ID,Description,NES,pval,padj,size,leadingEdge
WP4016,DNA IR damage and cellular response via ATR,-2.2375128664844173,2.591715877745237e-8,1.747323411365539e-6,81,CHEK1;CLSPN;RAD51;FEN1;FOXM1;EXO1;MCM2;PLK1;PCNA;CDK1;BRCA1;CDC45;BRIP1;FANCI;BRCA2;H2AX;TDP1;XRCC5;PARP1;CDC25C;E2F1;PRKDC;SMC1A;MLH1;CHEK2;TOP3A;FANCD2;TOPBP1;RMI1;TRIM28;RECQL;RFWD3;RECQL4;HUS1;EEF1E1;SMARCAL1;TP53;SEM1;MSH2
WP3959,DNA IR double strand breaks and cellular response via ATM,-2.1465477606344217,2.6448199550992096e-7,1.5868919730595257e-5,55,CHEK1;RAD51;BLM;EXO1;PCNA;BRCA1;CASP3;BRCA2;H2AX;BAX;PARP1;CDC25C;E2F1;BID;PRKDC;SMC1A;CHEK2;ACTL6A;FANCD2;BAK1;CDK5;NABP2;TRIM28;RASSF1
WP2361,Gastric cancer network 1,-2.2552661612194025,6.07141565775479e-7,3.3626302104488066e-5,26,AURKA;MYBL2;RUVBL1;CENPF;TPX2;KIF15;ECT2;TOP2A;UBE2C;E2F7;KIF20B;MCM4;ACTL6A;ESM1
WP45,G1 to S cell cycle control,-2.076133215113648,1.6815291040346005e-6,8.647863963606518e-5,61,MCM6;ORC1;CCNB1;MCM5;MCM2;CDC25A;MCM3;PCNA;ORC6;CDK1;CDC45;CCNE1;CDK4;E2F3;E2F1;PRIM2;CCNE2;POLA2;MCM4;POLE2;RB1;TFDP1;RPA3;PRIM1;MCM7;CREB3;CCND3;CREB3L1
WP707,DNA damage response,-2.0584668956479235,2.159113335434166e-6,1.0363744010083998e-4,67,CHEK1;RAD51;CCNB1;CDC25A;CDK1;BRCA1;CCNB2;CASP3;CCNE1;H2AX;CDK4;BAX;CDC25C;E2F1;BID;CCNE2;PRKDC;SMC1A;AKT1;CHEK2;RB1;FANCD2
WP1530,miRNA regulation of DNA damage response,-1.9685565398015819,6.871710128473048e-6,3.0922695578128713e-4,69,CHEK1;RAD51;CCNB1;CDC25A;CDK1;BRCA1;CCNB2;CASP3;CCNE1;H2AX;CDK4;BAX;CDC25C;E2F1;BID;CCNE2;PRKDC;SMC1A;CHEK2;RB1;FANCD2
WP5546,22q11 2 distal CNV,-1.8933823043517497,9.019889592142712e-6,3.8201885331427956e-4,95,CHEK1;PDIA4;HYOU1;CALR;EFTUD2;HSPA5;PPIL1;SDF2L1;PPIB;SNRPG;SNRPB2;UGGT1;HSP90B1;DNAJB11;CANX;SNRPD1;SNRPB;NEDD4;PTPA;SNRNP40;UBE2L3;SNRPF;SF3A3;PPM1F;SF3B5;PAK2;CAMK2A;SF3B3;BUD31;SF3B4;TP53;SNRPD2;SF3B2;ATF6;CAMK4;SNRPE;RNF113A;PHF5A;UBA1;CBL;UBA6
WP5312,Metabolic pathways of fibroblasts,-2.0984181045218535,1.664448234480369e-5,6.657792937921476e-4,32,PLOD1;SERPINH1;LOXL2;P4HA1;BMP1;ALDH18A1;SLC16A1;UGDH;LDHA;P3H4;P4HA2;P4HA3;RHOA;ADAMTS2;PYCR1;P3H3
WP4290,Metabolic reprogramming in colon cancer,-2.070593527320588,2.0282226616270532e-05,7.584983479093897e-4,41,SLC16A3;PKM;GAPDH;SHMT2;PGAM1;ENO1;PGK1;TIGAR;HK3;LDHA;PAICS;ACLY;GART;IDH2;PYCR1;GOT2;PPAT;PGD;PDHB;G6PD;FH;PFKL;MDH2;GPI;TALDO1;SLC1A5;SDHB;RPIA;PSPH
WP5115,Network map of SARS CoV 2 signaling,-1.7100320084935605,2.1069398553038602e-5,7.584983479093897e-4,223,GTSE1;CXCL5;CCNB1;FN1;CXCL6;RRM2;CTSL;CDK1;CTSB;TRAF3;ACTG1;BIRC5;CCNB2;CASP3;ACTB;RAP1GDS1;STEAP3;HIF1A;EIF4EBP1;CTSZ;ADAM9;BID;VPS18;FAM98A;DDIT4;IFITM3;ATP13A3;HSPA8;C1QBP;AKT1;CXCL1;CD163;CFB;ATP6AP1;TRIM59;EIF4E;RHEB;MOV10;UGGT2;TRAF2;SRP54;CTSD;SERPINE1;IRAK1;CCR5;OS9;CCL20;CXCL13;VPS16;MYD88;CXCL3;IL1B;G3BP2;SRP72;CXCL16;CASP5;G3BP1;SIGMAR1;OAS2;CD14;CXCL8;ERLEC1;TRPM2;SDF2;GGH
WP5395,Glycosaminoglycan synthesis in fibroblasts,-2.019666978312038,2.4922581728145147e-5,8.544885163935479e-4,39,CHPF2;EXTL3;CHST1;CHST11;DSE;B3GALT6;EXT1;NDST1;HS3ST3A1;CHST15;EXT2;HS3ST3B1;CHSY3;HS3ST1;B4GALT7;CHST14;CHSY1;CSGALNACT1;CHST13;HS2ST1;B3GAT3;CHPF;XYLT2;CSGALNACT2;CHST3;EXTL2
WP4521,Glycosylation and related congenital defects,-2.1013451721228984,2.7099626797295188e-5,8.868968770023879e-4,25,MGAT2;ALG2;MPDU1;ALG1;PMM2;SRD5A3;DPAGT1;ALG3;DPM2;B4GALT1;DOLK;GMPPB;TUSC3;ALG8
WP2272,Pathogenic Escherichia coli infection,-1.97894006554887,3.192913471789476e-5,9.995207389949664e-4,50,TUBA1B;TUBB;ARPC1B;ARPC5;ACTG1;ACTB;ARPC3;ARPC2;TUBA1C;TUBB3;ARPC4;CDC42;TUBB6;PRKCA;CTNNB1;NCL;HCLS1;RHOA;LY96;CD14;ITGB1;TUBA1A;ARPC1A;WAS;ABL1;ARHGEF2
WP716,Vitamin A and carotenoid metabolism,2.1979046393628976,3.562284018293563e-5,0.0010686852054880688,30,BCO2;CYP2E1;RXRG;DHRS3;RDH12;ALDH1A1;NPC1L1;SCARB1;SDR16C5;RDH10;ADH1A;CYP26B1;RARG;RBP7;RXRA;ALDH1A2;RETSAT;RDH5;RXRB;DGAT1
WP4946,DNA repair pathways full network,-1.8172893551385016,3.785605239253724e-5,0.0010902543089050724,120,CHEK1;RAD51;FEN1;EXO1;NEIL3;PCNA;BRCA1;BRIP1;POLD1;FANCI;BRCA2;H2AX;XRCC5;PARP1;FANCB;PRKDC;MLH1;CENPS;RFC4;POLE2;XRCC4;RFC2;APEX2;RFC3;POLE3;FANCD2;DDB1;XRCC6;MSH6;MPG;APEX1;RPA3;FAAP100;RBX1;POLD3;RFC5;CENPX;GTF2H2C;GTF2H3;POLD4;ERCC2;MSH2;LIG1
WP531,DNA mismatch repair,-2.075453066146537,4.703458627837468e-5,0.0013024962354011452,23,EXO1;PCNA;POLD1;MLH1;RFC4;POLE2;RFC2;RFC3;POLE3;MSH6;RPA3;POLD3;RFC5;POLD4;MSH2;LIG1
WP4786,Type I collagen synthesis in the context of osteogenesis imperfecta,-2.020495511080015,5.277487818174117e-5,0.0013483729737501875,30,COLGALT1;P4HB;PLOD1;SERPINH1;PPIB;P4HA1;P3H1;BMP1;MBTPS2;FKBP10;P4HA2;PLOD2;CREB3L1;ADAMTS2;FZD1
WP5234,Bardet Biedl syndrome,1.8661180283114795,5.430946699827144e-5,0.0013483729737501875,82,BBS2;EFHC1;DYNC2LI1;BBS1;INPP5E;SCAPER;IFT172;IFT140;CNGA1;BBS5;WDR19;MAK;NPHP3;BBIP1;MKS1;PKD1L1;PTCH1;PKD1;EVC2;DYNC2I1;FLCN;IFT122;TMEM67;TTC21B;CFAP418;CILK1;IQCB1;WDPCP;LZTFL1;WDR35;OCRL;CEP164;CFAP410;BBS4;FUZ;IFT74;GLI2;NEK1;BMAL1;EFHC2;NEK8;BBS10;CLUAP1
WP4803,Ciliopathies,1.6686909518709785,5.081728060647269e-5,0.0013483729737501875,165,BBS2;EFHC1;TAPT1;DYNC2LI1;BBS1;INPP5E;INTU;RSPH4A;B9D1;IFT172;KIZ;IFT140;CNGA1;BBS5;WDR19;MAK;SPATA7;NPHP3;DNAH6;BBIP1;MKS1;NME9;PKD1L1;CFAP53;PKD1;TTBK2;EVC2;GAS8;DNAAF1;DDX59;AK7;ZNF423;TBC1D32;CCDC40;ZMYND10;TMEM237;TUB;RAB28;RPGRIP1;DYNC2I1;FLCN;IFT122;TMEM17;OFD1;CSPP1;TMEM67;TTC21B;CFAP418;CILK1;SPAG1;ODAD1;KATNIP;IQCB1;WDPCP;LZTFL1;GALNT11;WDR35;CPLANE1;ADCY6;CEP120;CCDC39;NPHP1;OCRL;CEP164;CFAP410
WP3937,Microglia pathogen phagocytosis pathway,-2.040005206384832,5.830235292600487e-5,0.001399256470224117,40,ARPC1B;FCGR1A;CYBA;FCER1G;SIGLEC7;TYROBP;TREM1;RAC2;HCK;CYBB;NCKAP1L;LYN;ITGB2;VAV2;TREM2;C1QC;RAC1;VAV1;NCF2;C1QB;ITGAM;PIK3R2;PIK3CD;PIK3CG;SYK
WP1971,Integrated cancer pathway,-2.0112457116812807,6.273150699575131e-5,0.0014569898399013207,44,CHEK1;BLM;MMP1;PLK1;CDC25A;CDK1;BRCA1;CASP3;CDK4;BAX;E2F1;CDC25B;AKT1;CHEK2;RB1;MSH6
WP2858,Ectoderm differentiation,1.791557281873606,6.855216163108061e-5,0.0015424236366993137,125,CDON;PAN2;BOC;BMPR1A;MZF1;EDA;BMP4;PPFIBP2;RGMA;CLDN11;NUMA1;FGFR2;OGT;PAX3;TCF7L1;DMD;STX16;SORCS1;HDAC6;CAP2;ZNF219;MKS1;NLGN1;HDAC10;PHF8;PTPN13;ZBTB16;TSC22D1;SOX2;CELSR2;KRT6A;SPRY2;YJU2B;TRIM33;RHPN1;MECP2;HESX1;PAX6;TTC14;ZBTB7B;PLCXD3;JUP;TFAP2C;TFAP2A;ARHGEF9;PRKAG2;SMURF1;LDB2;FZD8;TLE5;SMAD4;ARHGAP10;PTPRB;CCDC88C
WP3614,Photodynamic therapy induced HIF 1 survival signaling,-2.038933282085564,7.31579801953667e-5,0.0015961741133534552,35,PKM;PGK1;BIRC5;HIF1A;BAX;ANGPT2;BID;SLC16A1;LDHA;BAK1;HK1;SERPINE1;BCL2A1;NOS2;TGFB3;TP53
WP4240,Regulation of sister chromatid separation at the metaphase anaphase transition,-2.042650655024376,7.618712470077832e-5,0.0016133744054282466,14,MAD2L1;BUB1;CDC20;BUB1B;CENPE;BUB3;PTTG1;SMC1A
WP2516,ATM signaling,-1.9869955107614234,1.0228232863932483e-4,0.0021040936177232536,37,CHEK1;RAD51;CCNB1;CDC25A;CDK1;BRCA1;CCNE1;H2AX;CDC25C;BID;SMC1A;CHEK2
WP4149,White fat cell differentiation,2.1092504848236167,1.0837656004244537e-4,0.0021675312008489073,31,KLF4;WNT10B;TCF7L1;GATA3;KLF15;IRF3;NR3C1;DDIT3;KLF5;GATA2;CEBPA;ZNF423;RORA;EBF1;SREBF1;KLF2
WP4784,Proteoglycan biosynthesis,-2.058599474732046,1.1378819519715225e-4,0.002214256771404044,18,EXTL3;PAPSS2;CANT1;SLC35B2;B3GALT6;EXT1;EXT2;B4GALT7;CHST14;CHSY1;CSGALNACT1;B3GAT3;XYLT2
WP4022,Pyrimidine metabolism,-1.802194800311189,1.9363178191564079e-4,0.0036688127099805618,83,TYMS;TK1;RRM2;POLR2D;POLD1;CTPS1;NME1;DTYMK;PRIM2;TYMP;DCTPP1;POLR3D;POLA2;UCK2;POLE2;UPP1;DCTD;POLE3;NME1-NME2;POLR3K;POLR2G;CAD;NME2;PRIM1;POLD3;RRM1;POLD4;UPRT;ENTPD1;POLA1;POLR2B;POLR1A;POLR2C;NME4;NME6;POLR2J;NT5C;DUT;DCK;POLR3H;POLR1E;UMPS
WP411,mRNA processing,-1.718860044330934,2.1348566809091876e-4,0.003941273872447731,125,EFTUD2;PPM1G;SNRPG;PRPF4;SNRPB2;XRN2;NONO;PRMT1;SNRPD1;U2AF2;HNRNPAB;SRSF9;SNRPB;HNRNPM;SMC1A;CPSF3;CPSF2;HNRNPR;CSTF2T;NCBP1;HNRNPK;PTBP1;RNGTT;SNRNP40;TMED10;CD2BP2;SNRPF;SRSF1;SRP54;SF3A3;SF3B5;DHX9;SF3B3;LSM7;HNRNPC;CSTF2;HNRNPA2B1;SF3B4;YBX1;RNPS1;NCBP2;FUS;SNRPD2;HNRNPD;DNAJC8;DHX8;SF3B2;CLP1;LSM2;SNU13;TXNL4A;HNRNPU;SNRPE;DDX20;CSTF1;PHF5A;SNRPA;HNRNPL;U2AF1;NUDT21;TRA2B;HNRNPA1;SNRPD3
WP5465,Fanconi anemia,-1.9102293247342101,2.234180326496287e-4,0.004021524587693317,47,RAD51;UHRF1;MCM2;BRCA1;UBE2T;BRIP1;FANCI;BRCA2;XRCC2;HSP90B1;DCLRE1B;MAD2L2;FANCB;CENPS;SMARCA4;FANCD2;FAAP100;CENPX;RFWD3
WP3945,TYROBP causal network in microglia,-1.868006750973611,2.659612231122114e-4,0.004670538552214444,59,SH2B3;SPP1;PPP1R18;LHFPL2;HLX;CYTL1;SLC7A7;TMEM106A;TGFBR1;LOXL3;TYROBP;CD84;HCLS1;TCIRG1;CXCL16;TNFRSF1B;ABCC4;ITGAX;NCKAP1L;ITGB2;IL13RA1;PLEK;ADAP2;C1QC;SAMSN1;IGSF6;NCF2;RNASE6;ITGAM;GPX1;FKBP15;ELF4;CAPG;CD4;CD37;CREB3L2;GAL3ST4;BIN2;RPS6KA1;SLC1A5;NPC2
WP43,Oxidation by cytochrome P450,1.9738746047911364,2.734763563569048e-4,0.004688166108975511,33,CYP4F12;CYP4B1;CYP4X1;CYP3A5;CYP2E1;CYP2R1;CYP1A1;CYP2D6;CYP4F22;CYP39A1;CYP2U1;CYP26B1;CYP4V2;CYB5A;CYP46A1
WP5390,Pancreatic cancer subtypes,2.073313884482452,2.838836264339696e-4,0.004753400256568794,20,TSPAN8;LGALS4;ST6GALNAC1;MYO1A;KRT6A;CTSV;ANXA8L1;KRT15;KRT7;TNS4;TFF3;S100A2;CST6;DHRS9
WP5417,Cell lineage map for neuronal differentiation,1.6923468156831885,2.986101783118228e-4,0.004886348372375282,89,SLC17A7;SLC6A2;PCLO;TPH1;BMP4;SYP;KLF4;CLDN11;GLRB;DLG2;RBFOX3;SLC6A4;PAX3;ADRA2C;ADRA2B;FOXD3;GABBR1;CD24;CD34;NLGN1;MAP2;SOX10;SLC1A2;S100B;SOX2;SOX9;NODAL;HOMER2;TWIST2;ADRA2A;CDH1;KRT15;ALDH1L1;PAX6;DLG1;RIMBP2;NGFR
WP4536,Genes related to primary cilium development based on CRISPR,1.6760855969843445,3.4604378314120627e-4,0.0055367005302593,104,RABL2A;BBS2;TUBE1;DYNC2LI1;BBS1;CEP44;INPP5E;B9D1;IFT172;IFT140;BBS5;WDR19;MKS1;FBF1;TTBK2;EFCAB7;EVC2;RABL2B;CDK20;DYNC2I1;IFT122;TMEM17;OFD1;TUBD1;TMEM67;TTC21B;CILK1;WDPCP;LZTFL1;WDR35;CPLANE1;CBY1;CEP120
WP2359,Parkin ubiquitin proteasomal system pathway,-1.7597133117965185,4.8198071310440107e-4,0.0075440459442427995,65,TUBA1B;TUBB;HSPA5;HSPA4;CCNE1;TUBA1C;TUBB3;PSMD14;HSPA8;PSMD2;PSMC3;PSMD13;TUBB6;PSMD1;PSMD7;PSMD3;UBE2L3;PSMC4;UBE2J1;PSMD9;PSMC5;PSMD10;PSMD12;PSMD4;TUBA1A;PSMC2;UBE2L6;UBE2J2;PSMD11;UBA1;PSMC1;HSPA9;UBE2G1;TUBB4B;PSMD6;PSMD8;CUL1;SIAH2
WP170,Nuclear receptors,1.8996217065504988,7.03484040991965e-4,0.010776776798174783,32,RXRG;THRB;ESR1;PGR;AR;RORC;ESR2;NR3C1;THRA;NR2C2;RORA;RARG;RXRA;NR4A2;ROR1;NR4A1;PPARA
WP5188,Retinol metabolism,1.9464894115619702,9.066660385795849e-4,0.013599990578693774,10,CYP1A1;RDH12;ALDH1A1;SDR16C5;AOX1;ADH1A;RDH13
WP314,Fas ligand pathway and stress induction of heat shock proteins,-1.811429855537927,0.0011657605805199742,0.017129543223966967,41,LMNB2;ACTG1;CASP3;ACTB;LMNB1;FADD;PARP1;PRKDC;DAXX;MAPKAPK2;RB1;PAK2;CASP7;ARHGDIB;CYCS;DFFA;CASP9
WP5049,Glycolysis in senescence,-1.8557262231709972,0.0012487750589494854,0.01798236084887259,11,PKM;GAPDH;ENO1;PGK1;LDHA;RB1;HK1
WP4217,Ebola virus infection in host,-1.605851916664576,0.0013062856155719325,0.018441679278662575,121,ITGA5;ITGAV;CTSL;CTSB;ITGB3;ACTG1;ACTB;CLTC;ACTN1;RHOC;IKBKE;VPS18;ITGA4;FLNA;NEDD4;CDC42;HAVCR2;C1QBP;AKT1;NPC1;CLTA;EIF2S1;HLA-A;MERTK;VPS16;RHOA;ITGB1;ASGR1;RELB;ICAM2;HLA-C;HLA-B;HLA-G;CD300A;VAV2;KPNA1;RAC1;VPS33A;PIK3R2;ITGA1;PIK3CD;TOP1;RAB7A
WP5103,Progeria associated lipodystrophy,-1.8416681272822102,0.0015236954580209647,0.020770122578427568,19,LMNB2;POLD1;TGFB1;LMNB1;PARP1;ICMT;ZMPSTE24;BANF1
WP3646,Hepatitis C and hepatocellular carcinoma,-1.728987770062563,0.0015289118009120294,0.020770122578427568,51,MMP1;RRM2;BRCA1;BIRC5;CASP3;TGFB1;HIF1A;COL4A2;GRB2;AKT1;TGFBR1;CASP7;LEF1;NOS2;CXCL8;PODXL;TP53;VAV2;CASP9;RAC1;BCL2L1;UCHL1;CXCR1;JAK1;STAT3;NFKB1;E2F2;VEGFA;IL6
WP4589,Major receptors targeted by epinephrine and norepinephrine,1.9916709948556304,0.0017218570668368282,0.022958094224491042,13,ADRB2;ADRA2C;ADRA2B;ADCY2;ADCY4;ADCY5;ADRA2A;ADCY9;ADCY6
