ID,NES,pval,padj,size,leadingEdge
GO:0035987,-2.2689410803187244,1.1492102791375445e-6,1.9954469392297362e-4,27,HMGA2;LAMB1;ITGA5;FN1;ITGAV;MYH9;MMP8;COL4A2;MMP14;MMP9;INHBA;ITGA4;GRB2;COL6A1
GO:0006270,-2.2430475093645117,1.8198836050994926e-6,2.8966480714500255e-4,24,MCM6;ORC1;MCM5;CDC6;MCM2;MCM3;ORC6;CDC45;CCNE1;MCM10;LRWD1;PRIM2;CCNE2;POLA2;TOPBP1;PRIM1;MCM7
GO:0000086,-2.1585198691253433,2.560631713012204e-6,3.762158901425623e-4,32,AURKA;CHEK1;CCNA2;CCNB1;FOXM1;PLK1;CDC25A;CDK1;BIRC5;NES;CALM3;CDC25C;PKMYT1;CDC25B;CHEK2;KHDRBS1
GO:0030199,-2.1225336653195983,4.725985146938995e-6,6.447594021895342e-4,46,COLGALT1;PLOD3;PLOD1;SELENON;SERPINH1;LOXL2;P4HA1;BMP1;LOXL1;EXT1;COL5A2;COL6A1;FKBP10;P3H4;COL5A3;COL5A1;PXDN;TGFBR1;PLOD2;P4HA3;LOXL3;CYP1B1;GREM1;COL11A1;ADAMTS2;FOXC2;COL3A1;MMP11
GO:0018279,-2.1379830502445545,6.3749263907855815e-6,8.11740627093364e-4,19,MGAT2;DDOST;RPN1;STT3A;MGAT5;UGGT1;MGAT1;ALG5;UGGT2;TUSC3;UBE2J1;DAD1;ALG8;FUT8;STT3B;MAGT1
GO:0007088,-2.1197286965614786,9.14238989823296e-6,0.0010913727941015596,11,MKI67;RCC1;CDC25C;PKMYT1;NEK2;DAPK3;CDC42;KIF20B;PRMT5
GO:0000070,-2.1175985613564214,1.1515445344885448e-5,0.001293794153454777,13,MAD2L1;PLK1;NCAPG2;RAN;TUBG1;SMC4;SMC1A;KNSTRN;ESPL1
GO:0007080,-2.0896062961616026,2.009863076739671e-5,0.0021326880425404284,22,CCNB1;NUP62;PSRC1;CDCA5;KIF2C;CENPE;KPNB1
GO:0035725,2.0035004033400465,2.9216278938077083e-5,0.002937004882722486,57,SLC17A7;SCNN1D;SLC6A2;SCN4B;OSR1;SLC6A16;SCN7A;SLC6A4;SCNN1A;SLC5A9;GRIN2A;CNGA1;SCN3A;ATP1A2;SLC8A3;SCN11A;SCN3B
GO:0006302,-1.9889707056087924,3.229868140343637e-5,0.0030845240740281733,57,TRIP13;FEN1;PLK1;CDCA5;ESCO2;BRCA1;BRIP1;BRCA2;H2AX;TDP1;VCP;XRCC5;PARP1;PPP5C;MAD2L2;NSD2;PRKDC;CHEK2;XRCC4
GO:0030206,-2.0740536113973356,3.6757142561537574e-5,0.003343149632977941,18,CHPF2;CHST11;DSE;SLC35B2;B3GALT6;UGDH;CHST15;CHSY3;CHSY1;CSGALNACT1;CHST13;CHPF;XYLT2;CSGALNACT2;CHST3
GO:0061077,-2.000182874270864,5.7506177315430894e-5,0.004939852547126043,30,PDIA4;CCT5;PPIB;CCT3;P3H1;CCT2;CCT6A;CCT7;CCT8;PFDN6;CCT4;VBP1;PFDN2;CSNK2A1;PFDN1;DFFA;PFDN4;FKBP2;HSP90AB1;TCP1
GO:0006805,1.9631488139179352,5.9485135384240315e-5,0.004939852547126043,54,CES3;CYP4F12;CYP3A5;CYP2E1;ALDH3A1;CYP2R1;SLC29A1;CYP1A1;CYP2D6;CBR3;BCHE;FMO5;RORC;EPHX1;CYP2U1;AOX1;ABCB1;GSTA4;SULT1C4;RORA;CYP26B1;ABCC2;SULT1A3;SULT1A4;AKR1C1;CYP46A1;FMO2;GSTO2
GO:0000082,-1.9582866826866792,8.099433708030866e-5,0.006445799325974564,59,CCNA2;CCNB1;CDC25A;BCAT1;CDK1;RCC1;CCNB2;CCNE1;CDK4;E2F3;EIF4EBP1;IQGAP3;DBF4;CCNE2;CDC7;RB1;EIF4E;KHDRBS1;CAMK2A;CCND3;ITGB1;TAF10
GO:0007229,-1.876521965982574,9.178591546469963e-5,0.007012443941503052,72,ITGA5;FN1;ITGAV;DIAPH3;ITGB3;ADAM10;MYH9;SEMA7A;BCAR1;FERMT3;ADAM9;ZYX;ITGA4;CDC42;THY1;NRP1;NME2;HCK;SRC;ILK;ITGAX;ITGB1;ITGB2;PLEK;FUT8;ABL1;COL3A1;ISG15;VAV1;TLN1;FYB1;ITGAM;ITGA1
GO:0034314,-1.9948320841077203,0.00011401422740086289,0.008065450901320301,12,ARPC1B;ACTR2;ARPC5;ACTR3;ARPC3;ARPC2;ARPC4
GO:0140588,-1.8133166178715232,1.1171965987613314e-4,0.008065450901320301,90,MCM6;RUVBL1;BLM;MCM5;MCM2;RAD54L;MCM3;HSPA5;BRIP1;ATAD2;ASCC3;CHD4;VCP;NSF;CLPB;EIF4A1;MCM4;YME1L1;RUVBL2;MOV10;DDX41;DHX9;CHD1L;MCM7;ALPL;RECQL;G3BP1;RECQL4;ENTPD1;TWNK;ERCC2;DHX8
GO:0006334,-1.9541030498634218,1.5390794763784932e-4,0.010498720713867577,40,MCM2;ATAD2;H2AX;DAXX;POLE3;MACROH2A1;HIRA;H2BC9;SET;H4C11;SMYD3;H4C12;ANP32B;CHAF1A;HMGB2;SMARCA5;MACROH2A2;NAP1L1
GO:0030174,-1.9366301842721403,1.6956186453578545e-4,0.011167695215977594,10,MCM6;MCM5;MCM2;MCM3;CDT1;MCM4;GMNN;MCM7
GO:0007411,1.7314623816412034,1.957863524597253e-4,0.012465064439935843,104,ROBO2;BMP7;BOC;LMX1A;CNTN2;SIAH1;EFNA5;RPS6KA5;SEMA3B;NRXN1;EPHB6;SEMA6A;NTN4;SLIT3;RELN;ROBO3;GATA3;CNTN1;ULK2;SEMA3E;EPHA4;LGR6;RET;SEMA3A;NRXN3;CNTN4;RYK;GDF7;DVL1;SEMA6D;CHL1;PAX6;EFNA3;NGFR;WNT3;ANOS1;EFNA1;LAMA2;BDNF;NEO1
GO:0032147,-1.967375805817727,2.196922184638127e-4,0.01311287928955882,15,CLSPN;TPX2;ECT2;ITGB3
GO:0043161,-1.6918215614789918,2.1581492715243378e-4,0.01311287928955882,154,AURKA;UBE2C;RNF7;RNF4;UBE2S;VCP;PSMB2;PSMD14;PBK;PSMB5;PSMA5;UFD1;PSMD2;PSMC3;PSMD13;PSMA6;PSMD1;AKT1;PSMD7;PSMB3;PSMA4;DDB1;PSMA1;CTNNB1;PSMD3;ASB1;PSMC4;FAF2;DERL1;GBA1;PSMA7;PSMB6;RBX1;VHL;PSMC5;CLOCK;PSMB7;TRIM28;PSMA3;UBE2D1;ADRM1;UBE2N;PSMD12;PSMB10;PSMD4;PSMA2;RNF216;KEAP1;PSMC2;PSMB8;SEM1;ARRB2
GO:0042572,2.0177512620122027,2.534568160336407e-4,0.014669773291644053,32,CYP3A5;CYP1A1;CYP2D6;DHRS3;ADH1B;RDH12;ALDH1A1;SDR16C5;RDH10;ADH6;ADH1A;RDH13;AKR1C3;ADH1C;DGAT2;ALDH1A2;RETSAT;LIPE;RDH5;DHRS9;PNPLA2;AKR1B10;DGAT1;CYP27C1
GO:0019082,-1.9466637214279952,2.7534808981028943e-4,0.015468083868754496,26,MGAT2;ST3GAL2;MGAT5;MAN2A1;SPCS3;GALNT1;CANX;PRMT1;MGAT4A;MGAT4B;MGAT1;FURIN;ST3GAL1;MAN1B1;FUT8;SPCS1;GSK3A
GO:0045931,-1.9172972870819809,3.0052429121561226e-4,0.016400039892051983,28,AURKA;CCNB1;BIRC5;BRCA2;EIF4EBP1;SPHK1;CDC25B;PRKCA;EIF4E;TTL;LGMN;DUSP3;APP;ABL1
GO:0071222,-1.6949332252832243,3.154859883077102e-4,0.01673828437965907,123,CXCL5;CXCL6;CDK4;MMP8;TNIP3;WNT5A;MMP9;SELENOS;ADAM9;HAVCR2;TBXA2R;MMP3;PLSCR3;CD68;TICAM2;CD86;KMO;SERPINE1;CD80;CCR5;TNIP2;CASP7;CXCL13;MYD88;IL1B;RHOA;IL24;TNFRSF1B;LY96;SRC;CD14;NOS2;CXCL8;HMGB2;CD40;ABL1;PPARD;SLC7A5;CCL2;EPHB2;MAP2K3;PDE4B;IL10;B2M;NFKBIB;VIM;CSF3;PPBP;CD274;GFER;HMGB1;LBP;MEF2C;NFKB1;LITAF;TNIP1;PRPF8;IL6;BCL10;GSTP1;XBP1;PDCD1LG2;PTGS2;PAF1;NLRP3;ABCA1;RELA;MIR223;RARA;CDC73;IL1A
GO:1904871,-1.8921665683768727,3.297455593647571e-4,0.01702200049693746,10,CCT5;CCT3;CCT2;CCT6A;CCT7;CCT8;CCT4
GO:0045494,1.9600588015118727,3.6988042011021474e-4,0.01859135795817132,27,BBS2;BBS1;ATP1B2;RDH12;MAK;SPATA7;NPHP3;CDHR1;ERCC6;ABCA4;TUB;IQCB1;CRB2;BBS4;CDH23;RP1L1
GO:0045109,2.0823384138014682,4.1346709849623264e-4,0.01974305395319511,16,PRPH;KRT16;KRT14;KRT1;DSP;MTM1;KRT6A;KRT19;KRT15;KRT7
GO:0006486,-1.8522358929209537,4.114425970671278e-4,0.01974305395319511,47,DDOST;ST3GAL2;ALG2;EXTL3;ALG1;MAN2A1;PMM2;ALG3;EXT1;MGAT4A;MGAT4B;ST8SIA4;SERP1;NPC1;FUT4;ST3GAL1;GMPPA;GMPPB;DAD1;MAN1B1
GO:0008589,2.0558985499124,4.6496314254804047e-4,0.021635834451216945,21,INTU;FGFR2;IFT140;MKS1;PTCH1;GLI1;EFCAB7;ZIC1;RORA;TTC21B;FBXL17;CREBBP
GO:0007017,-1.9026873140450917,4.7576180468644595e-4,0.021635834451216945,14,TUBA1B;GTSE1;TUBB;TUBA1C;VBP1;KIFAP3;KIFC3;TUBA1A
GO:1903241,-1.9124081146969807,5.064338559745153e-4,0.022422894231082978,18,SNRPG;SNRPB2;SNRPD1;SNRPB;SNRPF;SF3A3;SF3B5;SF3B3;SF3B4;SNRPD2;SF3B2;SNRPE;PHF5A;SNRPD3
GO:0007339,-1.8988158838587823,5.282880839783948e-4,0.022422894231082978,16,CCT5;CCT3;CCT2;CCT7;B4GALT1;CCT8;CCT4;UBAP2L;ALDOA
GO:0070527,-1.8959371198026993,5.223324973324779e-4,0.022422894231082978,36,PDIA3;ITGB3;ACTG1;ACTB;MYL12A;MYH9;CLIC1;F2RL3;FERMT3;FLNA;FIBP;PPIA;BLOC1S4;VCL;GLA;ILK;SLC7A11;PLEK;ENTPD1
GO:0000076,-1.861158851211942,5.590789139559703e-4,0.023213928818606594,10,CLSPN;TIMELESS;CDC6;CDC45;CDT1;TOPBP1
GO:0007188,1.9147604102578313,6.945226930768833e-4,0.028224220080358447,36,VIPR1;VIPR2;ADRB2;AVPR2;GNAI1;ADCY2;CNR1;CRHR2;ADCY4;DRD4;SCTR;CACNA1D;GIPR;ADCYAP1R1;GNAZ;PTH1R
GO:0008202,1.9667161649961624,7.259880330940591e-4,0.028888273816867767,22,CYP21A2;CYP3A5;CYP2E1;CYP1A1;CYP2D6;AKR1C2;DHCR24;AKR1C3;BDH1;SULT1A3;SULT1A4;RDH5;DHRS9;CYP17A1;SULT1A2
GO:0006418,-1.8708751622490991,8.631335997227272e-4,0.03364459541776345,11,GARS1;MARS1;IARS1;VARS1;LARS2;EPRS1;RARS1;HARS1
GO:0061621,-1.8743204458890366,9.006967404930299e-4,0.033744101232666676,16,PKM;TPI1;PGAM1;ENO1;PGK1;HK3;HK1;PFKP
GO:0000723,-1.7624652843756288,9.010205041183249e-4,0.033744101232666676,39,RUVBL1;BLM;CCNE1;XRCC5;PARP1;DCLRE1B;CCNE2;PRKDC;ACTL6A;XRCC6;RUVBL2;APEX1;RPA3;RECQL4;HUS1;MCRS1
GO:0000398,-1.659171110136168,0.0010440669835431826,0.03834938343398998,94,EFTUD2;PPIL1;SNRPG;PRPF4;SNRPB2;SNRPD1;U2AF2;SNRPB;HSPA8;HNRNPM;HNRNPF;HNRNPR;NCBP1;HNRNPK;LSM4;SNRNP40;SNRPF;SRSF1;SF3A3;SF3B5;DDX41;SF3B3;LSM7;HNRNPC;BUD31;HNRNPA2B1;MFAP1;SF3B4;RNPS1;NCBP2;SNRPD2;DHX8;SF3B2;LSM2;SNU13;TXNL4A;EIF4A3;HNRNPU;SNRPE;RNF113A;GEMIN7;PHF5A;SNRPA;U2AF1;TRA2B;HNRNPA1;SNRPD3;MAGOH;DHX15;CRNKL1;FRG1
GO:0000038,1.9317212003486632,0.0010940140861047157,0.03909523790194704,17,CYP4F12;ACOX2;ABCD3;ACOX1;PEX2;ABCD2;ACSBG1;PEX5;ACSL6;SLC27A5;ACOT4;ACSL1
GO:1900026,-1.820692286068955,0.0011257791018885275,0.03909523790194704,26,CALR;P4HB;ITGB3;ARPC2;FLNA;CDC42;C1QBP;LIMS1;PREX1;NRP1;ILK;CRK;ABL1;RAC1
GO:0060070,1.6556165707901065,0.0011176604353396328,0.03909523790194704,83,WNT2B;EDA;SIAH1;TCF7L2;FRZB;KLF4;WNT11;SFRP1;WNT10B;TCF7L1;WNT6;AXIN2;WNT4;GATA3;DVL2;LRP5;FZD6;SOX9;STK3;RYK;DVL1;HESX1;GPC3;WNT9A;DKK1;RARG;LRP6;JUP;WNT3;SFRP5;NR4A2
GO:0071346,-1.772025501100614,0.0011492483909941956,0.0391975790499806,51,ACTR2;GAPDH;ACTG1;ACTR3;WNT5A;ZYX;DAPK3;EPRS1;CDC42;CALM1;RAB43;CAMK2A;SLC26A6;NOS2;TLR2;SIRPA;WAS;GBP1;AIF1;LGALS9;CCL2;CCL3;KIF5B;IL12RB1;VIM
GO:0031507,-1.7478993478282192,0.0011772414382474514,0.03944267642474309,39,HMGA2;UHRF1;LMNB2;H2AZ1;LMNB1;HDAC1;H2AX;CBX3;RB1;SMARCA4;POLE3;MACROH2A1;HDAC2;CBX1;CBX5;SMARCA5;MACROH2A2;SMARCA1
GO:0006260,-1.7122140143942066,0.0011977357238927221,0.03944267642474309,60,CHEK1;MCM6;FEN1;BLM;MCM5;MCM2;CDK1;POLD1;RNASEH2A;DBF4;POLA2;MCM4;POLE2;RFC3;POLE3;SET;RPA3;RMI1;DHX9;MCM7;CHTF8;RFC5;RECQL4;CHAF1A
GO:0051603,-1.8107207250666812,0.0014221237673521523,0.04603824399394255,19,CTSL;CTSB;CTSZ;CLPP;PSMA6;LONP1;DNAJC3;FAP;LGMN;PSMB1;CTSC
GO:0001709,1.9443128764252355,0.0016397161654581527,0.05134193239385364,12,PTCH2;GATA3;PTCH1;GATA2;CYP26B1;PAX6;HES1;DLL1
GO:0010165,-1.8370914603091515,0.001633679555436859,0.05134193239385364,16,RAD51;BLM;CASP3;BRCA2;XRCC2;KARS1;XRCC4
GO:0008360,-1.6667743031050166,0.0017011118597775924,0.05240522019637421,82,FN1;CCL7;WDR1;MSN;MYL12A;MYH9;FMNL3;RHOG;DAPK3;CYFIP1;NF2;ZMPSTE24;PLXNB2;GNA12;PLXND1;KDR;FGD1;CSF1R;RAC2;RHOBTB2;MYO10;HEXB;HCK;ALDOA;ITGB2;CRK;RAC1;CCL2;CCL3;TPM1;MYL12B;LIMD1;CORO1A;RDX;FYN;FGR;FES;GNA13;CCL24;PRPF40A
GO:0000281,-1.7623493310400893,0.0018057582259727804,0.054746003358857306,43,ECT2;PLK1;RACGAP1;CFL1;KIF4A;STMN1;BIRC5;RHOC;ANLN;AURKB;KIF23;CENPA
GO:0032212,-1.826434311632119,0.001876527380677408,0.05487605630961419,21,CCT5;CCT3;CCT2;CCT6A;CCT7;CCT8;CTNNB1;CCT4;HNRNPD;PTGES3;PARN;TCP1;HNRNPA1
GO:0006096,-1.8031225129266808,0.0019160437160024033,0.05487605630961419,31,PKM;TPI1;GAPDH;ENO1;PGK1;TIGAR;COL6A1;HK3;LDHA;HK1
GO:1901796,-1.784902853352015,0.0019249716087665712,0.05487605630961419,29,AURKA;CHEK1;AURKB;PRMT6;AKT1;CHEK2;PRMT5;SMYD2
GO:0046718,-1.7091371660310364,0.001860139525265115,0.05487605630961419,81,ITGA5;ANPEP;ITGAV;CTSL;HYAL2;CDK1;CTSB;ITGB3;SLC52A2;MYH9;DYNLT1;VPS18;PVR;NECTIN2;CD86;NPC1;PLSCR1;KPNA3;CD80;CCR5;NRP1;SELPLG;SRC;ITGB1;LAMP1;PHB1;CXCR4;TFRC;BSG;SLC3A2;TNFRSF4;CR1;SMPD1;CBL;SCARB2
GO:0015012,-1.8018973453981453,0.0019700520572063463,0.055335285724472376,13,EXTL3;DSE;B3GALT6;EXT1;UGDH;EXT2;HS3ST3B1;B3GAT3;XYLT2
GO:0036503,-1.7540287120700386,0.00204300716294113,0.056552806974167515,43,CALR;HSPA5;SDF2L1;UGGT1;HSP90B1;VCP;CANX;SELENOS;UFD1;FAF2;UGGT2;DERL1;UBE2J1;OS9;MAN1B1;ERLEC1;ATF6;STT3B;EDEM1;UBE2J2
GO:0042573,1.9658163055255249,0.0023281914193641336,0.061761744597020767,13,BCO2;CYP3A5;ADH1B;ADH6;ADH1A;ADH1C;CYP26B1;ALDH8A1;ALDH1A2
GO:0035313,-1.803155115459467,0.0022739840874137743,0.061761744597020767,14,ITGA5;ITGAV;ITGB3;ACVRL1;COL5A1;MSX2;ITGB1;MMP12
GO:0000077,-1.7241211027698466,0.0023202841086011365,0.061761744597020767,32,CHEK1;CLSPN;BRIP1;H2AX;E2F1;CHEK2;TOPBP1;EIF2AK4;CLOCK;HUS1;LYN;DTX3L;TIPRL
GO:0007031,1.9103818886273916,0.0024683086938264162,0.06392330989356333,15,PEX1;ABCD4;ABCD3;PEX2;PEX7;PLAAT3;SEC16B;PEX3;ABCD2;PEX19
GO:0006488,-1.8051040847399416,0.002510077613621597,0.06392330989356333,18,ALG2;MPDU1;ALG1;SRD5A3;DPAGT1;ALG3;RFT1;ALG5;ALG8
GO:0006024,-1.7973106939994161,0.002508714824427025,0.06392330989356333,14,B3GALT6;EXT1;UGDH;HS3ST3A1;EXT2;HS3ST3B1;HS3ST1;B4GALT7;B3GAT3;XYLT2;HEXA
GO:0006836,1.847599376918346,0.0025801388350531907,0.06484296282831045,20,SLC17A7;SLC6A2;SLC6A16;SLC18A2;SLC6A4;SLC29A1;SLC22A3;SLC1A2
GO:0007601,1.6126435757226782,0.0026315642355240225,0.06527646350455692,72,BBS2;ABLIM1;BBS1;GLRB;CNGA1;DHRS3;IRX5;BBS5;RDH12;DNAJC19;SPATA7;PDE6C;RDH10;CACNA1F;CACNB2;TIMP3;RGS9;CDH3;ABCA4;RORB;RPGRIP1;PAX6;CYP4V2;SFRP5;TACSTD2;CRB2;BBS4;SLC45A2;RDH5;CDH23;ABCC6;RP1L1;PDE6B;LAMB2
GO:0001833,-1.7530195642942241,0.002707150661082894,0.06629048413677342,10,CHEK1;NCAPG2;BRCA2;PELO
GO:0030220,-1.7979930013096603,0.002869951356524544,0.0676048315328054,16,WDR1;TPM4;CASP3;ACTN1;MYH9;PTPRJ;MFAP2;CASP9;VPS33A;SRF
GO:0045842,-1.7885928026252493,0.002902406379942431,0.0676048315328054,12,CDC20;UBE2C;DLGAP5;RB1;ANAPC11;ESPL1
GO:0030970,-1.7880093230082068,0.002902406379942431,0.0676048315328054,12,HSP90B1;VCP;SELENOS;UFD1;FAF2;DERL1;OS9;ERLEC1
GO:0006913,-1.7588247641070185,0.0028711702440923637,0.0676048315328054,36,NUP62;RANBP1;NUP93;SEC13;NUP37;NDC1;NUP188;NUP50;NUP155;NUP58;RAE1;NUP98;NUP88;NUP160;XPO1;NUP205
GO:0070935,-1.78021706952593,0.0032009665075953147,0.07366079553622952,12,ELAVL1;MAPKAPK2;NICOL1;DAZL;MYD88;HNRNPC
GO:0070242,-1.7562016372106,0.0032523213830032067,0.07395159335162053,11,BAX;WNT5A;CHEK2;BAK1;KIFAP3;TP53;DFFA
GO:0019228,1.81070814421438,0.0034393051769890286,0.07638456846568656,19,NPR2;SCN4B;GRIK2;ANK3;KCNA2;SCN11A;P2RX1;GRIA1;SCN9A;SCN2A
GO:0032760,-1.6305336548262492,0.0034006918112137138,0.07638456846568656,86,FCGR1A;TGFB1;MMP8;WNT5A;FADD;CYBA;HAVCR2;MIF;MAPKAPK2;TMEM106A;FCGR3A;HDAC2;TYROBP;DHX9;THBS1;MYD88;CYBB;FCGR2A;LY96;OAS2;CD14;TLR2;PTPRJ;APP;CCR2;PTAFR;ARHGEF2;LGALS9;CCL3;EPHB2;TLR1;OAS3;SYK;PTPRC;RIPK2;HMGB1;STAT3;LBP
GO:0071479,-1.7477163112495957,0.003612545494684884,0.07930990683733481,34,RAD51;BLM;ECT2;BRCA1;TGFB1;SNAI2;BRCA2;GRB2;IFI16;CLOCK;HUS1;TP53
GO:0006974,-1.4804028529308333,0.003952452065320108,0.08578617550865235,204,CHEK1;RAD51;UHRF1;BLM;TIMELESS;TOP2A;CDK1;CIP2A;BRCA1;UBE2T;CASP3;H2AX;TIGAR;MCM10;VCP;XRCC5;PARP1;CGAS;ATAD3A;PRMT1;CBX3;AIM2;NEDD4;PRKDC;C1QBP;CENPS;MAPKAPK2;CHEK2;POLE3;DDB1;TOPBP1;RBX1;CHD1L;BATF;MCM7;NABP2;RASSF1;CBX1;RFWD3;HUS1;SUV39H1;CBX5;SMARCAL1;CSNK2A1;SMARCA5;LYN;TP53;TAF9;CCNK;CASP9;ABL1;BAZ1B;USP10;SLFN11;DYRK2;FANCG;RNF8;UBA1;CBL;MLST8;UBA6;RAD18;FH;GNB1L;IER3;MCM8
GO:0042742,-1.603361229229568,0.004083234055019168,0.0876289555627709,65,CXCL6;FCGR1A;SHC1;FCER1G;TNFRSF1A;NLRC4;CCL20;CASP7;CXCL13;MYD88;OAS2;NOS2;GSDMD;FPR2;GBP1;ISG15;MPO;HAMP;CASP4;S100A9;LYZ;PLAC8;IL10;OAS3;SYK;TLR6;PPBP;DHX15;RIPK2;S100A8;BCL3;CEBPB;IKBKG
GO:0030593,-1.6956381386114212,0.0042651388325012545,0.09051572411197106,43,CXCL5;CXCL6;PPIB;FCER1G;PPIA;PREX1;SRP54;CXCL13;TREM1;CXCL3;IL1B;CXCL8;PIP5K1C;ITGB2;C5AR1;BSG;VAV1;CCL3;ITGA1;PDE4B;S100A9;PIK3CD;PIK3CG;SYK;CXCR1;PPBP;S100A8;LBP;CSF3R
GO:0007159,-1.7727747068991013,0.004429913883979758,0.09127734100082521,24,ITGA5;MSN;OLR1;FERMT3;ITGA4;NT5E;VCAM1;PECAM1;ITGB1;ITGB2;SYK;PTPRC;SELL
GO:0007040,-1.769565986233102,0.004539972458156228,0.09127734100082521,24,AP3B1;ARSB;VPS18;ACP2;GRN;TPP1;GBA1;HEXB;HSD17B1;LAMTOR1
GO:0032465,-1.7117405561335537,0.004438774634232627,0.09127734100082521,26,AURKA;PLK1;BRCA2;AURKB;CALM3;ATXN10;CALM1
GO:0022617,-1.7011856657984914,0.004455959917718208,0.09127734100082521,29,MMP13;MMP1;ENG;ADAM10;MMP8;MMP14;MMP9;MMP10;LAMC1;MMP3;FURIN
GO:0034644,-1.668096881063544,0.00450427544200382,0.09127734100082521,46,CDC25A;PCNA;POLD1;BAX;AURKB;PARP1;PBK;NEDD4;DDB1;BAK1;RUVBL2;EIF2S1;EIF2AK4;RBX1;TRIAP1;COPS9;TP53;NOC2L;CASP9;KDM1A
GO:0032870,1.750910517234193,0.004651087972413819,0.0925372711178166,25,ROBO2;AVPR2;SLIT3;NCOA1;UCP3;NCOA2;INPP5K;ADRA2A;GHR;FOSB;SLIT2;STAT5B;CACNA1H
