ID,Description,NGenes,Direction,PValue,FDR
WP4946,DNA repair pathways full network,113,Up,0.06263237057199214,0.2575295707636618
WP5115,Network map of SARS CoV 2 signaling,174,Down,0.06418640421899441,0.26237600321097715
WP4705,Pathways of nucleic acid metabolism and innate immune sensing,14,Down,0.06462349875305126,0.26262689318827226
WP2840,Hair follicle development cytodifferentiation stage 3 of 3,58,Down,0.0670882686443735,0.26964321746528996
WP5401,7q11 23 distal copy number variation,18,Down,0.06731646373995501,0.26964321746528996
WP2332,IL11 signaling,41,Down,0.0675072432853015,0.26964321746528996
WP5409,PAFAH1B1 copy number variation,11,Up,0.06843503019354195,0.27112874283786004
WP3594,Circadian rhythm genes,165,Up,0.0686549177143079,0.27112874283786004
WP2880,Glucocorticoid receptor pathway,57,Down,0.0709503108165505,0.27861947899308315
WP5408,15q25 copy number variation,41,Up,0.0717814897104164,0.279311713987911
WP5561,Integrative Analysis of Treg Glial Interactions,90,Down,0.07214143466474937,0.279311713987911
WP75,Toll like receptor signaling,69,Down,0.07232535083234891,0.279311713987911
WP5355,Metabolic epileptic disorders,79,Down,0.07314864354101644,0.28093902107236535
WP5472,Phosphoinositide 3 kinase PI3K family,12,Up,0.0786350762930751,0.30036020944731967
WP4922,Mitochondrial complex IV assembly,31,Down,0.08088254632591593,0.30662668644628377
WP2855,Dopaminergic neurogenesis,15,Down,0.08137970533349766,0.30662668644628377
WP2877,Vitamin D receptor pathway,117,Down,0.0818661898785428,0.30662668644628377
WP3414,Initiation of transcription and translation elongation at the HIV 1 LTR,31,Down,0.08203031525816176,0.30662668644628377
WP4318,Mitochondrial fission and fusion,13,Up,0.08266618294980929,0.3072780544259689
WP5495,Targeting YAP in pancreatic ductal adenocarcinoma PDAC,25,Down,0.08315530015198229,0.3072780544259689
WP3624,Lung fibrosis,41,Down,0.0835233624333821,0.3072780544259689
WP3967,miR 509 3p alteration of YAP1 ECM axis,17,Down,0.08513480016600508,0.3115666246912961
WP5417,Cell lineage map for neuronal differentiation,100,Up,0.085631675950839,0.31175282025852324
WP5191,Resolvin E1 and resolvin D1 signaling decrease inflammation,10,Up,0.0867337116213714,0.31412883120900836
WP1471,Target of rapamycin signaling,35,Up,0.08776268671754887,0.31514872717357856
WP3888,VEGFA VEGFR2 signaling,410,Down,0.08791702689391676,0.31514872717357856
WP4971,Phosphoinositides metabolism,47,Up,0.09018285476902521,0.32148477943481835
WP4259,Disorders of folate metabolism and transport,17,Down,0.09060443712254537,0.32148477943481835
WP5104,Acquired partial lipodystrophy Barraquer Simons syndrome,10,Down,0.09182204492410505,0.324159643444189
WP2006,miR targeted genes in squamous cell,121,Down,0.09375370757785746,0.3293157869192079
WP5153,N glycan biosynthesis,56,Up,0.09519880192252836,0.33264547006327705
WP5172,Iron metabolism disorders,16,Down,0.09571635499517366,0.33264547006327705
WP5502,16p13 11 copy number variation syndrome,28,Up,0.09612930608409437,0.33264547006327705
WP5443,Effects of MFN2 mutation,24,Up,0.09726954448086816,0.3349330620301815
WP5323,Fatty acid and lipoprotein transport in hepatocytes,28,Up,0.09887419902344975,0.3387895348891734
WP5102,Familial partial lipodystrophy,26,Down,0.09976212654393671,0.33942520076469657
WP3646,Hepatitis C and hepatocellular carcinoma,42,Down,0.10003088892350143,0.33942520076469657
WP4008,NO cGMP PKG mediated neuroprotection,40,Up,0.10061011278951064,0.33974139536168085
WP3668,Hypothesized pathways in pathogenesis of cardiovascular disease,22,Down,0.10173225724806734,0.340786062904893
WP4941,GPR143 in melanocytes and retinal pigment epithelium cells,25,Up,0.10189454527485356,0.340786062904893
WP1541,Energy metabolism,43,Up,0.10318810349555839,0.3434689730637872
WP129,Matrix metalloproteinases,16,Down,0.10487731175256805,0.34743716073481073
WP4223,Ras signaling,156,Up,0.10621207367084073,0.34980076775097424
WP4331,Neovascularization processes,36,Down,0.10659165025888055,0.34980076775097424
WP3947,Serotonin and anxiety,18,Up,0.10799269903616246,0.3510170816331138
WP2059,Alzheimer 39 s disease and miRNA effects,232,Up,0.10846879775787208,0.3510170816331138
WP5124,Alzheimer 39 s disease,232,Up,0.10846879775787208,0.3510170816331138
WP3286,Copper homeostasis,46,Down,0.1100557420650898,0.35451135347234
WP5183,SARS CoV 2 mitochondrial chronic oxidative stress and endothelial dysfunction,21,Down,0.11116267450155129,0.3564344471402952
WP5346,8p23 1 copy number variation syndrome,34,Down,0.11619504316678815,0.36920334914031705
WP4583,Biomarkers for urea cycle disorders,10,Up,0.11620134021583656,0.36920334914031705
WP4655,Cytosolic DNA sensing pathway,50,Down,0.11758702858168373,0.3719155338398051
WP732,Serotonin receptor 2 and ELK SRF GATA4 signaling,18,Up,0.11834644146768374,0.3726313629995988
WP5158,Urotensin II mediated signaling,58,Down,0.12009341146909112,0.37643629873046947
WP2857,Mesodermal commitment pathway,121,Down,0.12420161040701191,0.38421195926263685
WP5101,Congenital generalized lipodystrophy,17,Down,0.12458896826080104,0.38421195926263685
WP3927,BMP signaling in eyelid development,18,Down,0.12571754061703447,0.38421195926263685
WP4211,Transcriptional cascade regulating adipogenesis,12,Down,0.1262127890782055,0.38421195926263685
WP2513,Nanoparticle triggered regulated necrosis,10,Down,0.12647797374135936,0.38421195926263685
WP411,mRNA processing,124,Down,0.12680528018661794,0.38421195926263685
WP3941,Oxidative damage response,37,Down,0.12690068229628768,0.38421195926263685
WP2380,Brain derived neurotrophic factor BDNF signaling,132,Up,0.1269713341769229,0.38421195926263685
WP4312,Rett syndrome,48,Up,0.1276209352900368,0.3845130765850677
WP5530,MAPK signaling and ARTD family members,32,Up,0.12864674284542096,0.38594022853626286
WP4357,NRF2 ARE regulation,22,Down,0.13226890319484252,0.39135940541036507
WP236,Adipogenesis,110,Down,0.13266110734200495,0.39135940541036507
WP2643,Nanoparticle mediated activation of receptor signaling,27,Up,0.1326980027869531,0.39135940541036507
WP100,Glutathione metabolism,16,Down,0.13324333775115288,0.39135940541036507
WP5036,Angiotensin II receptor type 1 pathway,24,Down,0.13325255863757782,0.39135940541036507
WP2839,Hair follicle development organogenesis stage 2 of 3,29,Down,0.13382588052754782,0.39139870497387413
WP4558,Interferon mediated signaling,15,Down,0.1346972526993556,0.39230574848687316
WP3645,NAD biosynthetic pathways,19,Down,0.1354969624078735,0.3924496531000643
WP5028,Glycine metabolism including IMDs,15,Down,0.1358695508586775,0.3924496531000643
WP4566,Translation inhibitors in chronically activated PDGFRA cells,46,Up,0.13788995660725395,0.39614159354104994
WP5044,Kynurenine pathway and links to cell senescence,15,Down,0.13828118572820627,0.39614159354104994
WP3965,Lipid metabolism pathway,27,Up,0.13903050755631238,0.3966625501300504
WP5152,Iron sulfur cluster biogenesis,15,Down,0.14026851478438043,0.39856785298488584
WP5176,Disorders of bile acid synthesis and biliary transport,16,Down,0.14161819898265332,0.39967691130061
WP4565,Neural crest cell migration in cancer,38,Up,0.14180239485343532,0.39967691130061
WP5275,Ether lipid biosynthesis,20,Up,0.14318010965332598,0.40151853638166135
WP4756,Renin angiotensin aldosterone system RAAS,32,Up,0.1436046267459447,0.40151853638166135
WP382,MAPK signaling,213,Up,0.14436486372267068,0.40203601490895147
WP4747,Netrin UNC5B signaling,46,Down,0.14576379874590092,0.4027263377486008
WP5492,AMPK regulation of mammary milk protein synthesis,16,Up,0.14576504070156796,0.4027263377486008
WP185,Integrin mediated cell adhesion,92,Down,0.1466041912573931,0.4027531975253548
WP4522,Metabolic pathway of LDL HDL and TG including diseases,12,Down,0.14692713214444275,0.4027531975253548
WP2509,Nanoparticle triggered autophagic cell death,22,Up,0.149475117882928,0.4079459852109498
WP4533,Transcription co factors SKI and SKIL protein partners,18,Down,0.1510831882140754,0.4079459852109498
WP4155,Endometrial cancer,63,Down,0.15126291867948563,0.4079459852109498
WP4172,PI3K Akt signaling,265,Down,0.15169516363069677,0.4079459852109498
WP4564,Neural crest cell migration during development,35,Up,0.15199783839092973,0.4079459852109498
WP4754,IL18 signaling,46,Down,0.15232317902726453,0.4079459852109498
WP5348,11p11 2 copy number variation syndrome,49,Down,0.15446557414364054,0.41210471880307153
WP5287,17q12 copy number variation syndrome,60,Up,0.15740394513492695,0.41698783771953557
WP5053,Development of ureteric derived collecting system,41,Down,0.1576052227410575,0.41698783771953557
WP3613,Photodynamic therapy induced unfolded protein response,25,Down,0.1580855178765049,0.41698783771953557
WP5531,AKT signaling and ARTD family members,33,Up,0.16038454533096452,0.42146164355768495
WP5546,22q11 2 distal CNV,93,Down,0.16168555004976692,0.4225685539960404
WP5548,Blood based neuroinflammation markers,15,Down,0.16201483901421862,0.4225685539960404
WP2873,Aryl hydrocarbon receptor pathway,30,Down,0.1640359810803865,0.4246651044644537
WP5085,Vasopressin regulated water reabsorption,40,Up,0.16418740868006393,0.4246651044644537
WP1425,Bone morphogenic protein signaling and regulation,12,Down,0.16465864661011817,0.4246651044644537
WP5103,Progeria associated lipodystrophy,19,Down,0.16524879601478026,0.4246651044644537
WP497,Urea cycle and metabolism of amino groups,18,Down,0.16707783219696032,0.4277926912295797
WP3933,Kennedy pathway from sphingolipids,14,Down,0.17253425292505165,0.440151251075223
WP3612,Photodynamic therapy induced NFE2L2 NRF2 survival signaling,21,Down,0.17692782488965428,0.4494330736757034
WP4880,Host pathogen interaction of human coronaviruses interferon induction,33,Down,0.1774585526959859,0.4494330736757034
WP4157,GABA metabolism aka GHB,10,Down,0.18030172808108538,0.45429020578726015
WP3670,Interactions between LOXL4 and oxidative stress pathway,16,Down,0.18067621918291607,0.45429020578726015
WP5526,Age related macular degeneration,16,Up,0.18218182579358647,0.45593180987766285
WP692,Sulfation biotransformation reaction,13,Down,0.18282388163019428,0.45593180987766285
WP5406,13q12 12 copy number variation,29,Up,0.1834073189603644,0.45593180987766285
WP5434,Cancer pathways,429,Down,0.184462598589742,0.45593180987766285
WP3611,Photodynamic therapy induced AP 1 survival signaling,44,Down,0.18526714359733076,0.45593180987766285
WP4963,p53 transcriptional gene network,79,Down,0.18607799352001247,0.45593180987766285
WP734,Serotonin receptor 4 6 7 and NR3C signaling,19,Up,0.18643386520783511,0.45593180987766285
WP4016,DNA IR damage and cellular response via ATR,76,Up,0.1865472069027347,0.45593180987766285
WP1403,AMP activated protein kinase signaling,63,Up,0.1884030678174454,0.4588201215546981
WP3925,Amino acid metabolism,74,Down,0.18916281609464974,0.4588201215546981
WP4674,Head and neck squamous cell carcinoma,70,Down,0.19096296461832651,0.4588201215546981
WP474,Endochondral ossification,51,Down,0.19101095189187003,0.4588201215546981
WP4808,Endochondral ossification with skeletal dysplasias,51,Down,0.19101095189187003,0.4588201215546981
WP516,Exercise and hypertrophy in skeletal muscle,16,Down,0.19272448947122625,0.46135074705612034
WP5224,2q37 copy number variation syndrome,98,Down,0.19555615401207516,0.46531687262144183
WP395,IL4 signaling,46,Down,0.19571267603820303,0.46531687262144183
WP334,GPCRs class B secretin like,17,Up,0.19850305321821562,0.4685089123825308
WP4844,Influence of laminopathies on Wnt signaling,32,Down,0.19891075938031885,0.4685089123825308
WP4784,Proteoglycan biosynthesis,18,Up,0.19928251780315745,0.4685089123825308
WP5181,Roles of ceramides in development of insulin resistance,18,Up,0.20047525634453583,0.4685089123825308
WP4721,Eicosanoid metabolism via lipooxygenases LOX,19,Down,0.20065123649657032,0.4685089123825308
WP313,Hepatocyte growth factor receptor signaling,34,Down,0.20107678643027072,0.4685089123825308
WP2263,Androgen receptor network in prostate cancer,100,Down,0.2021811436282516,0.4695170079606241
WP4595,Urea cycle and associated pathways,22,Up,0.20287858413336665,0.46956093152929057
WP306,Focal adhesion,180,Down,0.20354357976162382,0.46956093152929057
WP5052,Nephrogenesis,11,Down,0.20617710804382322,0.47407170566655404
WP5088,Prostaglandin signaling,16,Down,0.20815228109505252,0.47704408028013673
WP3971,OSX and miRNAs in tooth development,11,Down,0.2126405031823879,0.48510100567816644
WP5314,Lactate shuttle in glial cells,13,Up,0.21337740516614673,0.48510100567816644
WP5236,Markers of kidney cell lineage,43,Down,0.2137497993546141,0.48510100567816644
WP3644,NAD metabolism,15,Down,0.21510530013605197,0.4865974265213603
WP2369,Histone modifications,41,Up,0.21781840105980502,0.4898956069189242
WP3930,EDA signaling in hair follicle development,10,Down,0.2180901603349255,0.4898956069189242
WP5223,2q21 1 copy number variation syndrome,12,Up,0.2186658502985756,0.4898956069189242
WP727,Monoamine transport,23,Down,0.22285339769373536,0.49652669218448087
WP5061,Fatty acid transporters,13,Up,0.22340282813764523,0.49652669218448087
WP241,One carbon metabolism,26,Down,0.22375666385995918,0.49652669218448087
WP410,Exercise induced circadian regulation,45,Down,0.22590837881644155,0.498585106166363
WP5465,Fanconi anemia,41,Up,0.2261108421383935,0.498585106166363
