ID,NGenes,Direction,PValue,FDR
GO:0090630,18,Up,0.007175526425907658,0.10320425117262498
GO:0051607,128,Down,0.007474215224568579,0.10599459579982395
GO:0005978,16,Down,0.007484680854957694,0.10599459579982395
GO:0061744,14,Up,0.00798513324845888,0.11221855198788395
GO:0050905,11,Up,0.008066924028167352,0.11250914496860678
GO:2001238,23,Down,0.008286045657233324,0.11332637574449744
GO:2000179,13,Down,0.008298054147688584,0.11332637574449744
GO:0048839,26,Down,0.008310190508151632,0.11332637574449744
GO:0060337,28,Down,0.008550580340050119,0.11430016740910964
GO:0098693,13,Up,0.008563754191248343,0.11430016740910964
GO:0045926,13,Down,0.008608180133586971,0.11430016740910964
GO:0055001,10,Up,0.00862994202600013,0.11430016740910964
GO:0032495,10,Down,0.008695514438745664,0.11434601486950549
GO:0042554,11,Down,0.009280790908928142,0.12117685151302629
GO:0042220,27,Up,0.009758695469346568,0.12651942506385233
GO:0032481,26,Down,0.009905377729714459,0.1275230797231071
GO:0050862,13,Down,0.010292188753381741,0.13158277427066517
GO:0048015,22,Up,0.010483910988901028,0.13310951814183994
GO:0002027,19,Up,0.010662438612792468,0.13444896908322557
GO:2000352,18,Down,0.010971267644223842,0.13714560995511366
GO:0007187,39,Up,0.011060976053581528,0.13714560995511366
GO:0031954,13,Up,0.011099780490663735,0.13714560995511366
GO:0046854,19,Up,0.01130057833159962,0.13788584351911531
GO:0001508,19,Up,0.011309485264196856,0.13788584351911531
GO:0030500,11,Down,0.011580391279593184,0.1395430508860603
GO:0007399,203,Up,0.011597005315354278,0.1395430508860603
GO:0042391,33,Up,0.011886639060013547,0.14175779627319066
GO:0042476,15,Down,0.011939165522551422,0.14175779627319066
GO:0007029,17,Up,0.012012067473447987,0.14175779627319066
GO:0007528,22,Up,0.01226664095256669,0.14303732977550426
GO:0006953,12,Down,0.012314356274095788,0.14303732977550426
GO:0051932,19,Up,0.01239315287653834,0.14303732977550426
GO:0060216,13,Down,0.012431272549745074,0.14303732977550426
GO:2000353,17,Down,0.012543066781784924,0.1434272418960624
GO:0051085,18,Down,0.012668602103013293,0.14396849673856466
GO:0002250,73,Down,0.012831008762374559,0.14491955295418138
GO:0019221,83,Down,0.01316173196893491,0.146649044736482
GO:0050919,20,Up,0.013165172310272692,0.146649044736482
GO:1904262,36,Up,0.013223107781779472,0.146649044736482
GO:2000648,18,Down,0.01357951648970196,0.14843560025426328
GO:0045651,11,Down,0.013631143061453825,0.14843560025426328
GO:0001732,12,Down,0.013682500759384965,0.14843560025426328
GO:0070935,10,Down,0.013706709420545768,0.14843560025426328
GO:2001046,10,Down,0.014009750768006927,0.15062641484613468
GO:0032689,17,Down,0.014107723041482226,0.15062641484613468
GO:0018107,34,Up,0.01425138563436099,0.15062641484613468
GO:0006635,36,Down,0.01438842554832139,0.15062641484613468
GO:0000398,92,Down,0.014472319299225085,0.15062641484613468
GO:0045662,16,Down,0.01447309192727084,0.15062641484613468
GO:0006491,15,Up,0.014481735702208494,0.15062641484613468
GO:0030308,71,Down,0.014736117588774682,0.1517185295928247
GO:0030225,17,Down,0.014751557195608701,0.1517185295928247
GO:0050729,62,Down,0.014917792776468554,0.15175756570695004
GO:0035904,18,Up,0.014920216943486124,0.15175756570695004
GO:0018105,65,Up,0.015082558672212113,0.1525658819535302
GO:0016192,78,Up,0.015526162627776306,0.15619489288380425
GO:1902042,20,Down,0.015724678650406217,0.15653258081426175
GO:0050900,20,Down,0.015729781342008923,0.15653258081426175
GO:0007198,10,Up,0.015927561273384704,0.15736881941799788
GO:0007030,44,Up,0.01598477416141532,0.15736881941799788
GO:0019430,13,Down,0.01657950961584518,0.16235572980197327
GO:0006959,25,Down,0.017084747138032576,0.16609495174564778
GO:0030218,33,Down,0.017141792955824596,0.16609495174564778
GO:0002862,18,Down,0.017255723588200576,0.1663234928056401
GO:0001916,15,Down,0.017703014537699766,0.16974609252033993
GO:0070507,19,Up,0.01799295993141849,0.17079980351933344
GO:0045773,19,Up,0.01799845838280863,0.17079980351933344
GO:0007409,58,Up,0.018464261646347506,0.1743215676457731
GO:0097091,11,Up,0.018680482092977863,0.17546309965904205
GO:0071353,18,Down,0.018967370679717654,0.17725344883939187
GO:1904862,15,Up,0.019140814030652115,0.17797090217389164
GO:0034142,27,Down,0.019462597667194447,0.1798028258571716
GO:0030517,15,Up,0.019533169566232658,0.1798028258571716
GO:0051965,23,Up,0.019755204701667355,0.18094194953119203
GO:0002755,15,Down,0.020927217162413057,0.19072775641585366
GO:1903241,18,Down,0.021540303499854547,0.19467308613124862
GO:0042026,16,Down,0.021571596725027006,0.19467308613124862
GO:0060236,13,Up,0.021900681526785384,0.19648666509180704
GO:0030890,35,Down,0.021986014670783406,0.19648666509180704
GO:0016064,13,Down,0.022324427558505472,0.19854720355173222
GO:0045446,10,Down,0.02264550437068923,0.20043448820403303
GO:0010875,18,Down,0.022801727013632752,0.20085157623013347
GO:0070269,19,Down,0.023375550139660344,0.20399983633459762
GO:0030097,38,Down,0.02338075256197724,0.20399983633459762
GO:0072091,10,Down,0.023722064561270816,0.2060015134778282
GO:1902176,12,Down,0.02406445512471856,0.20799371776810735
GO:0002437,11,Down,0.024282570915577947,0.20815149703513955
GO:0044344,21,Down,0.024308838599975558,0.20815149703513955
GO:0032465,24,Up,0.024774022709260452,0.2111526657766134
GO:0001658,27,Down,0.024895464472044496,0.21120990826282912
GO:0006493,27,Up,0.025225061787022985,0.2130244896784831
GO:0035924,27,Down,0.02544624214914744,0.21351186694814495
GO:0043651,12,Down,0.025514726088317157,0.21351186694814495
GO:0008306,23,Up,0.025767119664885985,0.21464826833961584
GO:0007422,15,Up,0.025989214278668255,0.21552316886048767
GO:0097401,14,Up,0.026188514015911615,0.21620203723449904
GO:0045893,421,Down,0.026320458258954276,0.21632126631578047
GO:0043691,11,Down,0.02652442988137283,0.21702877960714392
GO:0060037,10,Down,0.02676085135409412,0.2179943687738375
GO:0030513,25,Down,0.026902497515279115,0.21818281024506103
GO:0007566,24,Down,0.027048448097206614,0.2184043550305148
GO:0042744,14,Down,0.027247258125175693,0.21904891794082296
GO:0090316,11,Up,0.02766850533656482,0.2206041050926529
GO:0007411,112,Up,0.027683223849443887,0.2206041050926529
GO:0070509,12,Up,0.02780019140765642,0.2206041050926529
GO:0048536,18,Down,0.028011344388797387,0.22132568678015446
GO:0016241,39,Up,0.0290678303304089,0.2286917762319777
GO:0071577,22,Up,0.029243506109292414,0.22909487126471206
GO:0061709,10,Up,0.02958587700958901,0.23079491345192105
GO:0016358,23,Up,0.030067701988315498,0.23214862792534835
GO:0030855,36,Down,0.030134987485947222,0.23214862792534835
GO:0070527,33,Down,0.03013770889416527,0.23214862792534835
GO:0032727,21,Down,0.03029849420453274,0.23241469929393657
GO:0150052,27,Up,0.03043182714098513,0.2324688538031271
GO:0062009,10,Down,0.030763599614660478,0.23360853983060145
GO:1904706,15,Down,0.030834804551241803,0.23360853983060145
GO:0097191,42,Down,0.031209800089593263,0.2354804998563164
GO:0048568,22,Down,0.03135538971945913,0.2356133570347929
GO:0042273,14,Down,0.03167436988693273,0.2357003801031202
GO:1900026,25,Down,0.03173685133093051,0.2357003801031202
GO:0035641,13,Up,0.03175105609210962,0.2357003801031202
GO:1905907,12,Down,0.03234289891718055,0.2391296261306401
GO:0008360,77,Down,0.033401983251752136,0.24597220466590272
GO:0097242,14,Down,0.03419761766708572,0.2478537325742049
GO:0071294,15,Down,0.03421497130729157,0.2478537325742049
GO:0033198,13,Up,0.034285767490687354,0.2478537325742049
GO:0021675,14,Up,0.03435430069675631,0.2478537325742049
GO:0051092,79,Down,0.03439903811365043,0.2478537325742049
GO:0051216,44,Down,0.03451544849573325,0.2478537325742049
GO:0010744,10,Down,0.034599896399549517,0.2478537325742049
GO:0002639,17,Down,0.03473689506838608,0.24787063496472392
GO:0032740,13,Down,0.03497718788886871,0.24862163283168837
GO:0031122,24,Up,0.035261589591977116,0.24897218897140633
GO:0050829,32,Down,0.03529698062006358,0.24897218897140633
GO:0035909,13,Down,0.036308889558504025,0.2543026323588491
GO:0048488,27,Up,0.03632894747983558,0.2543026323588491
GO:0007213,13,Up,0.03652471201715268,0.2547045258468867
GO:0060644,10,Down,0.03691749090453558,0.2564720783216981
GO:0071346,48,Down,0.037621668076669286,0.2603815448464217
GO:0046329,19,Up,0.03813404025523847,0.26059327843266156
