ID,Description,NES,pval,padj,size,leadingEdge
WP51,Regulation of actin cytoskeleton,-1.177573378408433,0.27419354838709675,0.6733663053772494,18,TMSB4X;PIK3CD;ARPC5;ACTG1;PIK3C2B;PFN1;GNG12;NRAS;PIK3R3;ACTB
WP5355,Metabolic epileptic disorders,-1.1744452283357303,0.28622540250447226,0.6733663053772494,10,CTH;PKM;PHGDH;ENO1;TPI1;PKLR
WP615,Senescence and autophagy in cancer,-1.1680031803942892,0.2898032200357782,0.6733663053772494,10,JUN;RNASEL
WP5115,Network map of SARS CoV 2 signaling,-1.1653301742551503,0.28368794326241137,0.6733663053772494,17,JUN;JAK1;IFI44L
WP4172,PI3K Akt signaling,-1.1503800170939822,0.2631578947368421,0.6733663053772494,33,TNN;ITGA10;JAK1;LAMB3;CSF1;EPHA2;GNB1;PIK3CD;PRKAA2;PKN2;CREB3L4;GNG4;EFNA3;CASP9;GNG12;NRAS;PIK3R3
WP4018,Clear cell renal cell carcinoma pathways,-1.1483660123939046,0.2994652406417112,0.6759358288770053,13,TGFB2;PKM;PHGDH;ENO1;TPI1;PKLR
WP5087,Pleural mesothelioma,-1.0985493157424233,0.3185689948892675,0.6990819610070037,39,JUN;JAK1;LAMB3;CSF1;RASSF5;EPHA2;DVL1;PIK3CD;SHC1;MAPKAPK2;PRKAA2;ACTG1
WP2004,miR targeted genes in lymphocytes,1.0605232376818803,0.33178654292343385,0.7084091051608452,46,CCN1;LAMC1;VAMP3;LAMC2;C1orf56;TPM3;AGO3;SLC25A24;LUZP1;PGM1;SH3BGRL3;SRSF10
WP4217,Ebola virus infection in host,-1.1052666814099719,0.3542039355992844,0.713685152057245,10,IKBKE;PIK3CD;ACTG1;RHOC;PIK3R3;ACTB
WP2525,Trans sulfuration one carbon metabolism and related pathways,-1.1004038527962765,0.3613595706618962,0.713685152057245,10,GPX7;CTH;PHGDH
WP3391,Senescence associated secretory phenotype SASP,-1.0978461189566489,0.35431654676258995,0.713685152057245,12,JUN;CDKN2C;H2AC20
WP2380,Brain derived neurotrophic factor BDNF signaling,-1.0730153660284705,0.3783303730017762,0.728380325169788,15,JUN;SHC1;PRKAA2;KIDINS220;PTPRF;YBX1;RPS6KA1
WP138,Androgen receptor signaling,-1.0692841913843651,0.38998211091234347,0.728380325169788,10,JUN;PIAS3
WP706,Sudden infant death syndrome SIDS susceptibility pathways,-1.0612629979363208,0.39646017699115044,0.728380325169788,14,JUN;PBX1;NOS1AP
WP2431,Spinal cord injury,1.0468076895998606,0.417607223476298,0.7334855403348554,10,BTG2;GADD45A
WP111,Electron transport chain OXPHOS system in mitochondria,1.0394346653464936,0.4178082191780822,0.7334855403348554,17,MT-ND1;SDHC;MT-ATP8;COX7C;ATP5PB;MT-CO2
WP5426,HDAC6 interactions in the central nervous system,-1.0282257142132873,0.45080500894454384,0.7376283846872081,10,ATP13A2;PRKCZ;CDC20;MIIP;ISG15;PARK7
WP4262,Breast cancer pathway,-1.0249758068426398,0.4407079646017699,0.7376283846872081,14,JUN;DVL1;PIK3CD;SHC1;PARP1
WP1984,Integrated breast cancer pathway,-1.0105309541934044,0.4584070796460177,0.7376283846872081,14,JUN;JAK1
WP5473,Cytokine cytokine receptor interaction,-1.0019922515108743,0.47584973166368516,0.7376283846872081,10,TGFB2;CSF1;TNFRSF25;TNFRSF14
WP3888,VEGFA VEGFR2 signaling,-0.9974112067029246,0.46678023850085176,0.7376283846872081,63,JUN;CSRP1;TMSB4X;IER5;EPHB2;EPHA2;PRKCZ;PDIA6;CAPN2;PGD;SHC1;MAPKAPK2;PRKAA2;ACTG1;PBXIP1;PLA2G5;TNFRSF25;RAB4A;PFN1;RHOC
WP4658,Small cell lung cancer,0.9928263012378171,0.47619047619047616,0.7376283846872081,13,LAMC1;LAMC2;GADD45A
WP4352,Ciliary landscape,0.9851244002913194,0.4863013698630137,0.7388040042149631,17,NEK7;HDAC1;IFT25
WP4630,Measles virus infection,-0.9789174627908889,0.5044563279857398,0.7406413569204267,13,JUN;JAK1;HSPA6;IKBKE;PIK3CD
WP5380,5q35 copy number variation,-0.9737776751617142,0.5062611806797853,0.7406413569204267,10,JUN
WP382,MAPK signaling,-0.950614596489164,0.5360281195079086,0.7641142456632206,20,TGFB2;JUN
