ID,NES,pval,padj,size,leadingEdge
GO:0033189,-1.6133701517058707,0.026532220896309234,0.4031185820052145,11,GATA4;TYMS;CYP1A1;RARA;CYP26B1;CAT
GO:1903076,-1.761082568755822,0.026909030348786854,0.4051236407342432,18,CSRP3;GBP1;LDLRAP1;CAMK2B;CAMK2A;CAMK2D
GO:0010667,-1.6239038499013148,0.027309290007032316,0.4051236407342432,27,MIR133A1;GATA4;NOTCH1;NKX2-5;HSF1;NRG1;HEY2;SIRT5;NFE2L2;GCH1;MIR21;MIR24-1;HAND2;KIFAP3;AMBRA1;MDK;PAX8
GO:0098869,-1.5564880483052388,0.02721652320521899,0.4051236407342432,50,SESN1;SESN2;GPX1;TP53INP1;GPX3;S100A9;PRDX4;DUOX1;GSTZ1;AMBP;GSTK1;DUOX2;GSTO1;SELENOS;PTGES;APOM;TPO;GSTP1
GO:0007159,-1.6402226990108753,0.027595803745159603,0.4061757363740679,16,ICAM1;SYK;ITGA5;OLR1;APOA4
GO:2000042,1.6575916704381004,0.02917578032167011,0.4143128252123201,15,PLK1;RMI2;KMT5A;SHLD1;C1QBP;SHLD2;TP53BP1;FANCB;ABL1;RIF1
GO:0002009,1.6574666231835125,0.02917578032167011,0.4143128252123201,15,TIMELESS;NHERF1;FRAS1;GREB1;SOX9;CA9
GO:0035094,-1.619969422716344,0.029468109648859285,0.4143128252123201,25,CHRNA3;SLC6A3;GPX1;OPRD1;HMOX1;ATP1A2;MMP2
GO:0045475,-1.6026542285475205,0.028928647687324106,0.4143128252123201,11,ID2;EGR1;NAGLU;USP2
GO:0002931,-1.4685680777997434,0.028908824272776648,0.4143128252123201,44,TIGAR;SQSTM1;P2RX2;MLYCD;GJB2;CAV1;EGR1;P2RX4;CSF1R;AQP3;CAMK2A;PTK2B;CSF1
GO:0008285,-1.2929595828999099,0.029323090925458768,0.4143128252123201,256,CDKN1A;H2AC6;LIF;FOSL1;TP53INP1;BTG2;IFITM1;IRF1;KLF10;MIR133A1;CEBPA;ADM;INPPL1;NOTCH1;IL6;BAK1;PPM1D;SERPINE2;PTPRU;TMEM127;PLPP1;ULK1;PML;WWC1;ADORA1;VDR;SPRY1;NEURL1;CSF1R;STAT3;HSPG2;PINX1;INHBA;H2AC8;PTK2B;BMP4;RARA;PTPN1;FTH1;MSX1;NKX3-1;PLG;AIMP2;IL1B
GO:0021591,1.6486686836087387,0.03022713184637535,0.4156522169072628,15,CENPF;ANP32B;SEMA6D;SLC7A11;CORO1C
GO:1902455,1.6405849424490389,0.03022713184637535,0.4156522169072628,13,WNT9B;HDAC1;RBBP4;HDAC2;RBBP7;ING2;SIN3A
GO:0022904,-1.6287838356308488,0.030372705032396946,0.4156522169072628,16,GBA1;MYBBP1A;SCO2;UQCRFS1;MT-CO1;SDHA;SDHB;ETFA
GO:2000647,1.5852280843742925,0.03049368503726049,0.4156522169072628,14,CDKN2C;IRF6;RARB;NFIB;NF1
GO:0051056,1.4946184798293483,0.030666485217680218,0.4156522169072628,50,ARHGAP11B;RACGAP1;FGD5;RAP1GAP;ECT2;NET1;RASGRF2;FGD4;TIAM1;FAM13A;ARHGAP29;KALRN;FGD1;ARHGEF2
GO:0034375,-1.7499499176738338,0.031139179495085243,0.4190443869195757,15,LCAT;APOA2;APOC3;PLTP;APOA4;LIPC
GO:0031334,-1.5352218428832827,0.03233443127300341,0.42900048252351,39,BBC3;BAX;PPP2R5B;SYK;RHOC;BAK1;AJUBA;BIK;NRG1;CLU;TGFB1
GO:0009749,-1.5206638673507629,0.03226504408143044,0.42900048252351,45,SESN2;APOA2;MAFA;EGR1;VAMP2;GJD3;COL6A3;PFKFB2;PTK2B;EIF2B2;GIPR;SREBF1;GCK;SGCB;EIF2B1;TXN2;THBS1;SELENOS;IRS2
GO:0061709,-1.6888337424712763,0.03322709132489531,0.4347211115007137,10,STING1;BNIP3;ULK1;ULK3;ATG9A;ATG2A
GO:0006956,-1.5853126865287839,0.03303681304627789,0.4347211115007137,11,C4A;C4B;C3;CLU;C8B;CFB;C7;COLEC11
