ID,Description,NES,pval,padj,size,leadingEdge
WP4324,Mitochondrial complex I assembly model OXPHOS system,-1.7851180596459062,0.0020629968720205184,0.043080228798075534,56,MT-ND1;NDUFB4;NDUFA7;NDUFAF6;NDUFAF3;NDUFAB1;DMAC1;NDUFB1;TIMMDC1;NDUFC1;ACAD9;NDUFB2;MT-ND4L;NDUFA10;DMAC2;NDUFS3;NDUFB8;NDUFAF2;TMEM186;NDUFB9;MT-ND4;NDUFV3;MT-ND5;ECSIT;NDUFS1;NDUFV1;FOXRED1;NDUFB5;NDUFA8;NDUFA2;NUBPL;NDUFB7;NDUFS6;NDUFA6;MT-ND6
WP4262,Breast cancer pathway,-1.6081661067297905,0.002026017981378947,0.043080228798075534,134,CDKN1A;DDB2;GADD45A;BAX;DLL3;FZD8;FGF18;APC2;CCND1;FZD9;NOTCH1;BAK1;FGF1;WNT6;ESR1
WP4803,Ciliopathies,1.5510969434042363,0.002291942853169264,0.0464936978785765,166,CENPF;NEK2;TUB;POC1A;PLK4;SCLT1;CNGB1;DYNC2I1;IFT81;WDPCP;HYLS1;ARL2BP;CC2D2A;TCTN2;DYNC2LI1;ARL13B;RPGRIP1L;TTC8;WDR19;TMEM17;CPLANE1;FAM161A;GAS8;DYNC2H1;CILK1;EVC2;LZTFL1;IFT52;KIAA0586;DCDC2;DYNLT2B;IFT80;TTBK2;OFD1;IFT172;INVS;BBS9;NPHP4;EVC;ODAD1;TTLL5;TMEM237;DNAJB13;NPHP1;PKD2;LCA5;BBS5;IFT140;IQCB1;BBS2;NEK1;CEP290;RAB23;PIBF1
WP2038,Microtubule cytoskeleton regulation,1.7939235076282105,0.0024027523318057562,0.04738761543283575,43,KIF2C;AURKB;DPYSL2;STMN1;CDK1;TPPP;TIAM1;PARD6A;RAC1;ROCK1;GNAQ
WP4396,Nonalcoholic fatty liver disease,-1.5615784816291505,0.002603282255606969,0.0499548757157013,142,FAS;BBC3;BAX;COX6A2;CEBPA;IL6;BAK1;NDUFA4L2;UQCRQ;SOCS3;SDHC;NDUFB4;NDUFA7;NDUFAB1;COX8A;IL1B;UQCRFS1;NDUFB1;CYC1;MLXIPL;MT-CO1;IRS1;SDHA;NDUFC1;PRKAB1;SREBF1;MT-CO3;TGFB1;SDHB;PRKAB2;NDUFB2;PRKAG2;NDUFA10;ADIPOR1;NDUFA9;SDHD;NDUFS3;NDUFB8;IRS2;NDUFB9;COX6A1;RELA;NDUFS7;MT-CO2;NDUFV3;NDUFS1;IKBKB;MT-CYB;TNFRSF1A;COX5A;NDUFV1;AKT2;IL6R;NFKB1;BID;NDUFB5;NDUFS8;MLXIP;UQCRC2;NDUFA8;NDUFA2;NDUFB7;NDUFS6;NDUFA6;PRKAG1;XBP1;UQCR11;CYP2E1;UQCRC1
WP4942,15q13 3 copy number variation syndrome,1.7937244637847614,0.003252817402949938,0.06077632516038042,17,ARHGAP11B;FANCD2
WP78,TCA cycle aka Krebs or citric acid cycle,-1.7883868976798327,0.004019063424343813,0.06794131026866923,18,OGDH;SDHC;IDH3A;MDH2;DLST;SDHA;SDHB;IDH2;ACO2;SDHD;IDH3B;SUCLA2;SUCLG1;FH
WP1545,miRNAs involved in DNA damage response,-1.7706071783172748,0.003809155099251982,0.06794131026866923,23,CDKN1A;CCND1
WP5044,Kynurenine pathway and links to cell senescence,-1.7536893180859732,0.00392800782820396,0.06794131026866923,16,CDKN1A;HAAO;FOXO1
WP2877,Vitamin D receptor pathway,-1.5093383826581095,0.003929522991580874,0.06794131026866923,122,CDKN1A;GADD45A;CST6;CEBPA;CCND1;ALOX5;ADRB2;NINJ1;IRF8;JUNB;FOXO1;TRPV6;SULT2A1;VDR;S100A9;S100A6;TRAK1;THBD;BCL6;SPP1;SALL4;HLA-DRB1;CYP1A1
WP3611,Photodynamic therapy induced AP 1 survival signaling,-1.7085181836849295,0.004311228104126298,0.06802159897621493,45,CDKN1A;FAS;BAX;BCL3;CCND1;IL6;BAK1;JUNB
WP45,G1 to S cell cycle control,1.6979195628450034,0.0042471717399356615,0.06802159897621493,62,CCNB1;MCM6;MCM5;CDKN2C;CDK1;MCM3;CDC45;MCM7;PRIM2;POLA2;RPA3;MCM2;ORC1;POLE2;CDC25A;CDK4;PRIM1;CCNE2;CDK6;CREB3L4;CCNG2;CDKN1C;MCM4;ORC6;CCND2;POLE
WP4932,7q11 23 copy number variation syndrome,-1.6016161624728815,0.004179897284222707,0.06802159897621493,98,FAS;SQSTM1;FBLN2;ABHD11;METTL27;FZD9;ATP5F1E;OGDH;VAMP2;ULK1;DNAJC30;MYBBP1A;ATPAF2;ATP5MC1;HSPA2;ATP5MC3;ATP5F1B;NRG1;UBE2L6;MLXIPL;DLST;ACACB;USF1;GAPDH;VPS37D;ATPAF1;EIF4H;ATP5F1D;MYC;BECN1;MYO1C
WP3971,OSX and miRNAs in tooth development,-1.7830392174478358,0.005371237269162436,0.07699617614300613,14,MIR34AHG;NOTCH1;BMP7;DKK1
WP5118,SMC1 SMC3 role in DNA damage Cornelia de Lange Syndrome,1.7585150430368837,0.005315890875598,0.07699617614300613,11,BRCA1;NBN;RAD18;MRE11;MDC1;RAD21;SMC3;SMC1A;ATM
WP3680,Physico chemical features and toxicity associated pathways,-1.648652439083242,0.005530711244075088,0.07699617614300613,60,CDKN1A;TGFA;GPX1;FZD8;FZD9;NEFL;NEFH;SHC1;PFN1;GRIA1;MYLK
WP4255,Non small cell lung cancer,-1.6335901646419009,0.005400980007705385,0.07699617614300613,72,CDKN1A;DDB2;TGFA;GADD45A;BAX;CCND1;BAK1
WP4216,Chromosomal and microsatellite instability in colorectal cancer,-1.6311628547713486,0.005482196233162148,0.07699617614300613,72,CDKN1A;DDB2;BBC3;GADD45A;BAX;NTN1;APC2;CCND1;BAK1
WP615,Senescence and autophagy in cancer,-1.582683197790232,0.00528452719166343,0.07699617614300613,94,CDKN1A;TNFSF15;PLAU;MDM2;SQSTM1;IRF1;MAP1LC3A;IL6;SLC39A2;ULK1;VTN;PLAT;INHBA;LAMP1
WP3624,Lung fibrosis,-1.743769891559726,0.00572584503782921,0.07817980724728343,40,TGFA;PLAU;GREM1;IL6;FGF1;BMP7;CXCL2;HMOX1;SPP1;MMP2;PDGFB;ATP11A;IL1B;CEBPB;TGFB1;DPP9;STN1;NFE2L2
WP3877,MYD88 distinct input output pathway,1.7651166198823096,0.006184725112163927,0.0828519779176677,13,TLR1;TLR2;TLR6
WP5465,Fanconi anemia,1.6847316195514466,0.006398205484251356,0.0841245535892308,47,UBE2T;FANCD2;RAD51;BRCA1;XRCC2;BRIP1;FANCG;SLX4;MCM2;HSP90B1;NBN;FANCI;MRE11;CENPS;UHRF1;BRCA2;EGFR;DCLRE1B;FANCC;UHRF2;USP1;FANCL;RFWD3;FAAP24;FANCM;FANCA;PALB2
WP5477,Molecular pathway for oxidative stress,-1.638610779247288,0.006923608200785281,0.08937748768286453,42,CDKN1A;ICAM1;MDM2;IL6;FOXO1;HMOX1
WP4767,FGFR3 signaling in chondrocyte proliferation and terminal differentiation,-1.639690302296548,0.0074303638055774,0.0942063982492849,27,CDKN1A;SNAI1;FGF18
WP4970,Galanin receptor pathway,-1.7162926882875784,0.008329102022064837,0.10374846378361464,13,CDKN1A;IL6;VAMP2
WP197,Cholesterol biosynthesis pathway,1.7437215383222182,0.008752911971010474,0.10491092487612014,15,SQLE;HMGCS1;HMGCR;DHCR7;CYP51A1;IDI1;FDPS;SC5D;FDFT1;LSS
WP5284,Cell interactions in pancreatic cancer microenvironment,-1.6829190154827178,0.008779311886257182,0.10491092487612014,15,FAS;CXCR4;CSF1R;HLA-DRB1;CSF1;BAG3;IFITM2;TGFB1
WP5475,Hallmark of cancer sustaining proliferative signaling,-1.5381309722599479,0.008865711961362264,0.10491092487612014,94,CDKN1A;EPHA2;MDM2;CCND1;IL6;FOXO1;NFKBIE;PML;CSF1R;STAT3;SALL4;SHC1;PDGFRB;RARA;IKBKG;KSR1;GAREM2
WP5114,Nucleotide excision repair in xeroderma pigmentosum,-1.620628504539708,0.009136936881729323,0.10634795386930851,68,DDB2;POLH;H4C14;H2AC6;H4C15;H4C8;POLD4;XPC;H4C5
WP4946,DNA repair pathways full network,1.4932197811021342,0.010320973005190937,0.11819178764008975,120,RAD54B;FEN1;CHEK1;MSH2;FANCD2;RAD51;PARP2;RFC3;RFC2;BRCA1;HMGB1;XPA;UNG;BRIP1;FANCG;RPA3;RFC4;NBN;FANCI;POLE2;CETN2;MBD4;RFC5;MSH6;MRE11;NEIL3;CENPS;APEX1;GTF2H5;POLD3;XRCC1;GTF2H2;BRCA2;POLE;FANCC;XRCC4;POLK;USP1;RPA1;FANCL;FAAP24;CUL4B;RFC1;MNAT1;GTF2H2C;FANCM;FANCA;PALB2
WP5183,SARS CoV 2 mitochondrial chronic oxidative stress and endothelial dysfunction,-1.6887550092878987,0.011294292776675508,0.1272848868482478,22,STING1;IL6;NLRX1;RPS6KA1;TRAF3;ACE;ACAD9;BCS1L;NDUFAF2;MAVS;SIRT6;AGT;ECSIT
WP236,Adipogenesis,-1.4771731997893636,0.012049046766242931,0.1336691125630075,113,CDKN1A;FAS;GADD45A;CEBPD;LIF;CEBPA;GATA4;IL6;FOXO1;SOCS3;STAT3;SOCS1;GATA2;BMP4;RARA;KLF15;EGR2;IRS1;TWIST1;SREBF1;CEBPB;MIF;CELF1;TGFB1;CYP26B1;SLC2A4;LMNA;E2F4;GADD45B
WP5333,Enterocyte cholesterol metabolism,1.6595192142551922,0.012973135456357868,0.14170655652329364,33,LDLR;ACAT2;SQLE;LBR;HMGCS1;HMGCR;DHCR7;CYP51A1;DHCR24;IDI1;FDPS;ABCA1;SAR1B;SC5D;FDFT1;LSS
WP5121,Sphingolipid metabolism in senescence,-1.6893419733857542,0.013184524399504663,0.14183352005527744,26,CDKN1A;S1PR1;GBA1;SPHK1
WP4879,Overlap between signal transduction pathways contributing to LMNA laminopathies,-1.5786902121398825,0.014706458204548299,0.1558445570929745,51,CDKN1A;CEBPD;CEBPA;NOTCH1;JUNB;SPP1;HES1;SREBF1;CEBPB;TGFB1;EMD;LMNA
WP4718,Cholesterol metabolism with Bloch and Kandutsch Russell pathways,1.568850660339935,0.017513090478798427,0.18285726823451298,45,ACAT2;FADS2;SQLE;LBR;HMGCS1;HMGCR;DHCR7;SCD;CYP51A1;DHCR24;FADS1;SOAT1;CYP27A1;IDI1;FDPS;NR1H3;ABCA1;GGPS1;SC5D;FDFT1;LSS
WP5524,HSPB3 in Charcot Marie Tooth disease,1.6287790350290738,0.01818359329830348,0.18710653973616623,13,H2AZ1;LMNB1;CBX5;LBR;HP1BP3
WP5461,Primary ovarian insufficiency,1.4664419757912635,0.018796853157345368,0.19065379631021728,113,CENPE;BNC1;HMMR;SGO2;BLM;MND1;RAD51;NUP107;XRCC2;DIAPH2;KHDRBS1;AMHR2;SLX4;PGRMC1;DMC1;NBN;FANCI;TP63;HROB;PSMC3IP;MCM8;BMPR2;SPIDR;BRCA2;MSH5;FANCC;TGFBR3;MST1R;PRORP;XRCC4;SPATA33;FANCL;SOX8;RFWD3;SYCP2L;NUP43;MCM9;BMPR1B;FANCM;FANCA;DCAF17
WP3599,Transcription factor regulation in adipogenesis,-1.5622731630716857,0.021048052967988874,0.20829603756373596,19,CEBPD;CEBPA;IL6;FOXO1;IRS1;TWIST1;CEBPB;SLC2A4
WP5218,Extrafollicular and follicular B cell activation by SARS CoV 2,-1.5514799673352848,0.021122978457167593,0.20829603756373596,35,NEAT1;CXCR4;ICOSLG;IFITM1;SYK;MFGE8;EBI3;IL6;C4A;IRF8;FOXO1;BCL6
WP5098,T cell activation SARS CoV 2,-1.5056204388269556,0.02267286066930936,0.22051686404396778,60,CDKN1A;BAX;CCND1
WP4589,Major receptors targeted by epinephrine and norepinephrine,-1.5729080042833965,0.02458266612084296,0.23271590594398003,15,ADRB2;ADRB1;ADRA2A;ADCY5;ADCY9;ADCY3;ADCY2;ADCY1
WP710,DNA damage response only ATM dependent,-1.435361000077285,0.024465266273380012,0.23271590594398003,102,CDKN1A;BBC3;BAX;PLAU;FOSL1;MDM2;CCND1;BAK1;WNT6
WP4148,Splicing factor NOVA regulated synaptic proteins,1.5764449783918586,0.025027751743713373,0.2338118912899539,34,EPB41L2;NTNG1;EFNA5;RAP1GAP;KCNMA1;NEO1;ATP2B1;GRIK2;PRKCZ;EPB41;EPB41L3;CLASP1
WP5111,Familial hyperlipidemia type 4,-1.5346172653095016,0.027654663770499018,0.25309451446528514,17,FAS;LCAT;APOA2;PLTP;APOA4;LIPC;DGAT2;GCK
WP2884,NRF2 pathway,-1.4021336812139464,0.02780474947646795,0.25309451446528514,113,TGFA;SLC6A3;EPHA2;GSTA2;GPX3;SQSTM1;CES2;SLC2A8;EGR1;SLC2A9;SLC6A8;SLC39A2;HMOX1;PDGFB;SOD3;SLC39A4;FTH1;SLC39A13;NRG1;SLC5A1;SLC5A6;BLVRB;CES3;CBR3;MAFG;TGFB1;SLC2A4;CES4A;SLC39A7
WP4674,Head and neck squamous cell carcinoma,-1.4803300904902674,0.030084052788775618,0.2703756643041859,69,CDKN1A;SESN1;SESN2;CCND1;NOTCH1
WP5395,Glycosaminoglycan synthesis in fibroblasts,-1.558518611105396,0.03157292876975983,0.28020974283161854,39,CHPF;B3GAT1;HS3ST1;B4GALT7;EXTL1;HS3ST3A1;CHST14;CHPF2;EXTL3;CHSY3;XYLT2;B3GAT3;CHST12;HS6ST1
WP5233,Arsenic metabolism and reactive oxygen species generation,-1.5625309704815753,0.03323796251807671,0.2880210577590674,10,ATP1A1;MT-ND1;UQCRFS1;SDHA;GSTO1;CAT;VDAC1
WP5055,Burn wound healing,-1.445271888629699,0.03326440385386412,0.2880210577590674,60,ICAM1;BAX;CXCR4;ACHE;DCN;SNAI2;IL6;S100A9;S100A6;INHBA;MMP2;PDGFRB;AMBP;IL1B
WP4008,NO cGMP PKG mediated neuroprotection,-1.469903430656345,0.034155358511144644,0.29217234389051444,35,NPPA;NPPB;NEFL;CAMK2B;ACTN2;GRIN2D;CAMK2A;CAMK2D;IL1B;CASP9
WP5115,Network map of SARS CoV 2 signaling,1.361286899448644,0.035272637672729985,0.29813777080521775,175,CCNB1;BIRC5;CCNB2;GTSE1;MX1;RRM2;GGH;IFIT1;CDK1;IFI44L;TRIM59;PARP2;DDIT4;IL16;CARD11;SMAD1;IL18;CXCL12;LRG1;JAK2;BTN3A1;FOS
WP5497,Cyclin dependent kinase 4 6 inhibitors in breast cancer,-1.4877252414123412,0.038311119948549105,0.3200105313349396,34,CDKN1A;CCND1;ESR1
WP2828,Bladder cancer,-1.5056730884264056,0.04393244968502965,0.3626981311205936,39,CDKN1A;MDM2;CCND1
WP673,ErbB signaling,-1.3616851984962273,0.04735052760131359,0.3864238459417546,85,CDKN1A;TGFA;MDM2;CCND1;FOXO1;CAMK2B;CAMK2A;SHC1;NRG4;CAMK2D;NRG1;PLCG2
WP5529,Wnt Beta catenin signaling and ARTD family members,1.5565973444633632,0.04940711462450593,0.39862558390226377,15,PLK1
WP4583,Biomarkers for urea cycle disorders,-1.5539971157283639,0.05165289256198347,0.41206240133717154,10,GLS2;NAGS;GPT;GAMT;GATM
WP530,Cytokines and inflammatory response,-1.5332416469399346,0.052521008403361345,0.41386903862345903,11,IL6;CXCL2;HLA-DRB1;CSF1;IL1B;TGFB1
WP3657,Hematopoietic stem cell gene regulation by GABP alpha beta complex,1.5147006485233943,0.05304518664047151,0.41386903862345903,18,DNMT3B;GABPB1;ZFX;FOXO3;DNMT3A;ATM;SMAD4;SMARCA4;BCL2;BCL2L1;GABPA;ETV6
WP4585,Cancer immunotherapy by PD 1 blockade,-1.507424102126678,0.05476673427991886,0.42265631889937383,14,STAT3;BATF;HLA-DRB1;NFATC4;CD274;NFKB1;NFATC2;HLA-A;NFATC1;JUN
WP4318,Mitochondrial fission and fusion,-1.505535638566617,0.05555555555555555,0.4241338112305854,12,BAX;BNIP3;MTFP1;MFN2
WP58,Monoamine GPCRs,-1.5356940974858795,0.056795131845841784,0.42446888011102807,18,DRD4;DRD1;ADRB2;ADRB3;ADRB1;ADRA2A;HRH2;HTR1D
WP5153,N glycan biosynthesis,-1.4052424721858972,0.05652173913043478,0.42446888011102807,55,MAN1C1;DOLK;MPI;B4GALT2;TUSC3;ALG3;ST6GAL1;MOGS;MGAT1;MGAT2;RPN2;B4GALT3;GMPPA;GMPPB;ALG2;PMM2;RFT1;ALG12;MAN1B1
WP5236,Markers of kidney cell lineage,-1.45304698470223,0.057649667405764965,0.4255574202829058,46,FOXD1;NTN1;SALL1;DCN;NOTCH1;EGLN3;GDNF;BMP7;TCF21;PDGFRB;BMP4
WP1544,MicroRNAs in cardiomyocyte hypertrophy,-1.3558146057102602,0.05813953488372093,0.4255574202829058,84,MYLK3;NPPA;LIF;NPPB;MIR133A1;GATA4;STAT3;CDK9;NFATC4;HDAC5;CTF1;CISH;CAMK2D;MYLK;IKBKG;NRG1
WP4784,Proteoglycan biosynthesis,-1.5241994700894697,0.06288032454361055,0.4282972306004935,18,PAPSS2;B4GALT7;CHST14;EXTL3;XYLT2;B3GAT3
WP2011,SREBF and miR33 in cholesterol and lipid homeostasis,1.5220746756258663,0.05917159763313609,0.4282972306004935,16,LDLR;HMGCS1;HMGCR;SCD;PPARA;NR1H3;ABCA1
WP5074,Kallmann syndrome,1.507262700073913,0.06126482213438735,0.4282972306004935,15,MYRF;GNRH1;CHD7;TMEM98
