cluster,ID,Description,direction,camera_FDR,fgsea_padj,fgsea_NES,collection,set_size,agreement_q,absNES
1,WP4963,p53 transcriptional gene network,Down,1.9637172810263968e-5,2.395246417291455e-9,-2.614869617956586,WP,81,1.9637172810263968e-5,2.614869617956586
2,WP5344,Cardiomyocyte signaling converging on titin,Down,0.00178180954905154,3.2155208768262615e-4,-2.2630786568222345,WP,29,0.00178180954905154,2.2630786568222345
3,WP623,Oxidative phosphorylation,Down,0.00309625168481686,0.00168357184821645,-2.0616218411884843,WP,59,0.00309625168481686,2.0616218411884843
4,WP619,Type II interferon signaling,Down,0.04038483039011417,0.0013107031204213,-2.1480980966437877,WP,27,0.04038483039011417,2.1480980966437877
5,GO:0032200,NA,Down,0.01453888145552991,0.03730717849259761,-2.044157844013417,GO,12,0.03730717849259761,2.044157844013417
6,GO:0006091,NA,Down,0.03563831633460849,0.02458758615395154,-2.0731284580870244,GO,35,0.03563831633460849,2.0731284580870244
