,GSM7887562,GSM7887563,GSM7887564,GSM7887565,GSM7887566,GSM7887567
401934,5.38975559331855,5.28585735673789,5.37348476225576,4.79173862408433,5.07213403200702,4.76797052264096
54991,7.5552634974959,7.38106412437229,7.91107837077988,7.94386941085292,7.94137008356634,7.96189634521028
51150,11.2491831369314,11.2239272170162,11.4818894941785,11.4205194802134,11.5383635421554,11.5119297864565
126792,8.99334977174608,9.19187357419192,9.05521695138871,9.07129484609177,9.07566863110724,9.1273016132457
388581,3.96497567842814,4.35709379055445,4.26340152414913,4.44397390914148,5.02771308141819,4.33483578327688
118424,9.32680234450177,9.20622824860933,9.41718424800293,9.43709593267859,9.55994144289819,9.60975614012581
101928895,4.66450606066976,4.13499848152595,4.92267809916627,5.34175130950514,5.48738616316654,4.96734396404669
6339,5.87013197788327,5.94086722978483,6.50800150729191,6.21283792538046,6.36809862073263,6.35326693030738
116983,9.41799138915488,9.38511181776584,9.7339859701743,9.67730869207484,9.77843478756195,9.81769974986665
126789,7.70425418979364,7.81490371860928,8.11430165426722,7.98386569007722,7.96512060480461,7.92041811266938
54973,10.3002613859825,10.1834021570872,10.4798417049087,10.4876390181664,10.5134013823706,10.542028808896
80772,8.84227388070392,9.00472268927204,9.30862456741578,9.42053710905025,9.48182848742618,9.66999196156562
83756,4.28643099017846,4.28679360278036,4.60061464072215,4.44397390914148,4.11439444148847,4.10025117376037
1855,10.1085757893489,10.1115020172352,10.4118509122004,10.2645859260417,10.3861286702848,10.3667203409108
54587,11.2963393137923,11.3342386872562,11.5923353867097,11.3225447335802,11.4122919435325,11.3869877159829
54998,10.4424170012207,10.3649662376246,10.6957990298143,10.6885800609418,10.7238094612378,10.7269623143609
81669,11.544764547848,11.5094171359384,11.5665892236099,11.7189397241774,11.6588564409488,11.6565338477192
148413,8.53635681459672,8.54051936428536,8.58614171016582,8.66683627800377,8.69386441867326,8.77510393171853
55052,10.1212530392558,10.1025769924096,10.1011222675536,10.184714506323,10.1344810612914,10.2591254213098
441869,6.60684513702199,6.13343795883433,6.57074494053999,6.68439839841912,6.53608168315832,6.64280389884741
102724312,6.82091770892301,6.63578521604763,7.10367227909909,7.07138467163945,6.99415598221648,6.90828799645045
107985729,6.05062998251376,5.84627067886746,6.06047691750768,6.21283792538046,6.36809862073263,5.79469772446185
64856,10.0015652068993,10.0155957560664,10.4064856880272,10.5229718198663,10.5214332179886,10.5469044613204
219293,5.05118669699796,4.54951599410433,4.77061484570843,5.07174391791315,4.78243660410805,4.82045583236644
83858,8.85750754968264,8.79279752810478,9.15072625969265,9.15875592600096,9.25255256979167,9.14798611481852
55210,9.28234160939046,9.36818915948117,9.56127152746635,9.41845382851648,9.54031211194674,9.54104253794186
339453,6.09243424892318,5.82161957427872,6.3380539517817,5.96134052098969,5.83544742736476,6.12191235188208
29101,10.7357710632884,10.6503908238549,10.6975573541458,10.9019283309535,10.9027960972744,10.9648617385357
643988,9.07902242105847,9.01563105263436,9.13783319746137,9.07922886341397,9.21342493667763,9.31505862027352
105378586,5.5483616324611,5.63615258872024,5.44221593675928,5.79144783325756,5.9107612747109,5.94409953143799
142678,10.4930421596324,10.3997309961292,10.8781824460897,10.9696520308857,11.0633837141854,11.0435547326397
8510,8.67694591364337,8.69439963929106,9.13004168831319,8.37186797078594,8.50829919211399,8.57579050823122
984,9.70412144818631,9.72458682664593,10.0205334871408,9.74204408606607,9.73764822966537,9.88701355060778
728661,10.8582053778442,10.7443734202498,10.8301010015735,10.5602970759666,10.5373639756748,10.6592338447889
8511,8.22951972949585,8.29849881460874,8.67450012297716,7.84185326728544,8.02848763244299,8.00788426779581
728642,9.03414297885882,8.98543230815596,9.43836992802897,9.27614967392056,9.19847408838134,9.30588392139899
9906,9.81907660130649,9.75907418289563,9.77286638238124,9.59300165660501,9.5754548515398,9.53908631611879
112268218,5.71819899744114,5.7450335300619,5.74394289866943,6.15395328449811,5.88609094281203,5.99064915466176
65220,9.31581495441437,9.25307113583826,9.38262644368057,9.44325681828509,9.50226417118959,9.48929829385331
2782,12.0986484768059,12.1200316902722,12.2466461673295,12.0326333196234,12.0065865977468,12.0019101735309
105378949,4.71889994012727,4.13499848152595,4.60061464072215,5.41044558558935,5.02771308141819,4.87109856128688
163688,2.55387202497889,3.42582785614788,3.18444861761299,3.57012135852669,4.11439444148847,4.01273859797909
339456,5.84589512706068,5.91779320979824,6.18602830391616,5.56910388112937,5.5198219485157,5.89599772880812
85452,6.43876918130139,6.43914697205405,6.63087298407432,5.91480641084994,6.05053035491247,6.05777310670195
2563,4.4878181203662,4.54951599410433,5.26382899751476,4.68486815201629,4.78243660410805,4.76797052264096
5590,9.89633959688323,9.88338394831109,10.1011222675536,9.64738025116729,9.70628331519688,9.6859926250431
100506504,5.91741733663545,5.77101657340407,6.20593095102135,6.00642045626317,5.83544742736476,5.79469772446185
199990,9.61191355985944,9.5942167342998,9.8727368439372,10.0117236609275,10.0797805006633,10.064780049986
112268219,6.7573672857005,6.28538900577449,6.68859497996966,6.87875670269111,6.58288582777091,6.78164413373031
6497,10.5699648065096,10.5176061837152,10.6860897519799,10.3814887696739,10.3357767082394,10.4983973113271
79906,6.6494784447086,6.56329165528592,6.82353877441416,6.68439839841912,6.65766881346722,7.02470629654281
100129534,4.91802789251579,4.71926762498983,4.97000127928492,4.84234464449613,5.19773646159907,5.05756821303103
11079,10.8002588435305,10.7500999469014,10.7960389499934,10.7503403211854,10.8286733547172,10.8177073115044
5192,8.59570081771949,8.62129667554646,8.78778114475223,8.74539082645017,8.92032233660889,8.90533909148405
9651,5.71819899744114,5.71857393434577,6.18602830391616,5.56910388112937,5.02771308141819,5.33517390465486
55229,9.76193434512048,9.7558249634416,9.82848807528984,9.93801479261851,9.98131092172649,9.97212297924401
8764,4.5491501211573,4.71926762498983,5.06023084287898,4.89123552891131,4.67132132701394,4.92002370705477
127281,9.00434123744506,8.8938065596004,9.0358882741087,8.77174147408894,8.71503004443088,8.81768462647221
79258,6.32062407559342,6.23026570186894,6.37368281243558,6.05013435427833,6.00542863126785,5.94409953143799
105378597,3.2883211938271,4.05265864391354,4.18535150728769,3.6854942523094,3.48545332575075,3.91957282571315
100287898,5.94049125630174,6.32100149041135,6.42552873346485,6.53856419250072,6.75625154014195,6.50528671707122
440556,7.61385034103686,7.50235274427615,7.68867457857289,8.02825788134575,8.08377422660167,8.19841273324764
63976,8.44249657426388,8.4184264228459,8.58234002726292,8.35017363639662,8.42511900167765,8.48115120911805
105378604,5.05118669699796,4.96416338032819,5.22534329803114,5.1936956091692,5.19773646159907,5.26115552932457
27237,9.21770077464263,9.33591400730427,9.61249760906434,9.34796143462021,9.3661763838844,9.42083170424153
1953,9.40145664339931,9.35965280564211,9.73055501886013,9.16870539272143,9.06471792369406,9.1934696312251
127262,9.51916656912902,9.46488129709044,9.5823614482826,9.30124020696719,9.34370335706133,9.41870537376432
49856,7.79566635028232,7.7379506277389,7.77780523748637,7.90868159758854,8.21337628015491,8.17340791483906
7161,6.7573672857005,6.73152060291554,7.09302415047039,6.91467291125833,6.80970051499109,7.17336063943137
57212,9.64037610247461,9.55923059511422,9.85866148700382,9.92192799257347,9.86303828333625,10.0036745216132
148870,3.96497567842814,4.66487318797322,4.26340152414913,5.26962189224412,5.23728609598228,5.22267176310153
388588,7.86965862596794,7.59253834039222,8.17614339454687,8.09238553620129,8.2379559467038,8.25671321390333
57470,10.8322243000285,10.7855839378764,10.9043023956291,10.9049075506626,10.9666931422479,10.9242195589421
