ID,Description,p.adjust,k,K,enr_ratio,geneID
GO:0032757,positive regulation of interleukin-8 production,2.324844096529078e-4,21,40,2.693176815847395,CD14/CD244/CD74/F2R/F2RL1/F3/HSPA1A/HSPA1B/IL1B/LGALS9/MYD88/NOS2/PRKD2/RELA/SERPINE1/STAT3/TLR2/TLR3/TLR4/TLR5/TLR9
GO:0006956,complement activation,2.74635302985528e-4,17,29,3.007159663015154,C1QA/C1QB/C1QC/C1R/C1S/C2/C4A/C4B/CD59/CFB/CFH/CFI/CLU/IL1B/SERPING1/TREM2/VSIG4
GO:0070371,ERK1 and ERK2 cascade,2.914540065657633e-4,63,189,1.709953533871362,ACKR3/ACTA2/AKAP12/ANGPT1/BMPER/CCN1/CCR1/CD2AP/CD4/CD44/CD74/CDK1/CX3CL1/DDR2/DRD2/DUSP3/DUSP6/DUSP9/EGFR/EPHA4/EPHB2/ERBB2/EZR/F2R/F2RL1/FBXW7/FERMT2/FGF2/FLCN/GBP1/GNAI2/GSTP1/HLA-DRB1/HMGCR/HTR2A/ICAM1/IL1B/IQGAP3/KARS1/LGALS9/LYN/MAP2K1/MFHAS1/NOTCH2/NRP1/OXTR/PRKD2/PTPN6/RAP1B/RASGRP1/ROS1/SEMA7A/SHC1/SMAD4/SOX9/SPRY1/TGFB1/TLR4/TLR9/TREM2/XBP1/ZFP36L1/ZFP36L2
GO:0140895,cell surface toll-like receptor signaling pathway,3.507855052815939e-4,24,50,2.462333088774762,CD14/CYBA/F2RL1/IRAK4/LY96/LYN/MFHAS1/MYD88/NMI/NR1D1/PIK3AP1/PRKCE/RELA/SQSTM1/TBK1/TICAM1/TICAM2/TLR2/TLR4/TLR5/TNFAIP3/TNIP2/TNIP3/TREM2
GO:0006909,phagocytosis,3.5568750578374956e-4,48,133,1.8513782622366628,ADGRB1/ADORA1/AIF1/ANO6/C2/C4A/C4B/CCL2/CD14/CD300A/CD47/CD93/CNN2/CYBA/ELMO1/F2RL1/FCER1G/FCGR1A/FCGR2A/FGR/FYN/HCK/ITGB2/LYN/MERTK/MSR1/MYD88/NCF4/NOS2/PAK1/PECAM1/PLSCR1/PRKCD/PRKCE/PRKCG/RAB27A/RAB34/RACK1/SYT11/TGFB1/TGM2/TICAM2/TLR2/TLR4/TREM2/TYRO3/TYROBP/VAV3
GO:0002833,positive regulation of response to biotic stimulus,3.726787421754499e-4,73,230,1.6281731474688188,BANF1/CASP1/CD14/CD300A/CPT1A/CYBA/F2RL1/FYN/HCK/HLA-DRB1/HMGB2/HSPA1A/HSPA1B/HSPD1/IFI16/IRAK4/IRF1/IRF7/ITCH/KLK5/LATS2/LY96/LYN/MAP2K6/MAPK8/MAPKAPK2/MFHAS1/MMRN2/MR1/MYD88/NECTIN2/NMI/NONO/NR1D1/OGT/PAK1/PAK3/PARP9/PCBP2/PIK3AP1/PLSCR1/PPP2CA/PRKCE/RASGRP1/RBM47/RELA/RNF135/RPS19/RTN4/S100A9/SEC14L1/SPI1/SQSTM1/TBK1/TICAM1/TICAM2/TIFA/TLR2/TLR3/TLR4/TLR5/TLR9/TNFAIP3/TNIP2/TNIP3/TREM2/TRIM25/TRIM5/TYRO3/TYROBP/UNC93B1/USP15/ZC3HAV1
GO:1904062,regulation of monoatomic cation transmembrane transport,3.732502092610824e-4,59,175,1.7294958599727492,ADCYAP1R1/ADRA2A/AKAP6/AKAP9/ANK3/ANO6/CACNA1F/CACNA2D1/CACNB1/CACNB3/CACNB4/CD63/CX3CL1/CYBA/F2R/FLNA/FYN/GRIN2A/GRIN2B/GRP/HAMP/HAP1/HEPH/HOMER1/KCNAB1/KCNIP3/KCNJ2/KCNN4/KCNQ1/LYN/NEDD4L/NOS1AP/NPPA/NTSR1/P2RX2/P2RX5/PLN/PML/PPP3CA/PPP3CB/PRKCE/PTPN6/RGS4/RGS7/RGS9/RYR2/SCN5A/SLN/SPG7/STAC2/TCIRG1/TGFB1/THY1/TLR9/TMSB4X/TREM2/TRPC3/UCP2/VAMP2
GO:0001906,cell killing,4.180314997843707e-4,37,94,2.019200449571502,APOL1/CCL28/CD59/CFH/CTSC/F2RL1/FCGR1A/FCGR2A/FCGR3A/GBP1/HAMP/HLA-A/HLA-B/HLA-C/HLA-DRA/HLA-DRB1/ICAM1/IL18/LGALS3/LGALS9/LYZ/MAPK8/MICA/MICB/MR1/MYD88/NECTIN2/NOS2/PPP3CB/PTPN6/RAB27A/RASGRP1/RPS19/SPI1/STXBP2/TGFB1/TYROBP
GO:0002697,regulation of immune effector process,4.270052546716712e-4,71,223,1.6332740032044848,ANGPT1/ARID5A/BCL6/BST2/CD22/CD244/CD300A/CD40/CD59/CD74/CFH/DHX36/EPHB2/F2RL1/FCGR1A/FGR/HLA-A/HLA-B/HLA-C/HLA-DRA/HLA-DRB1/HSPD1/HTR2A/ICAM1/IL13RA1/IL18/IL18R1/IL1B/IL1R1/IL4R/IRF5/ITGB2/KLK5/LGALS3/LGALS9/LYN/MAPKAPK2/MICA/MR1/MYD88/NECTIN2/NOS2/OPA1/PKN1/PPP3CB/PTPN6/RAC2/RASGRP1/RIF1/RPS19/RTN4/S100A9/SEMA7A/SERPING1/SPI1/STAT5A/STXBP2/TGFB1/TGFB2/TICAM1/TLR3/TLR4/TLR9/TNFRSF1B/TNFSF13/TREM2/TYROBP/VAMP8/VSIG4/WAS/XBP1
GO:0032635,interleukin-6 production,5.824599072678626e-4,38,99,1.9690374026397504,AIF1/ARHGEF2/ARID5A/CAPN2/CD47/CD74/CEBPB/CX3CL1/CYBA/F2R/F2RL1/HGF/HLA-B/HSPD1/IL16/IL1B/IL1RL2/LGALS9/MAPK13/MAPKAPK2/MYD88/NMB/NOS2/PTPN6/RELA/STAT3/SYT11/TGFB1/TICAM1/TLR2/TLR3/TLR4/TLR9/TNFAIP3/TREM2/TYROBP/UNC93B1/XBP1
GO:0051047,positive regulation of secretion,7.634636661782363e-4,64,199,1.649804414589455,ABAT/ADORA1/ANXA2/APBB1/CD2AP/CDK5/CHRM3/CLASP2/CRH/CYBA/DOC2A/DRD2/EGFR/EXPH5/F2RL1/FGFR1/FGR/GPR27/GRP/HIF1A/HLA-DRB1/IL1B/IL4R/ITGB2/KCNB1/KCNN4/LRRC8A/MAP2K6/MYH10/NLGN1/NMB/NTSR1/OXTR/PCK2/PLA2G4A/PLCB1/PPP3CA/PPP3CB/PRKCB/PRKCE/PTGES/RAB27A/RPH3A/S100A10/SCIN/SERP1/SIRT6/SLC12A2/SMAD4/SMPD3/SPP1/STX1A/SYT1/SYTL4/TCF7L2/TGFB1/TGFB2/TLR2/TLR4/TREM2/TRH/UNC13B/VAMP8/XBP1
GO:0071260,cellular response to mechanical stimulus,8.275615333243631e-4,26,59,2.2606165363045125,BAG3/CASP1/CASP2/CD40/CNN2/EGFR/ENG/FAS/FGF2/GADD45A/IL1B/IRF1/KCNJ2/LTBR/MAG/MAP2K4/MAPK8/MYD88/PDE2A/PLEC/SOX9/TGFB1/TLR3/TLR4/TLR5/TNFRSF1A
GO:0071496,cellular response to external stimulus,8.275615333243631e-4,26,59,2.2606165363045125,BAG3/CASP1/CASP2/CD40/CNN2/EGFR/ENG/FAS/FGF2/GADD45A/IL1B/IRF1/KCNJ2/LTBR/MAG/MAP2K4/MAPK8/MYD88/PDE2A/PLEC/SOX9/TGFB1/TLR3/TLR4/TLR5/TNFRSF1A
GO:0060326,cell chemotaxis,8.275615333243631e-4,57,172,1.7000119435581569,ABCC1/ACKR3/AIF1/ANO6/C3AR1/CCL2/CCL28/CCR1/CD74/CH25H/CSF1/CSF3R/CX3CL1/CXADR/CXCL16/CXCL5/EGR3/ENG/F2RL1/F7/FCER1G/FGF2/FGFR1/HGF/HMGB2/HSD3B7/IL16/IL1B/ITGA9/ITGB2/LGALS3/LGALS9/LGMN/LYN/MDK/MET/MSMP/NR4A1/NRP1/PARVA/PERP/PLEC/PRKCD/PRKCQ/PRKD2/RAB13/RAC2/RPL13A/RPS19/S100A9/SERPINE1/SLC12A2/TGFB2/TMSB4X/TRPM2/VAV3/VCAM1
GO:0006813,potassium ion transport,8.677222456574849e-4,40,108,1.89994837096818,ADORA1/ADRA2A/AKAP6/AKAP9/ANK3/ANO6/ATP1A4/CD63/CDK2/DRD2/FLNA/GRP/HCN2/HTR2A/KCNA1/KCNA2/KCNA5/KCNA6/KCNAB1/KCNB1/KCNC3/KCNH7/KCNIP3/KCNJ2/KCNK10/KCNK3/KCNN3/KCNN4/KCNQ1/NEDD4L/NOS1AP/NOS3/NPPA/RGS4/RGS7/SLC12A2/SLC12A5/SLC1A3/TREM2/VAMP2
GO:0050807,regulation of synapse organization,9.791530794174628e-4,59,181,1.6721645054985144,ADGRB1/AGRN/AMOT/ASAP1/BDNF/CACNA2D3/CAMK2B/CAP2/CDH8/CDK5/CDK5R1/CDKL5/CLSTN1/DCTN1/DHX36/DRD2/ELMO1/EPHA4/EPHB2/FGFR1/FYN/GNA13/GRIN2B/HOMER1/HTR4/LRRK2/MAP1B/MARK1/MYCBP2/NEDD4L/NGEF/NLGN1/NTRK2/OGT/OXTR/PAFAH1B1/PAK3/PDLIM5/PRICKLE1/PRMT8/PTPRD/ROBO2/RTN4/RTN4R/SEMA3F/SEMA4A/SEMA4D/SEMA7A/SHANK3/SIX4/SLC12A5/SLC7A11/SLIT1/SRCIN1/SRPX2/TLR2/TREM2/VLDLR/ZDHHC8
GO:0001659,temperature homeostasis,0.001224570420449,46,132,1.7876786945018788,ABAT/ACADL/ACSL1/ADAMTS5/ADORA1/ADRB2/CEBPB/CIDEA/CNR1/DRD2/EGR1/ELOVL6/FLCN/FOXO1/GADD45G/GJA1/GPX1/HSF1/HTR2A/IL18/IL18R1/IL1B/IL4R/MAP2K6/NPR3/NR1D1/NTSR1/OGT/OXTR/PLCL1/PPARGC1B/PRDM16/PTGES/PTH2R/SIRT6/SLN/SQSTM1/STAT3/TFE3/THRA/TLE3/TLR4/TRPM2/UCP2/ZNF423/ZNF516
GO:0071216,cellular response to biotic stimulus,0.00122693850312225,52,155,1.7209854921544032,ARID5A/CAPN2/CASP1/CASP7/CCL2/CCL28/CD14/CD40/CD68/CX3CL1/CXCL5/EPHB2/GSK3B/GSTP1/HCK/HMGB2/HSF1/IL18/IL1B/IRAK4/LY96/LYN/MAP2K3/MAPK8/MTDH/MYD88/NOS2/NOS3/NOTCH2/NR1D1/PLSCR4/PRKCE/PTPN6/RELA/SERPINE1/TICAM1/TICAM2/TLR2/TLR4/TLR5/TLR9/TNFAIP3/TNFRSF1B/TNIP2/TNIP3/TP53/TREM2/TRIM5/TSPO/VIM/WFS1/XBP1
GO:0007596,blood coagulation,0.00130470257580258,48,140,1.7588093491248298,ADRA2A/ANGPT1/ANGPTL1/ANGPTL4/ANO6/ANXA2/ANXA5/CD40/CD59/CLIC1/CYP4F11/EPHB2/F2R/F2RL1/F3/F7/FCER1G/FERMT3/FLNA/GNA12/GNA13/HBB/HTR2A/IL6ST/ITPR3/LMAN1/LYN/MERTK/NFE2L2/NOS3/PLA2G4A/PLAUR/PLEK/PLSCR1/PRKCD/PRKCQ/PTPN6/RAB27A/SERPINA1/SERPINE1/SERPING1/SLC7A11/THBD/TLN1/TLR4/TYRO3/VAV3/WAS
GO:0045055,regulated exocytosis,0.00130470257580258,48,140,1.7588093491248298,ABCC4/ADRA2A/ATP2A2/CACNB4/CD300A/CDK5/DOC2A/ERC2/F2RL1/FCGR3A/FGR/GNAI2/GRP/HCK/HTR1B/IL4R/ITGB2/KCNB1/LAT2/LGALS9/LRRK2/LYN/NLGN1/PCLO/PLEK/PPP3CB/PRKCB/PRKCG/PRRT2/RAB27A/RAC2/RAP1B/RASGRP1/RIMS1/RPH3A/SCIN/SCRIB/SPI1/STX1A/STXBP2/SYNJ1/SYP/SYT1/SYT11/UNC13A/UNC13B/VAMP2/VAMP8
GO:0032944,regulation of mononuclear cell proliferation,0.00138162386657229,50,148,1.733061014058813,AIF1/BCL6/CD22/CD300A/CD40/CD74/CDKN1A/CEBPB/CNN2/CSF1/EBI3/EPHB2/ERBB2/FCGR3A/HLA-A/HLA-DPA1/HLA-DPB1/HLA-DRB1/IL18/IL1B/IL6ST/IRF1/ITCH/LGALS3/LGALS9/LYN/MYD88/NFATC2/PKN1/PNP/PPP3CA/PRKCQ/PTPN6/RAC2/RASSF5/RPS3/SCRIB/SLC39A10/TCF3/TGFB1/TICAM1/TLR4/TLR9/TNFRSF1B/TNFSF13/TYROBP/VAV3/VCAM1/VSIG4/VSIR
GO:0097553,calcium ion transmembrane import into cytosol,0.00148273260461038,42,118,1.8258825870151831,ADCYAP1R1/AKAP6/CACNA1B/CACNA1F/CACNA1G/CACNA1H/CACNA1S/CACNA2D1/CACNB3/CX3CL1/CYBA/DRD2/F2R/FGF2/FLNA/FYN/GRIN2A/GRIN2B/HAP1/HTR2A/ITPR3/KCNN4/LYN/NTSR1/P2RX2/P2RX5/PLCB1/PLCB4/PLCH2/PLCL1/PLN/PML/PPP3CA/PPP3CB/PRKCE/PTPN6/RYR2/SLC8A3/TGFB1/THY1/TRPC3/TRPM2
GO:0046651,lymphocyte proliferation,0.00154988459120196,58,180,1.652955082742317,AIF1/BCL6/CCND3/CD22/CD300A/CD40/CD74/CDKN1A/CEBPB/EBI3/EPHB2/ERBB2/FCGR3A/FYN/GJA1/HLA-A/HLA-DPA1/HLA-DPB1/HLA-DRB1/HSPD1/IL18/IL1B/IL6ST/IMPDH2/IRF1/ITCH/LGALS3/LGALS9/LYN/MSN/MYD88/NFATC2/PKN1/PNP/PPP3CA/PPP3CB/PRKCD/PRKCQ/PTPN6/RAC2/RASGRP1/RASSF5/RPS3/SCRIB/SLC39A10/TCF3/TGFB1/TICAM1/TLR4/TLR9/TNFRSF1B/TNFSF13/TP53/TYROBP/VAV3/VCAM1/VSIG4/VSIR
