SYMBOL
A1BG
A1BG-AS1
A1CF
A2M
A2M-AS1
A2ML1
AACS
AAGAB
AAK1
AAMDC
AARD
AARS1
AARSD1
AASDH
AASDHPPT
AATK
ABCA10
ABCA12
ABCA13
ABCA15P
ABCA2
ABCA3
ABCA5
ABCA7
ABCA8
ABCA9
ABCB10
ABCB6
ABCB8
ABCB9
ABCC10
ABCC6P1
ABCC6P2
ABCC8
ABCC9
ABCE1
ABCF1
ABCF2-H2BK1
ABCF3
ABHD1
ABHD12
ABHD13
ABHD14A
ABHD14A-ACY1
ABHD14B
ABHD15
ABHD16A
ABHD17A
ABHD17B
ABHD17C
ABHD18
ABHD3
ABHD4
ABHD6
ABHD8
ABI3
ABI3BP
ABITRAM
ABLIM2
ABR
ABRA
ABRACL
ABRAXAS2
ABT1
ABTB1
ABTB2
ABTB3
ACAD10
ACAD9-DT
ACAP2
ACBD3
ACBD4
ACBD5
ACBD6; LHX4-AS1
ACBD7
ACD
ACER2
ACER3
ACIN1
ACOXL-AS1
ACP3
ACP7
ACSM2A
ACSM3
ACSS3
ACTA2-AS1
ACTBL2
ACTE1P
ACTG1P17; LOC338963
ACTG1P25
ACTMAP
ACTN1-DT
ACTR3-AS1
ACTR3B
ACTR3C
ACTR5
ACTR6
ACTR8
ACTRT3
ACVR2B-AS1
ACYP1
ACYP2
ADA2
ADAD2-AS1
ADAM11
ADAM12
ADAM15
ADAM21
ADAM22
ADAM23
ADAM28
ADAM32
ADAM33
ADAM8
ADAMTS12
ADAMTS13
ADAMTS14
ADAMTS15
ADAMTS16
ADAMTS16-DT
ADAMTS17
ADAMTS18
ADAMTS19
ADAMTS3
ADAMTS6
ADAMTS7
ADAMTS7P3
ADAMTS9-AS2
ADAMTSL1
ADAMTSL4
ADAMTSL5
ADAP1
ADARB1
ADARB2
ADAT1
ADAT2
ADAT3
ADCK1
ADCK2
ADCK5
ADCY10P1
ADCY6-DT
ADD1
ADD2
ADD3
ADD3-AS1
ADGRA2
ADGRA3
ADGRB2
ADGRB3
ADGRD2
ADGRF1
ADGRG6
ADIPINT
ADISSP
ADM2
ADNP
ADNP-AS1
ADNP2
ADO
ADPRH
ADPRHL1
ADPRM
ADPRS
ADSS1
ADTRP
AEBP1
AEN
AFAP1-AS1
AFAP1L1
AFAP1L2
AFF1
AFF3
AFF4
AFG1L
AFG2A
AFG2B
AFG3L1P
AFP
AFTPH
AGA
AGA-DT
AGAP11
AGAP12P
AGAP2-AS1
AGAP3
AGAP4
AGAP5
AGAP6
AGAP7P
AGAP9
AGBL1
AGBL2
AGBL3
AGBL5
AGFG1
AGFG2
AGGF1
AGMAT
AGO4
AGTPBP1
AGTRAP
AHI1-DT
AHNAK
AHNAK2
AHSA2P
AHSG
AIDA
AIF1L
AIG1
AIPL1
AIRIM
AJAP1
AJM1
AK1
AK2
AK3
AK3P3
AK5
AK6
AK9
AKAP1-DT
AKAP17A
AKAP19
AKAP8L
AKIP1
AKIRIN1
AKIRIN2
AKNA
AKR1B15
AKR1E2
AKR7L
AKTIP
ALCAM
ALDH16A1
ALDH1A3-AS1
ALDH1B1
ALDH3B1
ALG1L1P
ALG1L9P
ALKAL2
ALKBH4
ALKBH6
ALKBH7
ALKBH8
ALMS1-IT1
ALMS1P1
ALOX12-AS1; MIR497HG
ALOX12P2
ALPK1
ALPK2
ALS2CL
ALYREF
AMDHD2
AMER1
AMER2
AMIGO1
AMMECR1
AMMECR1L
AMN1
AMN1-AS1
AMOTL1
AMOTL2
AMPD2
AMPD3
AMY2B
AMZ1
AMZ2
AMZ2P1
ANAPC1P2
ANG
ANGEL1
ANGEL2
ANGPTL2
ANGPTL7
ANK1
ANK2
ANKAR
ANKDD1A
ANKEF1
ANKH
ANKHD1
ANKHD1-DT
ANKHD1-EIF4EBP3
ANKIB1
ANKLE1
ANKLE2
ANKMY2
ANKRA2
ANKRD10
ANKRD11
ANKRD12
ANKRD13A
ANKRD13B
ANKRD13C-DT
ANKRD13D
ANKRD16
ANKRD17
ANKRD17-DT
ANKRD18A; FAM95C
ANKRD18B
ANKRD18DP; LMLN-AS1
ANKRD20A1; LOC128966611
ANKRD20A2P; FAM95B1
ANKRD20A3P; LOC642929; LOC102724431
ANKRD20A5P
ANKRD24
ANKRD26
ANKRD27
ANKRD28
ANKRD29
ANKRD30B
ANKRD33B
ANKRD34A
ANKRD34B
ANKRD34C-AS1
ANKRD36
ANKRD36B
ANKRD36BP2
ANKRD36C
ANKRD37
ANKRD40
ANKRD40CL
ANKRD42
ANKRD42-DT
ANKRD44
ANKRD45
ANKRD46
ANKRD49
ANKRD50
ANKRD52
ANKRD53
ANKRD54
ANKRD6
ANKRD60
ANKRD63
ANKRD9
ANKS1A
ANKZF1
ANO10
ANO2
ANO4
ANO5; LOC102723370
ANO8
ANO9
ANP32A
ANP32E
ANTKMT
ANTXR2
ANXA11
ANXA13
ANXA2R
ANXA2R-AS1
ANXA7
AOAH
AOC2
AOPEP
AP1AR
AP1B1
AP1G2
AP1G2-AS1
AP1M1
AP1M2
AP1S1
AP1S2
AP1S3
AP3M1
AP3S2
AP4B1
AP4B1-AS1
AP4E1
AP4M1
AP4S1
AP5B1
AP5M1
AP5S1
AP5Z1
APBA1
APBA3
APBB2
APBB3
APCDD1
APCDD1L
APCDD1L-DT
APEH
APELA
API5
APLF
APLN
APLP1
APOBEC2
APOBEC3A; APOBEC3A_B
APOBEC3B
APOBEC3C
APOBEC3D
APOBEC3F
APOC1P1
APOL2
APOL3
APOL6
APOLTP
APP-DT
APPBP2
APPL2
APRG1
APTR
AQP10
AQP11
AQP4-AS1
AQP7B
ARAP1
ARAP2
ARAP3
ARB2A
AREL1
ARF3
ARFGAP1
ARFGEF1
ARFGEF1-DT
ARFGEF2
ARFGEF3
ARFRP1
ARGLU1
ARGLU1-DT; LINC00443
ARHGAP1
ARHGAP11A
ARHGAP11A-SCG5
ARHGAP11B-DT
ARHGAP12
ARHGAP17
ARHGAP18
ARHGAP19
ARHGAP20
ARHGAP21
ARHGAP25
ARHGAP26
ARHGAP27
ARHGAP27P1-BPTFP1-KPNA2P3
ARHGAP28
ARHGAP29; LOC105378858
ARHGAP31-AS1
ARHGAP39
ARHGAP40
ARHGAP42
ARHGAP44
ARHGAP44-AS1
ARHGAP45
ARHGAP6
ARHGAP8
ARHGAP9
ARHGEF10
ARHGEF10L
ARHGEF16
ARHGEF17
ARHGEF17-AS1
ARHGEF18
ARHGEF19
ARHGEF25
ARHGEF26-AS1
ARHGEF3
ARHGEF35
ARHGEF37
ARHGEF39
ARHGEF40
ARHGEF5
ARID3B
ARID4A
ARIH2OS
ARK2C
ARK2N
ARL1
ARL11
ARL14EP
ARL15
ARL16
ARL17A; ARL17B
ARL17A; ARL17B; LOC100996709
ARL4D
ARL5A
ARL6IP1
ARL6IP4
ARL6IP5
ARL6IP6
ARL8A
ARLN
ARLNC1
ARMC1
ARMC10
ARMC12
ARMC2
ARMC5
ARMC6
ARMC7
ARMCX2
ARMCX3
ARMCX4
ARMCX5
ARMCX6
ARMH1
ARMH3
ARMH4
ARNT2-AS3
ARNT2-DT
ARPC4-TTLL3
ARPIN
ARPIN-AP3S2
ARPP19
ARRDC1
ARRDC1-AS1
ARRDC2
ARRDC3
ARRDC3-AS1
ARRDC4
ARSG
ARSI
ARSJ
ARSJ-DT
ARSK
ART3
ART4
ART5
ARV1
ASAH2B
ASAP1-IT2
ASAP3
ASB11
ASB13
ASB15-AS1
ASB16-AS1
ASB2
ASB3; GPR75-ASB3
ASB4
ASB6
ASB7
ASB8
ASCC2
ASDURF
ASF1B
ASGR2
ASH1L-AS1
ASIC1
ASIC3
ASMER1
ASMER2
ASMTL
ASNSD1
ASNSP1
ASPH
ASPHD2
ASPM
ASPRV1
ASPSCR1
ASRGL1
ASTE1
ASTN2
ASXL2
ASXL3
ATAD1
ATAD2B
ATCAY
ATF6-DT
ATF7
ATF7IP
ATF7IP2
ATG4D
ATL1
ATL2
ATL3
ATN1
ATOH8
ATOSA
ATOSB
ATP10B
ATP11B
ATP13A1
ATP13A4
ATP1A1-AS1
ATP23
ATP2B1-AS1
ATP2C1
ATP2C2-AS1
ATP5MF-PTCD1
ATP5MJ
ATP5MK
ATP6AP1-DT
ATP6V0A2
ATP6V0D1-DT
ATP6V0E2
ATP6V0E2-AS1
ATP6V1B2
ATP6V1E2
ATP6V1G2
ATP8A2
ATP8B1-AS1
ATP9A
ATP9B
ATPSCKMT
ATRAID
ATRIP; ATRIP-TREX1
ATRN
ATRNL1
ATXN1L
ATXN2-AS
ATXN7
ATXN7L1
ATXN7L2
ATXN7L3
ATXN7L3-AS1
ATXN7L3B
AUNIP
AUP1
AURKC
AUTS2
AVEN
AVIL
AVL9
AVPI1
AXDND1
AZIN2
AZU1
B3GALNT2
B3GALT5-AS1
B3GALT9
B3GLCT
B3GNT2
B3GNT4
B3GNT8
B3GNT9
B4GALNT2
B4GALNT3
B4GALNT4
B4GALT1-AS1
B4GAT1-DT
BAALC
BACC1
BACE1-AS
BACE2
BACH1; GRIK1-AS2
BAG5
BAG6
BAHCC1
BAHD1
BAIAP2-DT
BAIAP2L1
BAIAP2L2
BAIAP3
BANCR
BANK1
BANP
BASP1
BASP1-AS1
BAZ1A-AS1
BAZ2A
BAZ2B
BAZ2B-AS1
BBLN
BBOF1
BBOX1-AS1
BBS7-DT
BBX
BCAM
BCAN-AS2
BCAP29
BCAP31
BCAR3
BCAS1
BCAS2
BCAS4
BCCIP
BCDIN3D
BCDIN3D-AS1
BCL2L2-PABPN1
BCL7A
BCL7C
BCL9L
BCLAF3
BCORP1; LOC105377223
BCRP2
BCRP3
BCYRN1
BDH2
BDNF-AS
BDP1
BEAN1
BEGAIN
BEND3
BEND5
BEND7
BEST1
BEST3
BEST4
BET1L
BEX1
BEX2
BEX4
BEX5
BFAR
BFSP1
BFSP2-AS1
BGN
BHLHE40-AS1
BICC1
BICD1
BICD2
BICDL1
BICDL2
BICRA
BICRAL
BIN3
BIRC6
BISPR
BIVM
BIVM-ERCC5
BKGD
BLACAT1
BLCAP
BLMH
BLOC1S2
BLOC1S3
BLOC1S5
BLOC1S5-TXNDC5
BLTP1
BLTP2
BLTP3A
BLTP3B
BLZF1
BMERB1; MPV17L-BMERB1
BMP2K
BMS1
BMS1P1
BMS1P13
BMS1P14
BMS1P4
BMS1P4-AGAP5
BNC2
BNIP1
BNIP3P28
BNIP5
BNIPL
BOD1
BOD1L1
BOLA1
BOLA2-SMG1P6
BOLA2; BOLA2B
BOLA2; LOC124907841
BOLA3-DT
BOP1
BORA
BORCS5
BORCS6
BORCS7
BORCS8
BORCS8-MEF2B; MEF2B
BPGM
BPHL
BPNT1
BPTFP1
BRAT1
BRD10
BRD2
BRD3
BRD3OS
BRD7
BRD8
BRD9
BRF2
BRI3
BRICD5
BRINP3
BRME1
BRMS1
BRMS1L
BROX
BRPF1
BRSK1
BRSK2
BRWD1
BRWD3
BSDC1
BSN-DT
BSND
BSPRY
BTBD10
BTBD19
BTBD2
BTBD3
BTBD6
BTBD7
