ID,Description,k,K,GeneRatio,BgRatio,Ek,enr_ratio,pvalue,p.adjust,Count,n_in_table,N_in_table,RichFactor,FoldEnrichment,zScore,qvalue,geneID
WP2882,Nuclear receptors meta pathway,14,31,14/177,31/823,6.667071688942892,2.099872425733552,0.0022994721276758203,0.17705935383103816,14,177,823,0.45161290322580644,2.099872425733552,3.265629069384652,0.16943478835506043,ARNT/EPHA2/GSTM2/GSTM4/JUN/MGST3/PDE4B/PGD/RGS2/SLC19A2/SLC5A9/SLC6A9/TGFB2/TGFBR3
WP2884,NRF2 pathway,8,17,8/177,17/823,3.6561360874848114,2.1881023595879032,0.015935019072670406,0.4089988228652071,8,177,823,0.47058823529411764,2.1881023595879032,2.5895069510423783,0.3913864333638345,EPHA2/GSTM2/GSTM4/MGST3/PGD/SLC5A9/SLC6A9/TGFB2
WP5083,Neuroinflammation and glutamatergic signaling,8,17,8/177,17/823,3.6561360874848114,2.1881023595879032,0.015935019072670406,0.4089988228652071,8,177,823,0.47058823529411764,2.1881023595879032,2.5895069510423783,0.3913864333638345,DISC1/GLUL/GRIK3/JAK1/PHGDH/SLC6A9/TGFB2/TGFBR3
WP2877,Vitamin D receptor pathway,6,12,6/177,12/823,2.580801944106926,2.3248587570621466,0.026426443407605343,0.47076571557647745,6,177,823,0.5,2.324858757062147,2.418555509545007,0.45049350772868657,ASAP2/CDKN2C/GADD45A/LPGAT1/S100A2/TGFB2
WP179,Cell cycle,6,13,6/177,13/823,2.795868772782503,2.1460234680573667,0.04048716281389269,0.47076571557647745,6,177,823,0.46153846153846156,2.1460234680573667,2.178858167354153,0.45049350772868657,CDC14A/CDC20/CDKN2C/GADD45A/HDAC1/TGFB2
WP4630,Measles virus infection,6,13,6/177,13/823,2.795868772782503,2.1460234680573667,0.04048716281389269,0.47076571557647745,6,177,823,0.46153846153846156,2.1460234680573667,2.178858167354153,0.45049350772868657,IKBKE/JAK1/JUN/NECTIN4/PIK3CD/TP73
WP4803,Ciliopathies,5,10,5/177,10/823,2.1506682867557716,2.324858757062147,0.04279688323422522,0.47076571557647745,5,177,823,0.5,2.324858757062147,2.2051116862118723,0.45049350772868657,CCDC28B/CENPF/GPR161/NME7/POMGNT1
WP2880,Glucocorticoid receptor pathway,5,11,5/177,11/823,2.365735115431349,2.113507960965588,0.06510023413894905,0.556968669855453,5,177,823,0.45454545454545453,2.113507960965588,1.9449925280225633,0.5329843730674192,JUN/PDE4B/RGS2/SLC19A2/TGFBR3
WP4239,Epithelial to mesenchymal transition in colorectal cancer,5,11,5/177,11/823,2.365735115431349,2.113507960965588,0.06510023413894905,0.556968669855453,5,177,823,0.45454545454545453,2.113507960965588,1.9449925280225633,0.5329843730674192,ID2/PIK3CD/PROX1/SHC1/TGFB2
WP4666,Hepatitis B infection,5,12,5/177,12/823,2.580801944106926,1.937382297551789,0.09272437037562299,0.6586227113572668,5,177,823,0.4166666666666667,1.9373822975517891,1.7112096728870323,0.6302609678059969,IKBKE/JAK1/JUN/PIK3CD/TGFB2
WP5362,TAR syndrome,5,13,5/177,13/823,2.795868772782503,1.7883528900478054,0.12537262510170458,0.6586227113572668,5,177,823,0.38461538461538464,1.7883528900478054,1.49884289555572,0.6302609678059969,ANKRD35/ITGA10/PEX11B/PEX19/PIAS3
