GeneID,meanExpr,log2FC,log2FC SE,p-value,adj. p-value
HSPD1,4349.87264175525,0.194606792740643,0.326346404779139,0.0355291968761321,0.244862217109868
NIPAL4,15.1958644366303,-0.0953912690189302,0.237351796653867,0.0355607572288772,0.244980504051245
LINC01476,57.6546212399104,-0.155598551156919,0.285147166373798,0.0355941797124291,0.245111518408213
ACADL,38.0025639608666,0.21123812728477,0.344223163901359,0.0356176490028688,0.245135568162797
LINC03014,19.6735199194546,-0.323275213264773,0.370405147434303,0.0356264844891043,0.245135568162797
LOC101929748,154.911440341357,-0.265503387643686,0.398099893535857,0.0356523561993485,0.245214427278946
CDK5,878.248827954394,-0.291999797430003,0.211186905829474,0.035670375729943,0.245239237745741
TMEM150A,54.5099478893601,0.216723745152944,0.34993046722064,0.035741214210549,0.245314441392802
STON1,40.6776441816457,0.223883472917259,0.356949951719868,0.0357553214156565,0.245314441392802
TBC1D1,467.978669403956,0.307852687756227,0.240452805881631,0.0357621976286053,0.245314441392802
STXBP5,1756.61706208155,-0.282006570395422,0.400173756585305,0.0357777366590469,0.245314441392802
MFSD14A,596.740776519445,-0.323389837210841,0.299895152214664,0.0357806942203802,0.245314441392802
SOWAHB,242.784092425423,-0.147050966954518,0.276900995108959,0.0358080951509203,0.245314441392802
RNF135,67.0259409817241,0.195074977651108,0.326100777848277,0.0358101052463696,0.245314441392802
LIMCH1,2397.67106104074,-0.290735496740725,0.209550538311204,0.0358142737578028,0.245314441392802
URB1-AS1,61.0811160524086,0.324412239876442,0.310679309141413,0.0358356347699728,0.245314441392802
NSUN2,275.619115499974,-0.321915702309714,0.288944877126258,0.0358380497285858,0.245314441392802
DNAJC21,656.426825495766,-0.309645904835177,0.250480248436256,0.0358466491174989,0.245314441392802
ASPH,2309.466105123,0.308135971826064,0.270562074315004,0.0358543145124529,0.245314441392802
TP53,129.316659972128,0.201056375887462,0.334804060385377,0.0358782959929019,0.245379857160458
KCNK10,148.163884023205,-0.327241591298829,0.338807132509803,0.0358986015574536,0.245420090036814
SPTSSB,133.844920192489,-0.241237075225352,0.374596245623594,0.0359389066638098,0.245596962165216
TEAD1,707.194353029046,0.22527488382339,0.360816693193473,0.0359685794041545,0.245701062682093
RPL8,5514.44157291523,0.302014448684765,0.405336149465517,0.0359915447836638,0.245756733603212
XYLT1,878.019896192387,-0.323848426045881,0.326328410287847,0.0360056145317823,0.245756733603212
LOC107986599,80.6866193052113,-0.32578629487235,0.340753528592396,0.0360525459786588,0.245962899553477
ZDHHC23,366.040930276749,-0.253044011743024,0.385294307511593,0.0360647293362674,0.245962899553477
DCAKD,808.828849447498,0.285843879973106,0.200469097456574,0.0360983186759918,0.246093345589214
TEAD2,50.5473231723228,0.217090584051823,0.349457835297417,0.0361541636446632,0.246289102741592
SLC12A5,4850.00738905805,-0.266172456126007,0.397605105522443,0.0361559813498176,0.246289102741592
ATP1A4,99.9880960976151,0.191501429059212,0.322327425618314,0.0362589123515859,0.246891417596873
REEP1,1519.44498803096,-0.302932290242868,0.39005120646025,0.0363120850155829,0.247154575450064
STON2,1625.94586551316,0.156523440036082,0.285403514775995,0.0363742190847464,0.247478493381065
RPS15A,1945.09403557333,0.295564250418567,0.405584698169821,0.0364229105264451,0.247696036213864
RPS5,2082.17889234087,0.305456380813654,0.391985703047535,0.0364535518423032,0.247696036213864
PTPRZ1,7384.48052645658,0.234430561514012,0.370125703799112,0.036456490763556,0.247696036213864
ZFP1,553.432462301844,-0.312854495505117,0.265530739740371,0.0364644199997491,0.247696036213864
SNX25,316.27820253531,-0.322450882191993,0.323274391659463,0.0365015074038104,0.24784902233968
TGFB1,187.255202358125,0.200131857428303,0.331485447290562,0.0365360535710101,0.247984638039213
GPR137C,446.05905320386,-0.309850454835028,0.378844018866943,0.0365588009028742,0.248040094163998
REM2,11.1279899758574,-0.262859462327352,0.394839297251046,0.0366203664365416,0.248278551388125
KNOP1,171.673532373297,-0.267554983089019,0.177861180496423,0.0366558995863804,0.248278551388125
CYP4F11,122.749453323739,0.208712063409858,0.340842675092946,0.0366580335580006,0.248278551388125
NPRL3,655.31714258468,0.237642970889759,0.143974833609182,0.0366828895361481,0.248278551388125
ARL2-SNX15,529.500650829004,0.283079014418461,0.198737392994037,0.0366904148341544,0.248278551388125
PTTG1IP,1965.31646279325,0.217916572196889,0.352441478770667,0.0366912985630555,0.248278551388125
ABHD12B,50.2762268288526,-0.194824549595015,0.325833257291293,0.036709092206288,0.248278551388125
MIR3917,179.738220604488,-0.304985184048879,0.241504295391999,0.0367124927056153,0.248278551388125
MFHAS1,456.419705313752,0.322062106622474,0.302380628641161,0.0367252652705636,0.248278551388125
MCMBP,403.090457542389,0.303742138400521,0.238520959163814,0.0367747044207382,0.248514047030692
NAA25,222.032606312564,-0.326885021732677,0.318272950437533,0.0368364592857169,0.24882387739281
KRT5,30.9806557230015,-0.132697868516716,0.264155513375151,0.036849798485536,0.24882387739281
NCBP2,1405.65824102179,0.254338594542795,0.161743999927304,0.0368718011785439,0.248858547542301
GPD1L,1251.82260966257,-0.317123202595647,0.292569464520992,0.0368841829396852,0.248858547542301
ABCC8,242.147755400977,-0.303945633054353,0.3847312971663,0.0369080483765581,0.248920868480187
TRIM8,1620.7130003837,0.3243276864925,0.30259650648278,0.0369575907882866,0.249142744226835
PLXNA2,1363.55681178176,-0.314658840825744,0.358953002291475,0.0369702297351174,0.249142744226835
TMEM101,216.426701499882,0.305276223739985,0.242524570854949,0.0370152557424601,0.249195180876312
ACTL6A,131.237708141091,0.177625012074268,0.306733810737578,0.0370254036698126,0.249195180876312
NPEPL1,59.1580171790479,0.227410701321681,0.358974275883983,0.0370326253050078,0.249195180876312
LGMN,536.382296629168,-0.298788077776177,0.233550985827194,0.0370365898234716,0.249195180876312
ZMYND12,51.5248310178651,0.272452736381607,0.394466224543974,0.037052467673935,0.2491997914611
YY2,14.0078758095849,0.25705021556119,0.387351136394109,0.0370824040244383,0.2491997914611
ZNF20,16.370298917109,0.215601513094664,0.346530614751685,0.0370871428033843,0.2491997914611
ROMO1,239.494074863298,0.320819712510334,0.309496675707147,0.0370958551816506,0.2491997914611
TMED5,895.464596559359,0.306269722921536,0.248138482479891,0.0371288746468744,0.249323177186746
ARL2,847.973438913754,0.295249060626747,0.220975912729354,0.0371540159807306,0.249393584192549
CYTIP,8.71893354521351,0.195388524403323,0.326170986700166,0.0372276441473242,NA
GVQW3,172.469407425446,-0.304229004497584,0.381525382552548,0.0372826589178221,0.250158408574788
APLP1,11565.0933780921,-0.27721499045843,0.192354139409577,0.0373278110414069,0.250362645912724
SLC2A4RG,226.95782874348,0.225862745327505,0.358334054632097,0.0373452883159874,0.25038117651097
HPS6,192.007666112997,-0.318299954779676,0.337000655629699,0.0373941977923985,0.250610346449568
DLGAP2,710.484542425495,-0.259569358685732,0.383061685445725,0.0374812743550916,0.251008751131814
RHEBL1,65.5406868286289,-0.2991352693108,0.390168814960247,0.0375086430790961,0.251008751131814
DNAJB5,426.478528988164,-0.317137716024423,0.346869642790347,0.0375296097600229,0.251008751131814
STIP1,2615.48752186379,0.247372682595447,0.378205555713206,0.0375342520171124,0.251008751131814
PMS2CL,65.2947488189098,-0.314823942772239,0.272841538948852,0.0375430283780266,0.251008751131814
RNF17,26.4466609576843,-0.137561175511553,0.267860026665846,0.0375467985456329,0.251008751131814
SH2D3C,324.994534927852,-0.319443032343669,0.309396511326956,0.0375569041126939,0.251008751131814
CD47,3174.79797864954,-0.30317388391701,0.243156988989108,0.0375796344216492,0.251062057054881
SPTSSA,406.682075641867,0.315522070309884,0.282062855651565,0.0376158357820207,0.251205283228753
CCNDBP1,589.028535117215,-0.311786552147237,0.270403562294024,0.0376574468397085,0.25138450977814
PSME4,349.054838060476,-0.317999736014408,0.311548902364346,0.0376988917656975,0.251483098054685
BANF1,1082.94988980765,0.286288794191545,0.397754144137698,0.0377142231330788,0.251483098054685
MBNL1-AS1,81.6405896405371,-0.318751641287972,0.28361469404411,0.037716553022776,0.251483098054685
C1GALT1,324.060726348134,-0.316623085338798,0.331892855277513,0.0377403912090567,0.251543477012655
MAN1B1,602.781335246428,-0.310694392949217,0.267879224082749,0.0378327928055624,0.252060611738234
DYNC2LI1,204.989999206152,-0.300192626610993,0.235508809637087,0.0378895335441993,0.252339844535458
NECAP2,267.082781109198,0.202471884657142,0.332913597577246,0.0379191413225097,0.25243822720807
LINC02067,623.481566916999,0.286741545014576,0.402503017582106,0.0379691770254164,0.252583060722713
MTDH,1403.51981388278,-0.245248017982693,0.155701957345417,0.0379730540488998,0.252583060722713
EPHA1,53.1388306551807,0.284563634799391,0.389269326871369,0.0379854285607323,0.252583060722713
LRRC25,14.9104173230147,0.138697413986695,0.268542867831048,0.0380523504430035,0.252929216850839
ZNF844,186.664604616359,0.240560270751577,0.371049657217531,0.0380836692932611,0.253038546151554
FAU,2132.51663214829,0.313160786702097,0.366254092866102,0.0381012320126663,0.253056426201222
LINC00886,15.3555983229613,0.206230128507204,0.336026949399069,0.0381848209267383,0.253512646464838
SHANK3,3613.75292142344,0.311526516603598,0.282606008093026,0.0382009464053924,0.253520789404898
CALHM2,101.356793077426,-0.313343974357329,0.348982272288776,0.0382320431851129,0.25362824438124
KRT83,12.2062681158141,-0.118759035676965,0.252829291076972,0.0382537652548032,0.253673448782436
HERC2P3,100.640534953043,-0.208966702002672,0.339169098397025,0.0382861764045627,0.253726340915727
DCTN1,8024.15360675214,-0.31802091524659,0.303740057367517,0.0382931558491903,0.253726340915727
LOC105377286,61.8832231721725,-0.123562507610164,0.256513751532806,0.0383064744835745,0.253726340915727
HBB,1442.47801492253,0.137947703441407,0.26812027406231,0.0383330029139962,0.253803259760529
TMEM198,349.049607689015,-0.314169088827938,0.296465245595065,0.038360856678011,0.253834093611844
LINC02668,38.6084540050827,-0.257436327456528,0.382776156531951,0.0383674946385556,0.253834093611844
ANGPT1,80.1684460479012,0.13343455027531,0.264369951832442,0.0383960729510087,0.253924437362754
PABPC4,865.655715623326,0.318547434786558,0.307047456095427,0.0384287201760716,0.254028751160499
GSDMD,45.3450820130224,0.215384022643035,0.345866219515693,0.0384417039397205,0.254028751160499
OTUB2,84.2934080811552,-0.260733543545899,0.383126165557865,0.0384703319320414,0.254119242296435
GALNT16,651.678448856591,0.280251976354927,0.19953591988807,0.0384966725546146,0.254142519018612
HEMK1,111.753535408361,0.316088562543571,0.317466138574558,0.0385071436205535,0.254142519018612
SLC22A15,264.393907993733,-0.313803938992052,0.294308214484841,0.0385186622325459,0.254142519018612
GSN-AS1,42.3219800562415,0.222653166737815,0.351429894345982,0.0385792685191486,0.254199225068982
FMN1,290.768167358141,-0.254372081406244,0.379365094271654,0.0386066151483782,0.254199225068982
FLRT3,310.473144129548,-0.28029712501188,0.38976158379738,0.0386158515573768,0.254199225068982
PARP4,233.798795868388,0.196995237067094,0.326209857262424,0.0386221337078599,0.254199225068982
SMUG1,293.129492630029,-0.271449217385552,0.187602608914126,0.0386239577894183,0.254199225068982
ARHGAP42,179.176762910623,0.227452851613837,0.357492022305671,0.0386295296093087,0.254199225068982
RPL23A,3703.20923512572,0.25821231718166,0.374936436036494,0.0386385995889945,0.254199225068982
NAV2-AS6,295.039913177149,-0.310132460621349,0.273513247389965,0.038646767469056,0.254199225068982
ATP10D,100.594992510741,0.313392555821711,0.336392865949382,0.0387003468983177,0.25445328547982
ADAM15,385.009588953734,0.303201178036702,0.372410289117878,0.0387364845347079,0.254592514809807
PWWP3B,316.933059190083,-0.300111195228453,0.372658026862096,0.0387930002940801,0.254865518534389
YTHDF3,1053.6307049102,-0.299669048203979,0.241616651331013,0.0389126770090257,0.255496885172369
SOX1-OT,73.7510089122011,-0.29548052875988,0.380657014199298,0.0389191306045358,0.255496885172369
PRKCG,2797.12661843314,-0.276759291647497,0.400318829755407,0.0389506211890499,0.255605001987224
TNFSF12-TNFSF13,292.885667690397,0.310942382904927,0.35310114198108,0.0390529105169518,0.256132751032494
KRCC1,243.288139239677,0.312552317554018,0.336769727646202,0.0390611476803786,0.256132751032494
WDR76,34.1847871093551,0.295931209730909,0.374863946990963,0.0390997247275392,0.256286947597768
EWSAT1,11.9066890256885,-0.163051275721668,0.290817566339991,0.0391534731134356,0.25652588153751
C2CD5,580.270068008037,-0.281818300107364,0.382431982104039,0.0391663281755084,0.25652588153751
ARL6IP1,11131.7791633604,0.267277281078226,0.182330210866023,0.0392078944724523,0.25669931987043
CITED1,108.598173883069,0.297921062780607,0.238246325854696,0.0392297797083451,0.25671914463039
LOC105377921,44.3459615524468,-0.18058149358598,0.308343933208731,0.0392471046127937,0.25671914463039
FBXO4,324.944650095156,0.2806975787664,0.203462746457927,0.0392561832585962,0.25671914463039
LOC107987266,157.725436522996,0.304565235716843,0.36378286910592,0.0393185916785509,0.257028488667776
PLEKHO1,739.857630106252,0.315848948704141,0.329451186086992,0.0393416779698721,0.257080642217874
POP5,134.972459835106,0.303438966085579,0.360139745111031,0.0394082801594792,0.257417003913128
ST14,19.6609364331846,0.101526370197995,0.24098061231293,0.0394426961443005,0.257542946121035
HES5,32.4479661486853,-0.10016600647458,0.240003780825099,0.0395033785347604,0.257840233658413
OSBPL3,266.585739393873,-0.28329026774363,0.208648012785865,0.0395555622512129,0.258081843277086
CPT1C,820.428280775939,-0.312782701953173,0.331565388530315,0.0395832459526036,0.258163477627253
SNHG4,14.2884768392533,-0.229933008987298,0.359369459271534,0.0396693462444041,0.258524061589384
LDLRAD2,21.4147557138331,0.139133571055735,0.268363568460255,0.0396811012062311,0.258524061589384
NTSR1,42.5523504545384,-0.303394772665148,0.36033267129775,0.0396919497328264,0.258524061589384
DNAJB4,980.193026912404,0.227970372515217,0.356707051310725,0.039702967724618,0.258524061589384
TUBB4A,15117.9553392184,-0.299958840168202,0.251147967518049,0.039753213289548,0.258524061589384
CBR3,101.672010599012,0.228027297018011,0.355414359506415,0.0397586642442032,0.258524061589384
SSR2,879.20305991461,0.305907478084403,0.263052741435273,0.0397749976337456,0.258524061589384
PKIB,138.964098594701,0.277514221167544,0.384720843267625,0.0397786437735086,0.258524061589384
LINC02192,11.8354522369316,-0.113950033629985,0.248811786588252,0.0397950608816227,0.258524061589384
LINC00999,19.2477258166185,0.227439260624951,0.354188899929203,0.0398006220125373,0.258524061589384
APEH,905.746370268652,-0.239981271764764,0.151596192945219,0.0398056559334853,0.258524061589384
RAB41,53.3479464210391,0.247997896914032,0.368902204217755,0.039880276220402,0.258909874157329
NPTN,5189.01631112422,-0.306338942829938,0.305582972773984,0.0399194083256165,0.258943971680916
OSBP2,347.954098523418,-0.305130652605339,0.265919725951964,0.0399230575716154,0.258943971680916
HNRNPA1P10,375.159440560852,0.304298004867817,0.260610309291218,0.0399414331658833,0.258943971680916
SIGLEC14,21.6203458194099,0.113110131424478,0.24855034151292,0.0399463990163613,0.258943971680916
PTPRS,2308.59911737609,-0.303971201236881,0.26316728051747,0.0399777646126048,0.259029958037598
TIMM17A,973.585827024466,-0.298875148335547,0.245973174304632,0.0399901092950617,0.259029958037598
SRP14-DT,69.3113881244212,0.221823386753731,0.348576896728421,0.0400450050125284,0.259286836108517
WSCD2,658.865610971516,-0.259196362752382,0.38300506536733,0.0401066671849723,0.259587314119243
ITPR3,150.57683951391,0.302326428269312,0.358960880226705,0.0401761331718181,0.259869690128185
OXNAD1,232.279534814739,-0.30832932859278,0.284613283395906,0.0401808389002853,0.259869690128185
SEPTIN7P2,53.5631607357949,-0.304883110255591,0.346961396778151,0.040231061231104,0.260001979625966
MAPRE2,5217.43375966883,-0.304470958072892,0.269053174741402,0.0402363948104604,0.260001979625966
CDK19,702.997392255408,-0.301302881876466,0.257103186751949,0.0402471329533848,0.260001979625966
GIMAP4,141.826122246633,0.3060724367482,0.268530277265193,0.040368936418742,0.260689875560271
TSPAN5,2176.60909303717,-0.296804256183735,0.246826624999961,0.040401570858766,0.260747170740503
PRAG1,311.929887068609,-0.226213850123718,0.352779579919556,0.0404084561144044,0.260747170740503
ADAMTS3,123.350734472468,-0.15083728497935,0.27890587377015,0.0404497639893667,0.260820193258338
GTF2IRD1,141.551488767834,0.294363509921443,0.235355750345086,0.0404819109177679,0.260820193258338
H2BC21,315.33372262164,0.136670626021713,0.266729378651584,0.0404923051594421,0.260820193258338
CARMIL1,526.422966629214,0.276724723340694,0.393947732933165,0.0404925289481547,0.260820193258338
ACP6,71.4806884257081,0.250088190745293,0.371824832552757,0.040496412234869,0.260820193258338
RBKS,47.0769659404351,0.2787857752015,0.376081802889058,0.0405445746395503,0.26092239492863
HIVEP2,2539.07017143637,-0.263868962741291,0.37934823378389,0.0405485013094518,0.26092239492863
CPVL,60.2358456637713,0.211523117918073,0.338981893573124,0.0405582824745079,0.26092239492863
DPY19L2P2,122.39092577719,-0.150208559757058,0.278322212417985,0.0405868010833901,0.261007183384341
PICK1,272.069390780414,-0.307824718457555,0.320417429972043,0.0406246907451473,0.261152148741755
ARFGEF3,2672.89207077415,-0.264132211181598,0.373558581949318,0.0406867269859923,0.261452170088235
MCRIP2,211.333598864067,0.297376900904643,0.360975398009009,0.0407091767838892,0.26146034616588
LOC105370027,20.2102522383091,0.297403082980052,0.364421614946215,0.0407187304501399,0.26146034616588
ZDHHC8,595.42752977399,-0.272754288530895,0.194843068302255,0.0407956890690549,0.261855694152787
TIGD1,52.0087172655152,0.307279366471915,0.28948447529579,0.0408231403965297,0.261879791540241
ATF5,270.240619610588,0.233140356982217,0.358520138798112,0.0408339375456847,0.261879791540241
HDAC9,694.456699204262,-0.306487755886618,0.321338442581299,0.0408456139367537,0.261879791540241
TMEM167B,994.476811257177,0.237693345913578,0.149831307491098,0.0408919237902672,0.262077956766548
AP4E1,118.516150563304,-0.301701307716149,0.260689958352147,0.0409867039805425,0.262586504116307
LINC01649,7.68997064863054,-0.16045970645548,0.288124877912476,0.0409987012371114,NA
MOV10,411.417407077941,0.220272888685927,0.347798491344489,0.0410035442777799,0.262595524813964
MFSD4A-AS1,188.769738558541,-0.254870815881867,0.371006670094348,0.0410389145107025,0.262723163775062
ENTREP2,712.834883001432,0.269128020677502,0.189335525689807,0.0410814594863077,0.262804473289586
NR3C1,1105.81284846293,-0.260447886371972,0.178194844521342,0.0410871070914006,0.262804473289586
PABPC4-AS1,68.8369316797959,0.301506325737041,0.345244509309031,0.0410979491903849,0.262804473289586
ADGRL1,3879.8637688547,-0.267838502242372,0.19302429732521,0.0411136963288478,0.262806407487481
TMEM35B,58.0942208508732,0.245886124291901,0.366032288497244,0.0411517380394726,0.262910373706177
DDI2,418.808822625667,-0.295165847355822,0.355195146608199,0.0411658022284162,0.262910373706177
ECT2,154.418105540386,-0.307110719703716,0.315489666167328,0.0411763132303105,0.262910373706177
RTL8A,559.74678970501,0.290012831723928,0.228202384281713,0.0412064533936037,0.262934959494812
KDELR1,749.56987432661,0.289336882671742,0.225946215073563,0.0412110682282947,0.262934959494812
RPL7,4863.31647758148,0.305645103576656,0.335264077769994,0.0413139658972528,0.263425970482058
GPX1,1310.12576018099,0.299583130226717,0.3519446029435,0.0413189889055368,0.263425970482058
SACS,1610.22428696541,-0.276889403005685,0.366720794891184,0.0413932957563675,0.263694422125769
KIF7,74.8670645750995,0.232988111957527,0.356034352366732,0.0414049859642527,0.263694422125769
CACNA1B,950.334861355987,-0.265295831426437,0.373859496636335,0.0414075867371918,0.263694422125769
MMRN2,272.204506581326,0.305387536789569,0.346894767673109,0.0414874210746806,0.264103986908629
H2AZ2,3449.68980449633,0.26215464445554,0.18065392236229,0.0416929953487039,0.265285256250196
RNF113A,156.61376469872,0.27657103116788,0.203684199576036,0.0417041643435163,0.265285256250196
PSPH,218.806494398145,0.293655673036438,0.358258511934102,0.0417338206739672,0.265374698276617
CACNA2D1,2579.63191808172,-0.25521365714338,0.371121181079052,0.0417752039601532,0.265422258309325
SLC35E3,225.045380361685,-0.304366089787836,0.292735053583645,0.0417965123449453,0.265422258309325
TRIM11,201.961339899945,-0.25071023674849,0.166221963339013,0.041806641641247,0.265422258309325
CGREF1,680.43664865333,-0.302203207968136,0.289269279682847,0.0418295882440794,0.265422258309325
CCDC39,24.9338635111705,-0.234175544783028,0.358673571105274,0.0418336058694764,0.265422258309325
UBR3,1997.61522092536,-0.300032821746398,0.329934473478226,0.0418348905022103,0.265422258309325
LRRC56,74.2993045216403,-0.29959217141437,0.331077814706645,0.0418576843753722,0.265467893153684
PHACTR4,195.520377127681,0.298444571935282,0.343863542505045,0.0419315341505594,0.265836256819908
PILRA,18.6649637065697,0.203482952282294,0.329876850965203,0.0419470116103346,0.265836256819908
LOC105369333,148.685230268904,-0.216822236559453,0.34096853962123,0.0419772299619693,0.265840899557122
C5orf52,12.028833110578,-0.17613521826259,0.302734586227057,0.041981247718225,0.265840899557122
SMTN,72.4251654556027,0.206225314200522,0.331766816716137,0.0419946131881491,0.265840899557122
MIR1915HG,174.349482222547,0.299597322216849,0.342425596726377,0.0420261465507654,0.265870978805406
PCNA-AS1,30.4256693046923,0.306087681067805,0.304810252216307,0.0420306143033935,0.265870978805406
ANKRD52,992.57345971026,-0.295795350704238,0.34198114989285,0.042051042059732,0.265901349568339
BCL7C,172.63477121136,0.27928892600596,0.367857238226176,0.0420995875935663,0.266109428860373
ALKBH2,103.808955915176,0.301601054191936,0.330725284687311,0.0421330301873202,0.266171652648584
UHMK1,3114.38897284536,-0.293941181810153,0.250647638963673,0.0421509541927209,0.266171652648584
TNFSF13,262.542660400296,0.212876458572429,0.338693558128065,0.0421563589496906,0.266171652648584
RPLP2,2260.41963588172,0.265872562435688,0.364433108335363,0.0421934999518011,0.266307342425759
NUDT4B,803.360876883983,-0.285249479253802,0.224827622337552,0.0422203088220594,0.26637774375831
TNFAIP8L2,23.058635538446,0.130906866189134,0.261354698249846,0.0422683689417262,0.266582122280361
ST7-OT3,45.7237671596217,0.300460717323841,0.321010880465502,0.0422962343245874,0.266654065204499
AKAP12,4074.78126977329,0.296651658783239,0.255064313091712,0.0423111175395009,0.266654065204499
MFSD3,285.843918971914,-0.289685225653225,0.233566278999476,0.0423685373897212,0.266762225461465
CD22,17.9949907066349,-0.125125746172721,0.256538205329811,0.042390580527032,0.266762225461465
TAB2,1310.31606765374,0.295501293625908,0.249220684362667,0.0423929648920294,0.266762225461465
VAMP2,15137.5833912761,-0.223358952402729,0.140135201602779,0.0424115379555581,0.266762225461465
LOC105370774,16.7805324114362,-0.154030321476529,0.281475046488376,0.0424338817985954,0.266762225461465
RNF144A,687.388869975922,-0.286518628312125,0.227141142854462,0.0424575361425659,0.266762225461465
SRCIN1,2090.11080295257,-0.288071738026977,0.233297231636273,0.0424666152535964,0.266762225461465
MSMP,52.5077240342398,-0.268438816245015,0.36996744911514,0.0424775760345749,0.266762225461465
LGI2,113.98143849027,-0.225814821366117,0.349018473277133,0.0424837393903025,0.266762225461465
SIX4,33.1101605626009,0.129178107728083,0.26008665822656,0.0424928674651633,0.266762225461465
RERE,2431.80058007734,0.28519155254394,0.222184122213874,0.042500728327811,0.266762225461465
ENTPD4,1004.40064072606,-0.291231259898332,0.349816021523778,0.042563667812905,0.266982319402339
NBPF19,80.4774249728163,0.298563403324093,0.327379636023032,0.0425671739855751,0.266982319402339
NPAS2,810.93951253961,-0.279801623394551,0.213936480508303,0.0426576490614668,0.26733296605498
DIAPH3,44.5431474735407,0.164629606751708,0.290400349613638,0.0426817959397856,0.26733296605498
LOC100505555,18.1424379488216,-0.231472864549767,0.355423117125044,0.0427179915872808,0.26733296605498
TMEM63B,660.471105073666,-0.292417866250241,0.344587492665971,0.0427282740254673,0.26733296605498
SNX10,2001.9397120473,-0.299764220122921,0.270217211378036,0.0427294817433306,0.26733296605498
PREP,549.143317450839,-0.295108097478654,0.339793282182707,0.0427318298092852,0.26733296605498
SLAIN2,396.459122165556,0.25876691943093,0.178442790026167,0.0427330552227049,0.26733296605498
AP5S1,196.504567031783,-0.274519083783848,0.203100327814451,0.042751996292467,0.267353167553333
CASTOR1,124.881688084298,0.164840707170011,0.290760778398857,0.0428221807666733,0.267693691376089
SAMHD1,653.802425810234,0.26122737909842,0.369283853431354,0.0428964229566329,0.267985414274162
CLEC14A,104.530027391735,-0.255754414433895,0.365378766468222,0.0429356429406826,0.267985414274162
ATOH8,107.513110788402,0.125750554723192,0.257381060924917,0.0429476309268502,0.267985414274162
EMILIN3,53.1889041210748,0.220777548037669,0.342906328196802,0.0429488440813812,0.267985414274162
RASAL2,824.312968841837,-0.269222964553992,0.365276278083046,0.0429493352799484,0.267985414274162
PNPLA8,1591.08841138706,0.246790373396457,0.163216200189756,0.0429633409814242,0.267985414274162
ACOX2,57.2852098964649,0.186371975274287,0.311010880425552,0.0430166143283868,0.268129835913769
ZNF572,17.1810594077976,0.231911500787434,0.351407297733987,0.0430180096406082,0.268129835913769
PLEKHA5,453.830207584457,-0.271127151576381,0.36511779777996,0.0430679085769484,0.268133606451292
CEP112,101.30705208917,0.291510149548969,0.245118546954203,0.0430679389064982,0.268133606451292
PATL1,314.663669973455,0.271388646884358,0.197820643317077,0.0430855364092504,0.268133606451292
ACTR1B,1359.11117318576,-0.299889458099812,0.287557057097049,0.0430861148477082,0.268133606451292
ARHGEF40,489.342738743814,0.215173289047007,0.339595241163466,0.0431096672449922,0.268133606451292
MAP2K1,3351.80306550115,-0.26461004601524,0.186598887717806,0.0431131609808847,0.268133606451292
NOTCH2NLB,146.724690948381,0.235375638075974,0.355688860409865,0.0432257794095017,0.268735791900651
SYCP2,24.1088158613406,0.283376730968211,0.356993330640429,0.0432622275520659,0.2688449246744
CORO1A-AS1,64.474845120133,-0.290956140318658,0.353314955360509,0.0432749323391621,0.2688449246744
MTHFS,67.7336678339356,0.25652043155437,0.36290580027562,0.0433867807504815,0.269441409215399
CSF2RB,21.7765908331809,0.128107956132793,0.259171955326422,0.043428292289381,0.269600810505694
IMPDH2,702.02510267007,0.294008121886904,0.251682295892561,0.0434878473285797,0.269872067885891
TUBGCP5,278.630652017713,-0.241823037661898,0.35746890634338,0.0435218072062088,0.269984349770634
CTH,116.953964501495,0.276882411516286,0.210726684139062,0.0435421473560578,0.270012091621968
DLG3,1617.64358304485,-0.239874663536545,0.353822323252571,0.0435789249881606,0.270141707686172
SPTLC3,25.3329414929861,0.171366457719034,0.296541282675414,0.0436195016952045,0.270294770883321
RGS7BP,1404.61832204646,-0.124067263394441,0.255612431475445,0.0437032187479142,0.270714950933567
DDAH2,453.156219245585,0.250291557555619,0.365383478878118,0.0437354346832149,0.270803893369196
OCIAD1-AS1,106.648413094681,-0.29690387083538,0.267437448218722,0.0437494066097744,0.270803893369196
LOC107985902,16.8125535018092,-0.170072332606914,0.29520086287297,0.0437706244136366,0.270836707280887
CREB5,184.003867817535,-0.21991157896075,0.341513663494891,0.0438395792241866,0.271097396217538
CARMIL3,95.556669355087,-0.29930122619937,0.31282470330987,0.0438476567373416,0.271097396217538
PPP3CB,5344.4375886621,-0.288078617930942,0.35509645369862,0.0438605507632159,0.271097396217538
TFE3,1600.18472939323,0.300634478865345,0.277075831745683,0.0438960440265314,0.2712182589526
SESN2,287.265893816083,0.278921340914662,0.359245792403659,0.0439496152865448,0.271381240253734
STYK1,263.646263886168,-0.13223481111869,0.262129942157345,0.0439790189313702,0.271381240253734
ARHGEF25,1290.72082641735,-0.29658194723521,0.323251130583921,0.0439903351076215,0.271381240253734
IGHMBP2,286.843223237564,-0.281676249269526,0.221955392724311,0.0440115086302937,0.271381240253734
SWT1,56.55865546997,-0.299073795922524,0.293212342693848,0.0440156167868802,0.271381240253734
DENND4B,1469.53595252591,0.296811804107806,0.270544891140826,0.044018113722397,0.271381240253734
SP100,80.9738845329726,0.253085960856127,0.362142822062048,0.0440482931960211,0.271468944955993
