ID,Description,k,K,GeneRatio,BgRatio,Ek,enr_ratio,pvalue,p.adjust,Count,n_in_table,N_in_table,RichFactor,FoldEnrichment,zScore,qvalue,geneID
GO:0000280,nuclear division,57,233,57/639,233/6904,21.509217243335225,2.650026700421273,2.5943949988895394e-12,1.7776794532391122e-8,57,639,6904,0.2446351931330472,2.643132039734833,8.148239438928705,1.701376930850719e-8,ANLN/AURKA/AURKB/BIRC5/BRIP1/BUB1/BUB1B/CCNB1/CCNB2/CCNE2/CDC20/CDC25B/CDC25C/CDCA5/CDK1/CDT1/CENPE/CENPF/CHEK1/CHEK2/CKS2/DLGAP5/DMC1/ESPL1/FANCD2/KIF15/KIF20B/KIF22/KIF23/KIF2C/KIF4A/KNSTRN/LIF/MAD2L1/MKI67/MND1/MRE11/MYBL1/NCAPG2/NCAPH/NDE1/NEK2/PLK1/PSRC1/PTTG1/RACGAP1/RAD51/RAD54B/SGO1/SLX4/SMC4/TGFA/TOP2A/TPX2/TRIP13/TTK/UBE2C
GO:0098813,nuclear chromosome segregation,47,174,47/639,174/6904,16.062677254679524,2.9260377491745677,5.622590615971743e-12,1.926299545031919e-8,47,639,6904,0.27011494252873564,2.9184249815624272,8.185038777582703,1.8436178703949453e-8,AURKA/AURKB/BIRC5/BRIP1/BUB1/BUB1B/CCNB1/CCNB2/CCNE2/CDC20/CDC6/CDCA5/CDK1/CDT1/CENPE/CENPF/CHEK2/DLGAP5/DMC1/ECT2/ESPL1/FANCD2/KIF15/KIF22/KIF23/KIF2C/KIF4A/KNSTRN/MAD2L1/MND1/MRE11/NCAPG2/NCAPH/NEK2/PLK1/PSRC1/PTTG1/RACGAP1/RMI2/SGO1/SMC4/TACC3/TOP2A/TPX2/TRIP13/TTK/UBE2C
GO:0048285,organelle fission,58,266,58/639,266/6904,24.555587067498582,2.361987919106522,2.438988417009021e-10,5.570649544448604e-7,58,639,6904,0.21804511278195488,2.3558426582889145,7.201787723999532,5.331543101040773e-7,ANLN/AURKA/AURKB/BIRC5/BRIP1/BUB1/BUB1B/CCNB1/CCNB2/CCNE2/CDC20/CDC25B/CDC25C/CDCA5/CDK1/CDT1/CENPE/CENPF/CHEK1/CHEK2/CKS2/DCN/DLGAP5/DMC1/ESPL1/FANCD2/KIF15/KIF20B/KIF22/KIF23/KIF2C/KIF4A/KNSTRN/LIF/MAD2L1/MKI67/MND1/MRE11/MYBL1/NCAPG2/NCAPH/NDE1/NEK2/PLK1/PSRC1/PTTG1/RACGAP1/RAD51/RAD54B/SGO1/SLX4/SMC4/TGFA/TOP2A/TPX2/TRIP13/TTK/UBE2C
GO:0000070,mitotic sister chromatid segregation,32,107,32/639,107/6904,9.877623369256948,3.2396456924645047,9.244070293933963e-10,1.2668073930807105e-6,32,639,6904,0.29906542056074764,3.2312170008629133,7.428205200218727,1.21243279855176e-6,AURKB/BIRC5/BUB1/BUB1B/CCNB1/CDC20/CDCA5/CDK1/CDT1/CENPE/CENPF/CHEK2/DLGAP5/ESPL1/KIF15/KIF22/KIF23/KIF2C/KIF4A/KNSTRN/MAD2L1/NCAPG2/NCAPH/NEK2/PLK1/PSRC1/RACGAP1/SMC4/TPX2/TRIP13/TTK/UBE2C
GO:0140014,mitotic nuclear division,40,159,40/639,159/6904,14.677963698241633,2.725173656397028,2.2666205375692955e-9,2.322285031681712e-6,40,639,6904,0.25157232704402516,2.718083483430281,6.9993977905146965,2.222606653052058e-6,ANLN/AURKA/AURKB/BIRC5/BUB1/BUB1B/CCNB1/CDC20/CDC25C/CDCA5/CDK1/CDT1/CENPE/CENPF/CHEK1/CHEK2/DLGAP5/ESPL1/KIF15/KIF20B/KIF22/KIF23/KIF2C/KIF4A/KNSTRN/MAD2L1/MKI67/NCAPG2/NCAPH/NDE1/NEK2/PLK1/PSRC1/RACGAP1/SMC4/TGFA/TPX2/TRIP13/TTK/UBE2C
GO:0007059,chromosome segregation,52,239,52/639,239/6904,22.06310266591038,2.3568761287751703,2.372445303819612e-9,2.322285031681712e-6,52,639,6904,0.2175732217573222,2.350744167468783,6.787046155498326,2.222606653052058e-6,AURKA/AURKB/BIRC5/BRIP1/BUB1/BUB1B/CCNB1/CCNB2/CCNE2/CDC20/CDC6/CDCA5/CDK1/CDT1/CENPE/CENPF/CHEK2/DLGAP5/DMC1/ECT2/ESPL1/FANCD2/HJURP/KIF15/KIF22/KIF23/KIF2C/KIF4A/KNSTRN/MAD2L1/MKI67/MND1/MRE11/NCAPG2/NCAPH/NDE1/NEK2/PLK1/PSRC1/PTTG1/RACGAP1/RMI2/SGO1/SGO2/SMC4/TACC3/TOP2A/TPX2/TRIP13/TTK/TUBB/UBE2C
GO:0000819,sister chromatid segregation,36,138,36/639,138/6904,12.739364719228588,2.8258865958725705,5.1550835445944845e-9,4.0526032233634715e-6,36,639,6904,0.2608695652173913,2.8185343947744435,6.8913434387063655,3.878655188120937e-6,AURKB/BIRC5/BUB1/BUB1B/CCNB1/CDC20/CDC6/CDCA5/CDK1/CDT1/CENPE/CENPF/CHEK2/DLGAP5/ESPL1/KIF15/KIF22/KIF23/KIF2C/KIF4A/KNSTRN/MAD2L1/NCAPG2/NCAPH/NEK2/PLK1/PSRC1/RACGAP1/RMI2/SMC4/TACC3/TOP2A/TPX2/TRIP13/TTK/UBE2C
GO:0000086,G2/M transition of mitotic cell cycle,27,90,27/639,90/6904,8.30828133862734,3.249769585253456,1.802002519930472e-8,1.0430744174309967e-5,27,639,6904,0.3,3.24131455399061,6.83489472096057,9.983030111216259e-6,AURKA/AURKB/BIRC5/BLM/CCNA2/CCNB1/CDC25B/CDC25C/CDC6/CDC7/CDK1/CDKN1A/CENPF/CHEK1/CHEK2/CLSPN/FOXM1/IER3/MIIP/MRE11/NBN/NES/PLK1/PLK3/PPM1D/RRM2B/WNT10B
GO:0051276,chromosome organization,64,343,64/639,343/6904,31.663783323879752,2.021236671100303,2.1985291294103105e-8,1.158793968824573e-5,64,639,6904,0.18658892128279883,2.0159779538911473,6.163893883479865,1.1090555851195334e-5,AURKB/BIRC5/BLM/BRIP1/BUB1/BUB1B/CCNB1/CCNE2/CDC20/CDC6/CDCA5/CDK1/CDT1/CENPA/CENPE/CENPF/CHEK2/CIP2A/DLGAP5/DMC1/DSCC1/ESPL1/FANCD2/FEN1/H3C4/H4C14/H4C15/H4C8/HJURP/HMGB1/HMGB2/KIF15/KIF22/KIF23/KIF2C/KIF4A/KNSTRN/MAD2L1/MND1/MRE11/MSH2/NBN/NCAPG2/NCAPH/NEK2/NUP107/PDS5A/PKIB/PLK1/PSRC1/PTTG1/RACGAP1/RAD51/RMI2/SGO1/SGO2/SLX4/SMC4/TACC3/TOP2A/TPX2/TRIP13/TTK/UBE2C
GO:0044839,cell cycle G2/M phase transition,28,98,28/639,98/6904,9.046795235394214,3.0950186526223393,3.20811737876936e-8,1.570144305666261e-5,28,639,6904,0.2857142857142857,3.0869662418958193,6.644943883597676,1.5027497195288054e-5,AURKA/AURKB/BIRC5/BLM/CCNA2/CCNB1/CCNB2/CDC25B/CDC25C/CDC6/CDC7/CDK1/CDKN1A/CENPF/CHEK1/CHEK2/CLSPN/FOXM1/IER3/MIIP/MRE11/NBN/NES/PLK1/PLK3/PPM1D/RRM2B/WNT10B
