ID,Description,NGenes,Direction,PValue,FDR
WP3668,Hypothesized pathways in pathogenesis of cardiovascular disease,25,Up,0.20702608988467663,0.736924356238567
WP3965,Lipid metabolism pathway,26,Down,0.207161329129043,0.736924356238567
WP1544,MicroRNAs in cardiomyocyte hypertrophy,84,Down,0.20895693713943528,0.736924356238567
WP4204,Tumor suppressor activity of SMARCB1,30,Up,0.20923092830094367,0.736924356238567
WP3287,Overview of nanoparticle effects,15,Down,0.2099098615896162,0.736924356238567
WP545,Complement activation,16,Down,0.21115353488120975,0.736924356238567
WP5275,Ether lipid biosynthesis,19,Down,0.2126410122785541,0.736924356238567
WP4786,Type I collagen synthesis in the context of osteogenesis imperfecta,30,Up,0.21296485643819987,0.736924356238567
WP3,Transcriptional activation by NRF2 in response to phytochemicals,15,Down,0.21304850496172778,0.736924356238567
WP4726,Sphingolipid metabolism integrated pathway,25,Up,0.2130691159796843,0.736924356238567
WP2815,Mammary gland development involution stage 4 of 4,10,Down,0.21521519872122988,0.736924356238567
WP3849,MAPK and NFkB signaling inhibited by Yersinia YopJ,12,Down,0.2159951885382179,0.736924356238567
WP1991,SRF and miRs in smooth muscle differentiation and proliferation,11,Down,0.21684894966489496,0.736924356238567
WP430,Statin inhibition of cholesterol production,22,Down,0.21693875852258923,0.736924356238567
WP5560,Lupus therapies,11,Down,0.2188447937183402,0.736924356238567
WP5360,KCNQ2 related epilepsies,18,Down,0.2195982562798442,0.736924356238567
WP4320,Effect of progerin on genes involved in progeria,26,Up,0.22003938524306507,0.736924356238567
WP4155,Endometrial cancer,63,Down,0.2217111587265147,0.7382598970679828
WP2881,Estrogen receptor pathway,11,Down,0.2225177717923216,0.7382598970679828
WP5238,Cholestasis,14,Up,0.22532241353834068,0.7440879702894041
WP4290,Metabolic reprogramming in colon cancer,40,Down,0.23123859369871927,0.757432173685122
WP3644,NAD metabolism,15,Down,0.2314968756192556,0.757432173685122
WP5150,Spina bifida,12,Up,0.23505638428213252,0.7628218255487076
WP5152,Iron sulfur cluster biogenesis,15,Down,0.23736360876557558,0.7628218255487076
WP236,Adipogenesis,113,Down,0.2377165706203106,0.7628218255487076
WP5437,GNAQ pathways in port wine stain,21,Up,0.23912519969072402,0.7628218255487076
WP2447,Amyotrophic lateral sclerosis ALS,33,Down,0.2392932206327581,0.7628218255487076
WP4830,GDNF RET signaling axis,23,Down,0.23959051703853773,0.7628218255487076
WP5074,Kallmann syndrome,15,Up,0.2412100595720782,0.7630948461960351
WP4222,Phosphodiesterases in neuronal function,46,Down,0.24397424529516196,0.7630948461960351
WP4787,Osteoblast differentiation and related diseases,103,Up,0.2464942530919558,0.7630948461960351
WP5066,FOXA2 pathway,19,Down,0.2472209858809355,0.7630948461960351
WP5186,Vitamin K metabolism and activation of dependent proteins,12,Down,0.249529801299117,0.7630948461960351
WP364,IL6 signaling,39,Down,0.24964727510286416,0.7630948461960351
WP2916,Interactome of polycomb repressive complex 2 PRC2,16,Up,0.25045733165282597,0.7630948461960351
WP2035,Follicle stimulating hormone FSH signaling,21,Down,0.2513260814550293,0.7630948461960351
WP2878,PPAR alpha pathway,21,Down,0.25136751531810975,0.7630948461960351
WP4288,MTHFR deficiency,22,Up,0.2516003484177303,0.7630948461960351
WP5477,Molecular pathway for oxidative stress,42,Down,0.2533264794682037,0.7630948461960351
WP138,Androgen receptor signaling,83,Up,0.2535324932049986,0.7630948461960351
WP5346,8p23 1 copy number variation syndrome,36,Down,0.25591617169397707,0.7630948461960351
WP3658,Wnt beta catenin signaling in leukemia,24,Down,0.25623501276170296,0.7630948461960351
WP4224,Purine metabolism and related disorders,20,Down,0.25782161898873235,0.7630948461960351
WP4871,Kisspeptin kisspeptin receptor system in the ovary,34,Up,0.2589514420546044,0.7630948461960351
WP2877,Vitamin D receptor pathway,122,Down,0.25926663828248997,0.7630948461960351
WP2525,Trans sulfuration one carbon metabolism and related pathways,58,Up,0.2615948659903226,0.7630948461960351
WP5385,Growth factors and hormones in beta cell proliferation,24,Up,0.2616572358812537,0.7630948461960351
WP4150,Wnt signaling in kidney disease,34,Up,0.26284600754174814,0.7630948461960351
WP4936,Perturbations to host cell autophagy induced by SARS CoV 2 proteins,44,Down,0.26296901301068265,0.7630948461960351
