ID,NGenes,Direction,PValue,FDR
GO:0010917,10,Down,0.012728798502170425,0.33759394891904143
GO:0007283,174,Up,0.012862919374703638,0.33759394891904143
GO:0006298,23,Up,0.012901679576523875,0.33759394891904143
GO:0001836,21,Down,0.01350689758140084,0.34858897319670107
GO:0043691,13,Down,0.013810649913254733,0.3516116815752962
GO:0010592,20,Up,0.01433647717150386,0.3597978935257966
GO:0015986,20,Down,0.014646495107053396,0.3597978935257966
GO:0098696,13,Up,0.014705115605884469,0.3597978935257966
GO:0003085,12,Down,0.015163369094268837,0.366253684276955
GO:0003198,10,Down,0.0155427828563048,0.36744185671494617
GO:0010460,16,Down,0.01575707454014441,0.36744185671494617
GO:0045050,10,Down,0.01579765944475087,0.36744185671494617
GO:0006953,15,Down,0.016029826760148445,0.3676092364315812
GO:0090201,18,Down,0.01627505297162513,0.3676092364315812
GO:0050873,23,Down,0.016390220732618272,0.3676092364315812
GO:0048599,11,Up,0.018133770561681254,0.40192969103773507
GO:0060307,16,Down,0.01948234617976727,0.4187933641568762
GO:0045214,33,Down,0.019775241671411238,0.4187933641568762
GO:0007129,12,Up,0.02008676833641451,0.4187933641568762
GO:0007042,15,Down,0.02015650826183276,0.4187933641568762
GO:0060444,10,Down,0.02031478070497142,0.4187933641568762
GO:0040015,12,Down,0.020418409895707656,0.4187933641568762
GO:0046697,18,Down,0.020450631370717943,0.4187933641568762
GO:0003281,22,Down,0.020732758391672,0.420005557095807
GO:0098869,50,Down,0.021256281606065713,0.42603015474284894
GO:0007062,15,Up,0.021809588081868288,0.43251856785515636
GO:0019731,15,Down,0.02267130363469303,0.4449243338308507
GO:0051292,10,Up,0.023011913084533132,0.4454832056489914
GO:0046847,16,Up,0.02325845497376566,0.4454832056489914
GO:2000781,29,Up,0.02340914934142789,0.4454832056489914
GO:0032924,19,Up,0.024106455608449682,0.454165623663192
GO:2000001,11,Up,0.02437177303137978,0.45461802367445053
GO:0060271,154,Up,0.024857335749489416,0.45912961325527507
GO:0048665,11,Up,0.025186238273237387,0.46068808647358483
GO:0006261,22,Up,0.026293933588656608,0.4760545895243353
GO:0031573,11,Up,0.026559406751292137,0.4760545895243353
GO:0046716,19,Down,0.026784387733322475,0.4760545895243353
GO:0043518,11,Down,0.02775231916176267,0.4789611077110554
GO:0071498,12,Down,0.028164883324589014,0.4789611077110554
GO:1902455,13,Up,0.028225918987331584,0.4789611077110554
GO:0002548,10,Down,0.028372144370202152,0.4789611077110554
GO:0007520,11,Up,0.028524208015324858,0.4789611077110554
GO:0007141,12,Up,0.028730486097594553,0.4789611077110554
GO:0000380,15,Up,0.029249758045141253,0.4789611077110554
GO:0044818,15,Up,0.02956121893412991,0.4789611077110554
GO:0042176,10,Down,0.029855207801217056,0.4789611077110554
GO:0006783,17,Down,0.030080774874597767,0.4789611077110554
GO:0031640,24,Down,0.030145223459864236,0.4789611077110554
GO:0060749,14,Down,0.030173038484010522,0.4789611077110554
GO:0006096,30,Down,0.03025285128323545,0.4789611077110554
GO:0006406,24,Up,0.03106887835610098,0.48662574998584956
GO:0061844,29,Down,0.031253564622233436,0.48662574998584956
GO:0000422,17,Down,0.03209883315059665,0.48918309705111773
GO:0060048,36,Down,0.03223876893086851,0.48918309705111773
GO:0007346,47,Up,0.03254888820311612,0.48918309705111773
GO:0010212,31,Up,0.03262225990933062,0.48918309705111773
GO:0031297,16,Up,0.03271606700023399,0.48918309705111773
GO:0042542,27,Down,0.03304816274693436,0.4902577843718452
GO:0032526,27,Down,0.03349951898179845,0.49128393913038576
GO:0062009,11,Up,0.033638868443641064,0.49128393913038576
GO:0008585,16,Up,0.03454639979369297,0.49459615636464804
GO:0070979,28,Up,0.034797230063375366,0.49459615636464804
GO:0006346,17,Up,0.03510559848339318,0.49459615636464804
GO:0006754,13,Down,0.035545145869279364,0.49459615636464804
GO:0005975,72,Down,0.035795671092190534,0.49459615636464804
GO:0003139,11,Down,0.036030540554351655,0.49459615636464804
GO:0006826,14,Down,0.036200500120217145,0.49459615636464804
GO:0003094,10,Up,0.03624123465147191,0.49459615636464804
GO:0031054,10,Up,0.03639299398845487,0.49459615636464804
GO:0070848,11,Down,0.03649090537934505,0.49459615636464804
GO:0021762,29,Up,0.03687560252116927,0.49460850385594385
GO:0000723,39,Up,0.03707991332455136,0.49460850385594385
GO:0002931,44,Down,0.03747669136201276,0.49460850385594385
GO:0030308,75,Down,0.03754194057929935,0.49460850385594385
GO:0043392,11,Up,0.039680216845099446,0.5157477727642101
GO:0051642,15,Up,0.03969396340276564,0.5157477727642101
GO:0010881,16,Down,0.04028106104440095,0.5177743965495939
GO:0060071,33,Up,0.04081205922707818,0.5177743965495939
GO:0019827,25,Up,0.041488742902521795,0.5177743965495939
GO:0035458,19,Down,0.04163530440614485,0.5177743965495939
GO:0001502,15,Up,0.042050266481126836,0.5177743965495939
GO:0038026,11,Up,0.042158874610825126,0.5177743965495939
GO:0010614,13,Down,0.04224177707073802,0.5177743965495939
GO:0070936,55,Up,0.042603840728209226,0.5177743965495939
GO:0007017,14,Up,0.04269658381042534,0.5177743965495939
GO:0046426,14,Down,0.0428972508923669,0.5177743965495939
GO:0051298,10,Up,0.043237542747655226,0.5177743965495939
GO:1903076,18,Down,0.043290242063358825,0.5177743965495939
GO:2000114,10,Up,0.043422693553522206,0.5177743965495939
GO:0033617,16,Down,0.043885130034288226,0.5198673484512839
GO:0001556,13,Up,0.04432524319394421,0.5198673484512839
GO:0001958,28,Down,0.044426031369775326,0.5198673484512839
GO:0072520,11,Up,0.04486040575095694,0.5217099039185363
GO:0043388,14,Up,0.04537116169691253,0.5244126910244369
GO:0007035,13,Down,0.0464952062813467,0.5248385635707253
GO:0031669,26,Down,0.04661443143234916,0.5248385635707253
GO:0015721,14,Up,0.046833049794161904,0.5248385635707253
GO:0071805,40,Down,0.0469378976472811,0.5248385635707253
GO:0010468,71,Up,0.047063926972141845,0.5248385635707253
GO:0006661,33,Down,0.04723225271668836,0.5248385635707253
GO:0050482,11,Down,0.047358044483558015,0.5248385635707253
GO:0048266,15,Down,0.04793010193684862,0.5280720002866831
GO:0035720,18,Up,0.04831006650126134,0.5291637516766068
GO:0006024,13,Down,0.04897550798540832,0.5324315282750897
GO:0016601,19,Up,0.0491736124840051,0.5324315282750897
GO:0031145,19,Up,0.04997292384266178,0.5379942201118559
GO:0001937,20,Down,0.050739954417290095,0.5431481484214463
GO:0030517,14,Up,0.05146621616191868,0.5467663841285904
GO:0045668,37,Down,0.05192103735566946,0.5467663841285904
GO:0006790,11,Down,0.05194861080627266,0.5467663841285904
GO:0007190,10,Down,0.05334544510520418,0.5557696652146402
GO:0071391,11,Down,0.05355802286787692,0.5557696652146402
GO:0055007,20,Down,0.05405532871132764,0.5557696652146402
GO:0007004,13,Up,0.05411422877459143,0.5557696652146402
GO:0045475,11,Down,0.054475480730678455,0.5557696652146402
GO:1900006,11,Up,0.054829282830323955,0.5557696652146402
GO:0038166,10,Down,0.05486897968679569,0.5557696652146402
GO:0046655,13,Up,0.05557409600490313,0.5599015875574197
GO:0060236,13,Up,0.056835005602218325,0.5695593114605283
GO:0030010,27,Up,0.05772378055350684,0.5754053045651158
GO:0032880,47,Up,0.05866761581091835,0.5794941493524496
GO:0006337,14,Up,0.05874914146832158,0.5794941493524496
GO:0045665,30,Up,0.05957766203598288,0.584605808728082
GO:0046902,11,Down,0.06037592274370081,0.5855483250159006
GO:0098703,16,Down,0.06076358566341627,0.5855483250159006
GO:0086064,12,Down,0.06091593918133547,0.5855483250159006
GO:0007018,24,Up,0.061806117062741854,0.5855483250159006
GO:0045333,34,Down,0.061838322944451685,0.5855483250159006
GO:0071347,39,Down,0.06201836104240831,0.5855483250159006
GO:0006641,23,Down,0.06202846620800244,0.5855483250159006
GO:0048388,10,Down,0.06244344489562691,0.5855483250159006
GO:0007099,13,Up,0.06252613002921563,0.5855483250159006
GO:0032206,27,Up,0.0629644907535901,0.5855483250159006
GO:0061621,15,Down,0.06309252121986614,0.5855483250159006
GO:0032435,22,Up,0.06342185200383221,0.5857194567412739
GO:0022408,10,Up,0.06450521546661081,0.5928186631175354
GO:0007566,28,Down,0.06566042131642257,0.6005059891268938
GO:0032700,10,Down,0.06655068082109361,0.6031521253378301
GO:0051591,29,Down,0.06678704112609263,0.6031521253378301
GO:0000245,17,Up,0.06691018800191427,0.6031521253378301
GO:0034383,13,Down,0.06764617362471002,0.6066899027869657
GO:0034620,13,Down,0.06905107490644526,0.6066899027869657
GO:2000379,27,Down,0.06948340105424028,0.6066899027869657
GO:0034605,37,Down,0.06964526058438233,0.6066899027869657
GO:0030513,28,Down,0.06973823032463916,0.6066899027869657
GO:0007507,143,Down,0.07004770433746055,0.6066899027869657
GO:0006171,10,Down,0.07093566560857352,0.6066899027869657
GO:0030183,47,Up,0.07096856580455183,0.6066899027869657
GO:0044849,11,Down,0.07098762123755044,0.6066899027869657
GO:0010569,12,Up,0.07213048079594081,0.6066899027869657
GO:0048147,24,Down,0.07246132429676323,0.6066899027869657
GO:0000398,94,Up,0.07248418651232506,0.6066899027869657
GO:0006303,28,Up,0.07263332273804801,0.6066899027869657
GO:0021591,15,Up,0.07272901408304391,0.6066899027869657
GO:0010634,31,Up,0.07298057866015127,0.6066899027869657
GO:0007159,16,Down,0.07310855945605998,0.6066899027869657
GO:0000712,10,Up,0.07360920519422545,0.6066899027869657
GO:0006607,10,Up,0.07389349973338075,0.6066899027869657
GO:0009791,48,Up,0.07398042666157731,0.6066899027869657
GO:0045793,10,Up,0.07419496873475433,0.6066899027869657
GO:0045880,30,Up,0.074239690672655,0.6066899027869657
GO:0034497,12,Down,0.07438713776209611,0.6066899027869657
GO:0051056,50,Up,0.0748210354160943,0.6075984082927659
GO:0006784,10,Down,0.07521938592898607,0.6082116870824453
GO:0008016,21,Down,0.07604386264526784,0.6104680447669024
GO:0003407,13,Up,0.07681008158029905,0.6104680447669024
GO:0007224,62,Up,0.07698168711367524,0.6104680447669024
GO:0043537,15,Down,0.07718884905570277,0.6104680447669024
GO:2001244,25,Down,0.07727137311570079,0.6104680447669024
GO:2000647,14,Up,0.07763148365982114,0.6104680447669024
GO:0050921,11,Down,0.07846308438552335,0.6104680447669024
GO:1905168,27,Up,0.07855329451860503,0.6104680447669024
GO:0030574,22,Down,0.07861312646973838,0.6104680447669024
GO:0042178,11,Up,0.0792531071289001,0.6104680447669024
GO:0006513,22,Up,0.07935716195744592,0.6104680447669024
GO:0043087,21,Up,0.07938676802966618,0.6104680447669024
GO:0032259,58,Up,0.079720481877747107,0.6105422270637217
GO:0006241,10,Up,0.08102395595877229,0.612386433224445
GO:0042552,34,Down,0.08148714563842673,0.612386433224445
GO:0045722,18,Down,0.08183086581331521,0.612386433224445
GO:0051145,13,Down,0.08191809762541395,0.612386433224445
GO:0006635,36,Down,0.08194562652928625,0.612386433224445
GO:0016239,22,Down,0.08234145206747925,0.612386433224445
GO:0035721,13,Up,0.08234315450469662,0.612386433224445
GO:1902459,29,Up,0.08256165288694746,0.612386433224445
GO:0007215,14,Up,0.08302519663503591,0.6130433009046375
GO:0042659,10,Up,0.08359557103472794,0.6130433009046375
GO:0002862,15,Down,0.0840914324041241,0.6130433009046375
GO:0098609,120,Up,0.08428569176364518,0.6130433009046375
GO:0090200,17,Down,0.08446411057130772,0.6130433009046375
GO:0070269,16,Up,0.0848526876551542,0.6130433009046375
GO:0051893,19,Up,0.08519664839414988,0.6130433009046375
GO:0002009,15,Up,0.0865245568880752,0.6130433009046375
GO:0016236,48,Down,0.0867580237418168,0.6130433009046375
GO:0050930,10,Up,0.08677712770247585,0.6130433009046375
GO:1902017,20,Up,0.08683529021740455,0.6130433009046375
GO:1990573,20,Down,0.08686395074823441,0.6130433009046375
GO:0006914,80,Down,0.0876332506462795,0.6130433009046375
GO:0006284,25,Up,0.08763819439794025,0.6130433009046375
GO:0085020,11,Up,0.08772440233680222,0.6130433009046375
GO:0007098,27,Up,0.08806153267278546,0.6130433009046375
GO:0008154,15,Up,0.08855672444300028,0.6130433009046375
GO:0031053,11,Up,0.08863426863153538,0.6130433009046375
GO:0099149,16,Down,0.08883270761516245,0.6130433009046375
GO:0006974,202,Up,0.09015589308369504,0.6190793624627827
GO:0033280,14,Down,0.0904516012024911,0.6190793624627827
GO:0007286,39,Up,0.09069315501047136,0.6190793624627827
GO:0099175,21,Up,0.0921456790253998,0.6261952529210143
GO:0007219,77,Down,0.09240036109980997,0.6261952529210143
GO:0034374,10,Down,0.09337820490411522,0.6305538997826275
GO:0072332,20,Down,0.09625865772673763,0.6463003749009042
GO:0007163,30,Up,0.09661176722102359,0.6463003749009042
GO:0048025,15,Up,0.09703825872013912,0.6463003749009042
GO:0007088,11,Up,0.09708227499838422,0.6463003749009042
GO:0030855,45,Down,0.09781388701829258,0.6469479415603082
GO:1903779,17,Down,0.0978663287392186,0.6469479415603082
GO:0045109,12,Down,0.09961463326722668,0.6562026890750177
GO:1901029,12,Down,0.10042291060427727,0.6582735932828094
GO:0035994,19,Down,0.10062781043813647,0.6582735932828094
GO:0060155,10,Up,0.10116583754638399,0.659503245458088
GO:0002218,24,Up,0.10152631288469102,0.6595709430164065
GO:0019369,18,Down,0.10357466042631147,0.66284940642067
GO:0043401,13,Up,0.1036577905858629,0.66284940642067
GO:2000010,10,Up,0.10427649354504655,0.66284940642067
GO:0071902,18,Up,0.10435411928398515,0.66284940642067
GO:0006508,149,Down,0.10466353773122848,0.66284940642067
GO:0140467,17,Down,0.10534768031242829,0.66284940642067
GO:0001702,12,Up,0.10565616464346719,0.66284940642067
GO:0099560,11,Up,0.10592207352247252,0.66284940642067
GO:0042307,33,Up,0.10613346645237388,0.66284940642067
GO:0010458,11,Up,0.10622870225699173,0.66284940642067
GO:0043122,22,Down,0.10717986404330024,0.66284940642067
GO:2000736,15,Up,0.1083325932255632,0.66284940642067
GO:0014898,12,Down,0.10910682377325615,0.66284940642067
GO:0032874,13,Up,0.1102763618751532,0.66284940642067
GO:0043687,27,Up,0.11073589525537432,0.66284940642067
GO:0000381,27,Up,0.1112821562527591,0.66284940642067
GO:0086091,34,Down,0.11132596577992873,0.66284940642067
GO:0000038,15,Down,0.11174079093170099,0.66284940642067
GO:0061136,11,Down,0.11188871730367483,0.66284940642067
GO:0048711,10,Down,0.11199881008505551,0.66284940642067
GO:0007267,102,Down,0.11228177333791792,0.66284940642067
GO:0048771,11,Down,0.11396971795517209,0.66284940642067
GO:0050850,20,Down,0.11397306489790371,0.66284940642067
GO:0048024,10,Up,0.11409608147952367,0.66284940642067
GO:0010944,10,Up,0.11410544567963081,0.66284940642067
GO:0007097,16,Up,0.11439698745879977,0.66284940642067
GO:0120009,12,Down,0.11443559513383711,0.66284940642067
GO:0061053,11,Up,0.11445850650972349,0.66284940642067
GO:0032465,26,Up,0.11484773523858609,0.66284940642067
GO:0090023,16,Up,0.11496135025410187,0.66284940642067
GO:0001707,24,Down,0.11499966776175931,0.66284940642067
GO:0043409,29,Down,0.11541375510636329,0.66284940642067
GO:0008053,14,Down,0.11542423370220632,0.66284940642067
GO:1902230,12,Down,0.11543525115620676,0.66284940642067
GO:0008380,77,Up,0.1154788773253471,0.66284940642067
GO:0035914,23,Down,0.1157580140837715,0.66284940642067
GO:0045596,20,Up,0.11586780770483154,0.66284940642067
GO:0007156,55,Up,0.1162313246951016,0.66284940642067
GO:0042755,16,Down,0.11720592761017741,0.66284940642067
GO:0060379,10,Down,0.1173616342568965,0.66284940642067
