ID,Description,NES,pval,padj,size,leadingEdge
WP4589,Major receptors targeted by epinephrine and norepinephrine,1.4028175633796085,0.1163895486935867,0.28646582583386304,14,ADRA2A;ADRA1D;ADCY1;ADCY7;ADCY6
WP3613,Photodynamic therapy induced unfolded protein response,-1.3476984139789374,0.12116316639741519,0.29605430344648437,25,BCL2L11;NFE2L2;DNAJC3;XBP1;UBE2E1;EIF2A;CALR;HSPA5;ERN1;DDIT3;PDIA6;DNAJB11;HSP90B1
WP5036,Angiotensin II receptor type 1 pathway,-1.3410958265622641,0.12155591572123177,0.29605430344648437,24,IL6ST;SMAD4;AGT;SP1;HIF1A;RACK1;TGFB1;TGFBR1;ACTA2
WP5323,Fatty acid and lipoprotein transport in hepatocytes,1.3089473124418294,0.12096774193548387,0.29605430344648437,28,FABP3;SLC27A4;MYLIP;OSBPL5;ACSL1;SORT1;LDLRAP1;LPA;SCARB1
WP3,Transcriptional activation by NRF2 in response to phytochemicals,-1.3609029161950075,0.12220309810671257,0.2965971026965003,14,HMOX1;CEBPB;NFE2L2;SLC7A11;NQO1;GCLM;PRKCA
WP706,Sudden infant death syndrome SIDS susceptibility pathways,1.1980234020438703,0.12406015037593984,0.30006243983661574,126,EGR1;BDNF;CHRNA4;VIPR1;SCN5A;SCN3B;PPARGC1B;TPPP;VIPR2;NOS1AP;SSTR2;SST;SSTR1;HTR2A;GPD1L;GABRA1;RYR2;NR3C1;TF;HDAC9;PRKAR1B;TAC1;PRKAR1A;HES5;VAMP2;CHRNB2;PAH;SNAP25;YWHAB;PRKAR2B;YWHAG;GRIN1;YWHAZ;PRKACB;PLP1
WP4922,Mitochondrial complex IV assembly,-1.3162094240267874,0.12887438825448613,0.3106317151375373,31,SMIM20;COX20;HIGD1A;COX16;COX15;COX17;COX7C;COX4I1;COX5B;COX8A;COX6A1;COX6B1
WP3612,Photodynamic therapy induced NFE2L2 NRF2 survival signaling,-1.339670498987628,0.1318864774624374,0.31679947679121556,21,HMOX1;ABCC4;GSTP1;EPHX1;NFE2L2;JUN;NQO1;CES1;GCLM
WP4971,Phosphoinositides metabolism,1.2556337662262453,0.1323943661971831,0.31693034921859925,47,PLCB1;PIK3C2G;MTMR9;PLCH2;PIK3C2B;SACM1L;MTMR6;PIP5K1A;MTMR12;PLCB4;PIK3CB;MTMR4;PIK3CD;PIK3C3;PIP4P1;PIK3R4;MTMR7;PIKFYVE;PIP5K1B;PLCH1;MTMR2
WP5401,7q11 23 distal copy number variation,-1.3325994156083218,0.132996632996633,0.3172854828144931,18,STYXL1;HSPB1;LMNA;ZP3;G3BP1;TMEM120A;POR;SRRM3;PTPMT1
WP4558,Interferon mediated signaling,-1.3455541823522503,0.13412563667232597,0.31889054433318315,15,IFNAR2;IL10RB;IFNLR1;IFNGR1;PRKCA;IRF9;JAK1;JAK2
WP2839,Hair follicle development organogenesis stage 2 of 3,-1.306951032353194,0.13578274760383385,0.3195694968857908,29,GJB6;GLI1;MYC;SMO;GLI2;RUNX2;INHBA;NFKB1;LRP5;PTCH1;ITGB1
WP5300,TROP2 regulatory signaling,-1.2763404959363467,0.13500784929356358,0.3195694968857908,41,VIM;CDK2;EGFR;TLN1;JUN;ITGA5;MDK;NOTCH1;RACK1;PECAM1;CDK4;NFKB1;PRKCA
WP5406,13q12 12 copy number variation,1.2574808530574673,0.1356382978723404,0.3195694968857908,29,LINGO1;TRAF5;RTN4;MAPK8;RTN4R;SACS;MAPK9
WP5191,Resolvin E1 and resolvin D1 signaling decrease inflammation,1.3861326137270082,0.13625866050808313,0.3196134352186245,10,EPHB2;MTOR;PIK3CB;PIK3CD
WP185,Integrin mediated cell adhesion,-1.2361789030871302,0.13818722139673106,0.32305306941911377,92,ITGB4;MAP2K3;PXN;RAC2;CAPN2;ITGB8;ITGA10;TLN1;ITGA6;VASP;ROCK1;RAP1B;ITGA5;TNS1;FYN;PAK2;ARAF;ITGB2;ITGB5;VAV3;ITGA7;ITGAV;VCL;ZYX;SHC1;CAPN7;SORBS1;CAPN9;DOCK1;RAP1A;ITGB1;CSK;ITGAM;AKT1;ITGAL;MAPK7;ILK;PAK4;MAPK4;PIK3R2;CAPN1
WP2005,miR targeted genes in muscle cell,-1.15907572088362,0.13925570228091236,0.32446578631452583,323,ITGB4;CA12;UHRF1;CARHSP1;ERBB2;CSF1;RAB34;HMOX1;FSTL1;CAPG;EGFR;PDLIM7;PDLIM5;PGM1;NOTCH2;SERP1;GNA13;CALCOCO2;CEBPB;NXN;MOV10;CCN1;RDH10;FGF2;LAMC1;ACAA2;NRP1;GJA1;MTHFD2;HSD17B12;SLC12A4;RAVER2;MAGT1;SLC7A11;PSAT1;CCNG1;SLC1A4;LRP1;KCNQ1;NFIA;PDE3A;DNAJB1;NOTCH1;LRRC8A;AXL;ATP6V0E1;NEDD4;DOCK7;CBFB;CTSC;AP3B1;SLC25A1;MCL1;POLD2;CD164;CDK5RAP3;MYO10;SNX15;CDKN1A;SNAP23;SPARC;TRAM1;SDCBP;CSRP1;LAMC2;NF2;LPL;TPPP3;MRPS24;CDKAL1;LAMTOR5;FNDC3B;HIPK3;PKN2;POGLUT3;PPIB;HACD3;TNFRSF10B;ANP32B;TPM2;PPIF;SYPL1;NELFCD;G6PD;GPAM;EHMT2;LMNB2;NUCB1;P4HA2;TXN2;SH3BGRL3;TMED10;BACH1
WP3645,NAD biosynthetic pathways,-1.3188274165926783,0.14695945945945946,0.33775558645010345,19,PARP4;SIRT4;SIRT6;NAPRT;SIRT1;NMNAT1;CD38;QPRT;NAMPT;BST1;PARP2
WP4961,STING pathway in Kawasaki like disease and COVID 19,-1.3104305781249281,0.14864864864864866,0.33775558645010345,19,F3;RELA;NFKBIA;FCGR2A;IRF3;NFKB1;GSDMD;IL1B
WP241,One carbon metabolism,-1.3035746895989722,0.14677419354838708,0.33775558645010345,26,AHCYL2;SHMT1;MTHFS;MTHFD2;ALDH1L1;AMT;CHDH
WP4259,Disorders of folate metabolism and transport,-1.2934391212674798,0.14789915966386555,0.33775558645010345,17,SHMT1;MTHFS;MTHFD2;ALDH1L1;MTHFD2L;ATIC;GART;SLC46A1;ALDH1L2;MTHFD1;DHFR;SHMT2
WP4941,GPR143 in melanocytes and retinal pigment epithelium cells,1.2710056325659367,0.14882506527415143,0.33775558645010345,25,PLCB1;PRKCB;SERPINF1;TYRP1;PLCB4;PRKACB;ADCY4;ARRB2;ITPR1;CREB1;ADCY9
WP3303,RAC1 PAK1 p38 MMP2 pathway,-1.2542674438323205,0.14637904468412943,0.33775558645010345,63,YAP1;PXN;ERBB2;FOXO1;EGFR;STAT5A;ANGPTL1;STAT3;MYC;RELA;CASP7;TP53;NFKBIA;TNIP2;ANGPT1;EIF4EBP1;STAT5B;NFKB1;MAPK3
WP4767,FGFR3 signaling in chondrocyte proliferation and terminal differentiation,1.2520610462343977,0.14882506527415143,0.33775558645010345,25,MAPK11;PTHLH;MAPK13;BMP2;PPP2CA;MAP2K1;MAPK12;MAPK1
WP2118,Arrhythmogenic right ventricular cardiomyopathy,1.1948931453584386,0.1457725947521866,0.33775558645010345,65,CACNA1S;CACNA2D2;CACNA2D3;CACNG3;CACNB3;CACNB1;CACNA1F;CACNB4;RYR2;CACNA2D1;ATP2A2;LAMA2;ACTN1;ACTN2;CACNG8;SLC8A1;ITGA9;CACNA1D;CACNG2
WP1471,Target of rapamycin signaling,1.245692833696112,0.15104166666666666,0.34167677993527507,35,HMGCR;ULK3;IDI1;RPS6KB1;MTOR;ULK2;RRAGD;PRKAA2;PRKAA1;PRKAG2;CDC42;RICTOR;TSC1;RRAGA;PRKAB1
WP5409,PAFAH1B1 copy number variation,1.3016186980735398,0.15258215962441316,0.3440481599273058,11,VLDLR;DCX;PAFAH1B1;DYNC1H1;NDEL1
WP5474,Catabolism of skeletal muscle in cachexia,-1.273838053502211,0.15372168284789645,0.34550307495395377,35,IL1R1;NFKB2;SMAD4;CEBPB;STAT3;RELA;TNFRSF1A;NFKBIA;IL6R;NFKB1;TNFSF12;IL1B;SMAD2
WP692,Sulfation biotransformation reaction,-1.3181879866276733,0.1545138888888889,0.3457694960790008,13,SULT1C4;SULT1A2;SULT1A3;PAPSS2;SULT1A4;G6PD;SULT1B1;SULT2B1
WP2263,Androgen receptor network in prostate cancer,-1.2081725242638288,0.15482954545454544,0.3457694960790008,100,FKBP5;ELK1;CDK2;PXN;HGF;MAP4K1;ABCC4;STAT3;MYC;CDKN2B;TP53;SPRY1;ACTL6A;RAP1B;JUN;SP1;EIF4EBP1;CDKN1A;CDK4;SMARCD3;MAPK3;CDC25A;ATF1;SMAD2;FOS;AR;DOCK1;JAK1;CRKL;GAB1;CASP8;RAP1A;HSD17B4;BAX;SMARCC2;CASP9;BCL2;AKT1;ETV4
WP5061,Fatty acid transporters,1.2927335936496085,0.1572769953051643,0.34900514196288845,13,FABP3;SLC27A4;ACSL1;ACSL4;CD36;ACSL3;ACSL6
WP4906,3q29 copy number variation syndrome,-1.2509842244033338,0.1568627450980392,0.34900514196288845,59,PXN;STAT5A;DYNC2I2;MYC;CASP7;JUN;HIF1A;HFE;DYNLT1;TGFB1;PAK2;NCBP2;DYNLRB1;STAT5B;SLC40A1;H2BC21;NF2;HAMP;WDR53;NRROS;SIRT1;FNDC8
WP129,Matrix metalloproteinases,-1.2990004628562608,0.15920398009950248,0.35105230943076415,16,TIMP1;TIMP3;MMP28;MMP14;TIMP4;TIMP2;MMP15;MMP23B;MMP19;BSG;MMP11
WP2848,Pluripotent stem cell differentiation pathway,-1.2622560413139154,0.15916398713826366,0.35105230943076415,32,CSF1;HGF;FGF2;DKK1;NOTCH1;TGFB1;IL6R;INHBA;FLT3LG;TGFB3;CSF1R;WNT7B
WP4341,Non genomic actions of 1 25 dihydroxyvitamin D3,1.1716633096358529,0.16147308781869688,0.3549361269977016,63,PLCB1;MAPK11;PRKCD;CAMK2B;PRKCQ;PRKCE;MAPK13;PRKCB;MAPK8;PRKCG;CAMK2G;MAPK9;PLCB4;MAPK12;MAPK1
WP4784,Proteoglycan biosynthesis,1.2512186016876283,0.1642156862745098,0.35983311820025815,18,CANT1;XYLT1;EXT1;EXTL3;B3GALT6
WP3927,BMP signaling in eyelid development,-1.2848180091559225,0.16666666666666666,0.3629283489096573,18,EGFR;SMAD4;SMAD5;SMAD1;JUN;NOTCH1
WP313,Hepatocyte growth factor receptor signaling,-1.2587551029264332,0.16639741518578352,0.3629283489096573,34,ELK1;PXN;HGF;MAP4K1;STAT3;RAP1B;JUN;MAPK3;FOS;DOCK1;CRKL;GAB1;RAP1A;ITGB1
WP5292,Glycosphingolipid metabolism,1.2529235581625597,0.170316301703163,0.36592153117078724,20,B3GALT2;B4GALNT1;GBA1;B4GALT6;NEU3;UGT8;B4GALT5;GBA2;ST3GAL5;UGCG;GALC;ARSA
WP5275,Ether lipid biosynthesis,1.2498454585610195,0.170316301703163,0.36592153117078724,20,PEX5L;FAR1;AGPS;PEX3;FAR2;UGT8;PEX1
WP5477,Molecular pathway for oxidative stress,-1.2468573743649258,0.1695447409733124,0.36592153117078724,43,MAP2K3;CDK2;FOXO1;HMOX1;MAP3K5;TP53;NFE2L2;SOD2;NQO1;ICAM1;CAT;CDKN1A;NFKB1
WP5180,DYRK1A involvement regarding cell proliferation in brain development,-1.2359260257717408,0.1702127659574468,0.36592153117078724,60,TFAP4;NFATC1;GMNN;LATS2;FOXO1;GLI1;FGF2;TP53;NOTCH1;H3-3A;LIN9;REST;CDK4;RBL1;SMARCB1
WP2261,Glioblastoma signaling,1.1685776382216442,0.17065868263473055,0.36592153117078724,80,E2F1;PRKCD;PRKCQ;PIK3C2G;MAP2K6;PRKCB;MAP2K4;PRKCG;PIK3C2B;MET;MAP2K1;PIK3R1;PRKCI;PIK3CB;MAPK1;ATM;PIK3CD;AKT3;BRAF;NF1
WP3930,EDA signaling in hair follicle development,-1.3081666994839307,0.17223198594024605,0.36704316515924384,10,GLI1;DKK1;PTCH1;BMP1;WNT3;SOSTDC1
WP399,Wnt signaling and pluripotency,1.1575373511042184,0.17177914110429449,0.36704316515924384,88,RACGAP1;PRKCD;PRKCQ;PPP2R2A;PRKCE;LRRK2;NLK;PRKCB;GSK3B;MAP2K4;PRKCG;PPP2R2C;PPP2CA;PAFAH1B1;FBXW2;MAPK9;MAP3K7
WP2037,Prolactin signaling,-1.1984821524444471,0.17436661698956782,0.3704628123881699,69,ELK1;PXN;FLNA;ERBB2;STAT5A;STAT3;MYC;RELA;RPS6;JUN;NFKBIA;PTPN6;FYN;EIF4EBP1;STAT5B;NFKB1;MAPK3;SHC1;RPS6KA2;PPIB;SOCS3;FOS;IRS2;JAK1;JAK2;ITGB1
WP4211,Transcriptional cascade regulating adipogenesis,-1.291048423972126,0.17504332755632582,0.3707735938238538,12,KLF15;CEBPD;CEBPB;KLF5
WP23,B cell receptor signaling,-1.194266018500084,0.1761194029850746,0.37192586914370745,84,ELK1;BCL6;LYN;HCLS1;RAC2;FOXO1;MAP4K1;NFATC2;MYC;RELA;JUN;NFKBIA;PTPN6;FYN;LAT2;NFATC3;CD81;SYK;BTK;NFKB1;BLNK;SHC1;PTPN18;MAX;NCK1;PTPRC;RPS6KA1;CRKL;GAB1;PIK3AP1
WP3932,Focal adhesion PI3K Akt mTOR signaling,-1.1403047027774764,0.1769041769041769,0.3724578905301797,259,HIF3A;ITGB4;EFNA4;TNXB;LPAR3;OSMR;GNG12;GNG5;CREB3L4;LAMB2;IL4R;CSF1;FOXO1;EGFR;HGF;F2R;ITGB8;FGFR1;COL6A2;FGF2;LAMC1;ITGA10;GYS1;ITGA6;IFNAR2;RPS6;CSF3R;ITGA5;HIF1A;TBC1D1;COL4A2;ANGPT1;IL6R;SPP1;EIF4EBP1;DDIT4;ITGB2;PDGFRB;CDKN1A;ITGB5;ITGA7;TNC;ITGAV;THBS3;LAMC2;RAB8A;LPAR2;PPP2R1B;MAPK3;STK11;EFNA1;EPAS1;VWF;COL4A1;PPP2CB;CSF1R;PIK3R5;NOS3;GNB2;FGFR3;IL3RA;IRS2;PIK3IP1;EIF4B;JAK1;CREB3;JAK2;FGF11;ITGB1;LAMA4
WP3893,Development and heterogeneity of the ILC family,-1.2816555240586027,0.18024263431542462,0.37430721036707804,12,IL18;NFIL3;TOX;IL1B;ZBTB16;IL33
WP4919,Neuroinflammation,-1.2805657249639286,0.17881944444444445,0.37430721036707804,11,TLR4;ASCC1;RELA;JUN;NFKBIA
WP2291,Deregulation of Rab and Rab effector genes in bladder cancer,1.2745095786600045,0.1791767554479419,0.37430721036707804,15,RPH3A;EXPH5;GCC2
WP4313,Ferroptosis,-1.2235167863701861,0.18099547511312217,0.37430721036707804,59,STEAP3;CP;HMOX1;SLC1A5;PCBP2;ACSL5;TP53;HSPB1;CTH;SLC7A11;SLC3A2;FTL;CBS;GCLM;SLC40A1;POR;AIFM2;PCBP1
WP1541,Energy metabolism,1.1878335659393269,0.18082191780821918,0.37430721036707804,43,PPP3CA;PPARGC1B;CAMK4;GSK3B;CAMK2G;PPP3CB;PPP3R1;MEF2D;PPP3CC;PRKAA2;PRKAA1;PRKAG2;MYBBP1A;PPRC1;MEF2A;CREB1;PRKAB1
WP4746,Thyroid hormones production and peripheral downstream signaling effects,-1.1834331005128724,0.18045112781954886,0.37430721036707804,78,DIO3;PNPLA2;FOXO1;ZNF516;FGFR1;TRH;TP53;PRDM16;RPS6;SIRT6;THRA;NHSL1;NOTCH1;ITPR2;MAPKAPK3;PLIN1;ITGAV;NPR1;PAX8;TG
WP5443,Effects of MFN2 mutation,1.2229829214489496,0.18181818181818182,0.3748994368463395,24,DYNC2I1;DCTN1;DYNC1LI2;DYNC1I1;DYNC1H1;SNCA;RAB3B;RAB3A;MFN2;TUBB3;RHOT1
WP5028,Glycine metabolism including IMDs,-1.2776199540446371,0.1833616298811545,0.3758644553868827,15,LIPT1;SHMT1;AMT;GCSH;ISCU
WP5153,N glycan biosynthesis,1.1644519696636928,0.18313953488372092,0.3758644553868827,56,ST6GAL2;ALG13;SRD5A3;MAN1B1;MAN2A1;DPM1;MAN1A2;MGAT5;MAN2A2;MGAT4A;GMPPB;DOLK;TUSC3
WP4540,Hippo signaling regulation,-1.1888365778225087,0.18518518518518517,0.3784925276153346,90,YAP1;GNAI3;TCF7;TEAD3;LATS2;CDH20;TCF7L2;EGFR;NTRK2;TCF7L1;FGFR1;GNAI2;TEAD4;WWTR1;TEAD1;PRKD3;TEAD2
WP4159,GABA receptor signaling,1.2060584164012478,0.18617021276595744,0.37939643942683454,29,GABRG3;GABBR2;GABRA1;GABRB2;GPHN;GABRB3;GABBR1;AP2M1;GABRA4;GABRA3;SLC6A1;AP2B1;AP2A2;GABRD;SLC32A1;GAD2;AP2A1;GABRG2
WP585,Interferon type I signaling,-1.2158773271475873,0.18856259659969088,0.3809400434196067,51,MAP2K3;STAT5A;STAT3;IFNAR2;RPS6;PTPN6;RACK1;FYN;EIF4EBP1;IRF9;MAPKAP1;SOCS3;PTPRC;IRS2;RPS6KA5;EIF4B;JAK1;CRKL;RAP1A
WP2572,Primary focal segmental glomerulosclerosis FSGS,-1.2093877292707444,0.1885369532428356,0.3809400434196067,61,VIM;ITGB4;LAMB2;TLR4;IRF6;TLN1;LIMS1;CD2AP;DKK1;NOTCH1;PARVA;FYN;TGFB1;CDKN1A;PLCE1;ITGAV;VCL;LRP5;PCNA;CD151;NCK1;PLAUR;FAT1;JAG1
WP4659,Gastrin signaling,-1.1743958307874065,0.1883656509695291,0.3809400434196067,105,CD44;ELK1;PXN;FOXO1;EGFR;PRKD2;SERPINE1;HDAC7;STAT3;MYC;RELA;ROCK1;ANXA2;RPS6;JUN;YES1;SP1;NFKBIA;FYN;EIF4EBP1;RHOA;CDKN1A;PRKD1;NFKB1;PRKCA;MAPK3;SHC1
WP4685,Melanoma,1.152048415061822,0.18980169971671387,0.3823382942420259,63,E2F1;GRIN2A;CDH1;MAP2K1;PIK3R1;CALM2;PIK3CB;PAK1;GRM3;E2F3;MAPK1;PIK3CD;AKT3;CALM1;BRAF;NF1
WP3942,PPAR signaling,-1.2305658237495618,0.19093851132686085,0.3835230443030912,35,PLTP;ACOX1;ANGPTL4;PCK2;CPT2;EHHADH;RXRG;CYP27A1;PPARA;PLIN1;LPL;DBI;UBC;NR1H3;SORBS1;ME1;RXRA;SCP2
WP3931,Embryonic stem cell pluripotency pathways,-1.1788969378770384,0.19225251076040173,0.38505588831381327,98,MAP2K3;ELK1;FZD7;IL6ST;EGFR;BMPR1B;SMAD4;FGFR1;SMAD5;STAT3;FGF2;FZD2;DVL3;SMAD1;SMAD9;JUN;BMPR1A;LIFR
WP5150,Spina bifida,-1.2776739829105856,0.1968365553602812,0.3924996202863731,10,AHCYL2;SHMT1
WP5346,8p23 1 copy number variation syndrome,-1.2265185918698185,0.19709208400646203,0.3924996202863731,34,TLR4;FAM167A;TLR2;PPP1R3B;MFHAS1;FCGR2A;SGPL1;S100A10;MAPK3;ERI1;NEIL2;MEPE;HSPD1
WP4018,Clear cell renal cell carcinoma pathways,-1.1677432768102056,0.19791666666666666,0.39302201704545453,79,TGFB2;PLOD2;EGFR;BHLHE41;PGM1;SHMT1;STAT3;SQSTM1;PHGDH;PSAT1;HIF1A;TGFB1;ENO1;PSPH;SDS;PDGFRB;TGFB3;HK2;ACACB;PGM2;ME1;SSPN;SDSL
WP100,Glutathione metabolism,-1.2559611252038096,0.19900497512437812,0.3940636759545051,16,GSTM2;GPX1;GCLM;G6PD;GSTT2;GGT5;GPX4;GCLC;ANPEP;GGT1;OPLAH;IDH1
WP5526,Age related macular degeneration,1.2483054800013327,0.20050125313283207,0.39590501677923623,16,RPS6KB1;MTOR;MDH1;PRKAA2;PRKAA1;PRKAG2
WP127,IL5 signaling,-1.2185607484909362,0.2022653721682848,0.3982633666074115,35,ELK1;LYN;STAT5A;STAT3;RPS6;JUN;SYK;STAT5B;BTK;MAPK3;SHC1;CSF2RB;RPS6KA1;JAK1;JAK2
WP5287,17q12 copy number variation syndrome,1.1370204456271542,0.2063953488372093,0.4052537888685655,60,PNMT;PLXDC1;GPR179;CACNB1;PIGW;EPOP;SRCIN1;TMEM132E;TCAP;SOCS7;DHRS11;ZNF830;TADA2A;LIG3;ACACA;DUSP14;NEUROD2;PGAP3;AP2B1;RAD51D;FBXL20;NLE1
WP2509,Nanoparticle triggered autophagic cell death,1.2190395025522278,0.20707070707070707,0.40544096426449366,22,ATG16L1;ATG10;UVRAG;ULK2;AMBRA1;MAP1LC3A;CHAF1A;BECN1;TSC1
WP5367,Rubinstein Taybi syndrome 1,-1.2363673803940876,0.2082616179001721,0.4062854825628548,14,FOXO1;SMAD4;IRF2;POLR1E;FBL;PCNA
WP4483,Relationship between inflammation COX 2 and EGFR,1.211789364451056,0.20924574209245742,0.4062854825628548,20,PTGS2;PIK3CB;MAPK1;PTGER3;PTGER4;PIK3CD;AKT3;BRAF
WP2374,Oncostatin M signaling,-1.207197198474528,0.20909090909090908,0.4062854825628548,55,OSMR;CDK2;PXN;IL6ST;CEBPB;STAT3;RELA;CASP7;RPS6;HIF1A;NFKBIA;LIFR;STAT5B;NFKB1;PRKCA;MAPK3;SHC1
WP195,IL1 signaling,-1.1922357001597812,0.2102803738317757,0.4071633831257928,53,MAP2K3;IL1R1;MYD88;IRAK4;MAPKAPK2;SQSTM1;RELA;IRAK3;PELI2;JUN;NFKBIA;TAB2
WP5502,16p13 11 copy number variation syndrome,1.1924357403184285,0.21236559139784947,0.41006505079308503,28,ACTR1B;ABCC1;DCTN1;PAFAH1B1;PLAG1;ACTR10;ACTR1A;MPV17L;CEP170;CEP170P1;CEP20;BMERB1;PCM1;RAPGEF4;KIAA0753
WP734,Serotonin receptor 4 6 7 and NR3C signaling,1.2085568744415727,0.21707317073170732,0.41685205038863576,19,HTR6;EGR1;NR3C1;MAP2K1;HTR7;HTR4;MAPK1;BRAF
WP49,IL2 signaling,-1.1919737481696677,0.2169657422512235,0.41685205038863576,31,STAT5A;STAT3;NMI;RPS6;FYN;SYK;STAT5B;MAPK3;SHC1;SOCS3;JAK1;CRKL
WP5345,1p36 copy number variation syndrome,1.1294181095219733,0.21779141104294478,0.4170854693671737,88,AGRN;HES4;TMEM88B;SLC35E2B;TRAF5;CFAP74;PLCH2;B3GALT6;GDE1;SMAD3;ACAP3;TNFRSF14;HES5;GRIK2;PHKG2;PEX5;ATAD3A;ISG15
WP2873,Aryl hydrocarbon receptor pathway,-1.1917012386807255,0.2263843648208469,0.43117894008112256,30,EGFR;NFE2L2;JUN;NQO1;MYOF;TGFB1;MGST1;CES3;PTGES3;AIP;IL1B
WP4312,Rett syndrome,1.1495747132025618,0.22625698324022347,0.43117894008112256,48,SATB2;GRIN2A;SCN2A;SCN8A;GABBR2;RHOBTB2;HIVEP2;CDKL5;GRIN2B;SYNGAP1;SCN1A;STXBP1;BRAF
WP5362,TAR syndrome,-1.1767866889079277,0.2287878787878788,0.43457262845849803,55,EGFR;STAT3;ITGA10;HLA-C;HLA-A;HLA-B;DDIT4;NHERF1;CD160;NFKB1;RBCK1;HAMP;HLA-E;ANKRD35;SIRT1;GPR89A;EIF4A3;MTA1;SLC22A4;UBE2I;ITGB1;BCL2L13;GPR89B;CXCR4;POLR3GL;ZFHX3;LAMTOR1;PIAS3
WP2513,Nanoparticle triggered regulated necrosis,-1.239663033383191,0.23198594024604569,0.43760863801078276,10,TICAM1;TNFRSF1A;RIPK1;FTL;FADD;CASP8;TRADD
WP5052,Nephrogenesis,-1.2239789513764836,0.2326388888888889,0.43760863801078276,11,NOTCH2;BMP7;WNT9B;JAG1;MEIS1
WP727,Monoamine transport,-1.202351011754864,0.23300970873786409,0.43760863801078276,23,TNFRSF11B;IL1R1;HRH3;NECTIN2;AGT;SCAMP2;TGFB1I1;IL1B;PPP2CB
WP5353,Macrophage stimulating protein MSP signaling,-1.1427792661164704,0.23328380386329867,0.43760863801078276,89,VIM;ELK1;CXCL5;FGFR1;SMAD5;RELA;TP53;HSPB1;CCL2;SMAD1;SMAD9;RPS6;JUN;TGFB1;CPT1A;PDGFRB;ACTA2;SMAD6;NFKB1;BGLAP;MAPK3;SHC1;HK2;PCNA;SOCS3;IL1B;SMAD2;COL4A1;FOS;TJP1;RPS6KA1;RPS6KA5;CRKL;GAB1
WP5085,Vasopressin regulated water reabsorption,1.1415278551588175,0.23351648351648352,0.43760863801078276,40,DYNC2LI1;DCTN1;DYNC1LI2;ADCY6;CREB5;DYNC1LI1;VAMP2;DYNC1I1;DYNC1H1;ARHGDIG;PRKACB;CREB3L3;NSF;DCTN5;CREB1;ADCY3;CREB3L1;ADCY9;DCTN2
WP5272,LDL influence on CD14 and TLR4,-1.1969030191102663,0.2353923205342237,0.438771285475793,21,CREB3L4;NFKB2;TLR4;RELA;CCL2;CD14
WP5426,HDAC6 interactions in the central nervous system,1.122452191355639,0.23529411764705882,0.438771285475793,104,PROM1;BDNF;PRKCE;TPPP;KALRN;MAPK8;ELP1;MAP1B;GSK3B;NR3C1;DCTN1;HDAC9;AURKA;CTTN;MAPT;GRIA1;MDH1;TUBA4A;VHL;GRIA2;MAPK1;ATXN3;SNCA;ISG15;PRKN;ACTR1A;MAP1LC3A;PRKCZ;TUBB3;GARS1;APC
WP4156,Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine,-1.2102092223493786,0.2361111111111111,0.4389406028368794,13,MAOB;MAOA;COMT;SPR
WP5223,2q21 1 copy number variation syndrome,1.18413016632323,0.24235294117647058,0.44934935247308466,12,STMN2;CDC27;PLEKHB2;ARHGEF4;FAM168B;AMER3;APC
WP391,Mitochondrial gene expression,1.1837882318207191,0.24634146341463414,0.45553619821912505,19,PPP3CA;PPARGC1B;CAMK4
WP3969,H19 Rb E2F1 and CDK beta catenin in colorectal cancer,1.1570994804178385,0.24703087885985747,0.45560576338533076,14,E2F1;CDK8;CDH1
WP4790,FGF23 signaling in hypophosphatemic rickets and related disorders,-1.1976134004176615,0.2495755517826825,0.459087659726566,15,PHEX;NFKB2;SPP1;CDKN1A;NFKB1;ORAI1
WP4522,Metabolic pathway of LDL HDL and TG including diseases,-1.191951607475799,0.2530329289428076,0.46301051657335734,12,LIPG;ANXA2;APOE;LPL;LIPC;ABCA1;LCAT
WP4553,FBXL10 enhancement of MAP ERK signaling in diffuse large B cell lymphoma,-1.183411514494752,0.25252525252525254,0.46301051657335734,18,H2AJ;BCL6;H3-3A;H2AZ2;PCGF1;H3-3B;H2AX;MAPK3;MACROH2A1
WP3853,ERK pathway in Huntington 39 s disease,-1.1812453199121273,0.26218487394957984,0.4785045088531496,17,ELK1;EGFR;NTRK2;CASP7
WP497,Urea cycle and metabolism of amino groups,-1.1764449646378343,0.26430976430976433,0.4793508076805852,18,CPS1;GATM;SARDH;ALDH18A1;GLUD1;SMS;PYCR1;SRM;ARG2;ODC1
WP732,Serotonin receptor 2 and ELK SRF GATA4 signaling,1.147121475565769,0.2647058823529412,0.4793508076805852,18,RASGRP1;RASGRF1;HTR2A;MAP2K1;MAPK1
WP2032,Thyroid stimulating hormone TSH signaling,-1.124795012902714,0.2636363636363636,0.4793508076805852,55,MAP2K3;CDK2;GNAI3;CCND3;GNA13;STAT3;GNAI2;GNA12;RAP1B;RPS6;SCRIB
WP2011,SREBF and miR33 in cholesterol and lipid homeostasis,1.1709574117756343,0.2656641604010025,0.47984301839870996,16,HMGCS1;HMGCR;MTOR;SREBF2;PRKAA1;LDLR;FASN
WP4225,Pyrimidine metabolism and related diseases,-1.1805413313670081,0.2669983416252073,0.4810098989588142,16,CPS1;DPYS;ALDH6A1;TYMP;ABAT;UMPS
