,GSM7796306,GSM7796307,GSM7796308,GSM7796309,GSM7796310,GSM7796311
219293,5.71236033300065,5.42056571100893,5.74217990554649,5.37909795377896,5.29494165358095,5.09464271760154
83858,10.0804436458159,9.6593714313028,9.31655420599258,9.46791284750771,9.47011260424297,9.06378717093062
55210,10.3753251526706,10.025792261485,9.59849879961779,9.62267999274963,9.69428176490298,9.24331634390047
29101,12.4193332294284,12.4113897320184,12.2559762621913,12.0106050417128,11.9439322643123,11.9881748238438
643988,7.38290824988191,7.21931879026538,6.07003117337284,5.98840189542361,6.37253236505769,5.47455457578056
142678,9.45865240981346,9.25572702887507,8.87186012826067,9.04148644094394,9.06776304044265,8.69713606451502
8510,6.12622476392615,5.98206770987185,5.74217990554649,5.91559682170588,5.74131970499056,5.5469319136115
984,11.8862143089269,11.686480478031,11.5764073084878,11.7568596670184,11.6765989384608,11.6901017283796
728661,13.3695202021446,13.1656431721015,13.178325034651,13.1256978661851,13.1395245688284,13.0498219541211
728642,11.180152927817,11.0243574104836,10.9329408754021,11.084410495362,11.0458467477277,11.0870161934329
9906,12.1793260548138,11.983697390194,12.0307381653739,12.0340818677471,12.0906436222666,12.0155338985867
112268218,7.66822986217777,7.6241115064912,7.32805005526977,7.41580813988221,7.31626662905734,7.19239247748446
65220,12.1944700236933,12.0083210268708,11.7784542039186,11.9122902748549,11.8979196666771,11.7251302061379
2782,15.3128538900728,15.2949494138334,15.2546330387496,15.1653721344734,15.0953129452034,15.1199611728306
163688,4.0670577111799,3.79399103562284,3.38608802709379,4.81136519583572,4.69558534682256,4.08855927935642
5590,7.53261109309776,7.21931879026538,7.18955759000993,7.0354304149429,6.95167912613515,6.66750430082465
100506504,5.05970294729147,4.85234758574516,4.82343097811155,4.70016345337161,4.59294651348673,4.18243051785973
199990,8.96449444824821,8.74469231194146,8.52624533323624,8.65464771813147,8.60004671226495,8.280605953677
112268219,7.49992598045877,7.29023596460483,7.13668707358815,7.19775034868436,7.05182032301881,6.97352009753535
6497,12.0716803534152,12.0049365643832,11.9910785104871,12.0933916477958,12.0455055039776,12.1428613043594
79906,7.66822986217777,7.18782505913289,6.98940546290586,7.55014036724405,7.67771956239601,7.18106599700928
100129534,6.01958035276322,5.77159013850234,5.90278792870894,6.50088958000467,6.13749449638654,6.51346938036453
11079,12.7402469620138,12.7201383231942,12.6485332977019,12.6945421482661,12.6228440163536,12.6031676140616
5192,10.1132284767837,10.0537229307471,9.94140640450198,9.89143341175337,9.83865338715295,9.69340538968325
55229,10.5273998302891,10.3759618742166,10.0738632040212,10.1219477781629,10.1158414986435,9.98476819929605
8764,5.05970294729147,4.34386061823905,3.9733728864749,4.05501240285108,4.08875923795273,3.49748757958178
127281,10.3360521881432,10.2173362061423,10.0062099909238,9.82837842783758,9.77414857047317,9.51545471440422
79258,7.20778036071931,7.12269688492688,6.98940546290586,6.87827699811336,6.6532126721001,6.38114810730205
100287898,5.02336612407986,4.68196943113308,4.87599034656525,4.75683547679006,4.53875222741908,4.64497454814565
127262,9.99740955343345,9.81692610288709,9.82925890679084,10.034397306751,9.85814723085189,9.86778028912688
49856,10.4223051465799,10.2238206341148,9.94140640450198,10.0850747498716,10.0925176192361,9.82839292741513
7161,9.17582251809153,8.91143439480997,8.65589760542867,9.5938043455869,9.50055699029213,9.31760628060977
105378610,2.93287664609494,3.26011749831707,3.5242252922267,3.51280743447058,3.65152168893003,2.47900321248154
57212,11.7864122584902,11.6426281060055,11.5330821752179,11.3872589700628,11.3585011711333,11.3068191206864
57470,11.5277219151222,11.4885226201816,11.3662831656386,11.4492913553814,11.4753644413504,11.3498136175697
9731,11.1975831503989,11.2386684624273,11.204869350042,11.3177377092211,11.2713476224878,11.3120206649389
1677,9.96185019819091,9.81692610288709,9.76973698378633,9.83003012898321,9.73552084142533,9.70926207896806
339448,10.8357707452645,10.7547603751885,10.7301768721431,10.7805259814705,10.5922753730486,10.6704289468755
261734,10.2492376275025,9.92752116571281,9.58869054026857,9.81175657104756,10.0002798239678,9.37837371713627
8514,9.81413493582951,9.6126991148622,9.30701493324326,9.03290677905217,9.04120772227528,8.89034047390395
6146,14.8851690899195,15.0178428939594,15.0667042112527,14.8512929842636,14.7435054495292,14.9043406612156
107985733,6.76606666038837,7.007157056348,7.23050182300857,7.11345692428065,6.94127182247371,7.09918852099971
388591,7.30936252622593,6.92039499980359,6.79838149232868,6.86544841822665,6.97227117733607,6.3204999066554
23463,13.3523433052443,13.38473757194,13.3188878915735,12.971675322005,12.910290995564,12.9497145377659
148645,4.54828640835231,3.08882573915602,3.0624157066005,4.30350798076062,4.29898792677933,4.08855927935642
387509,11.2955823178121,10.9721632574041,10.7628173878495,11.0940654620484,11.144972571353,10.7814696872666
11332,11.7244548709893,11.5903924793175,11.0788102357199,11.2643753068188,11.2883837213769,11.0297611574667
83715,4.78373220937461,4.48874151846131,3.5242252922267,5.01094884885976,4.96583460652278,4.08855927935642
8718,8.02594697253111,7.59239085246889,7.40160163370929,7.28704213260404,7.50475386934221,6.86445626329165
57449,9.74747681682186,9.46287560069665,9.03676131803732,8.90083158650551,9.07967392418231,8.56394941582405
79707,11.9913623373993,11.9671738363335,11.9185458960923,11.986739851209,11.9945120060639,11.9681335160793
80835,7.73716001924488,7.14473457481203,7.25054627165642,7.34364039094557,7.09939941666398,6.80666810271296
107984912,3.91668393038791,3.26011749831707,3.5242252922267,3.37477981053097,3.43123748049949,1.71701752509936
3104,9.56675707189733,9.04339627008154,8.8424464931973,9.11106626124391,8.99163625085662,8.55958256231973
9903,11.2989112071212,11.1765141061774,10.9157838536756,11.0032892948589,10.830130192682,10.7463583653626
107984913,6.80939230663173,6.28956686621932,6.60952829607158,7.37112807541697,6.97227117733607,6.76175535165518
148479,12.0890900484758,12.0715213084593,11.9220651889719,12.118951108216,12.1261087166364,12.0847864547901
90326,9.88419468866159,9.85585470504377,9.42415654143131,9.50767285260944,9.525155250343,9.2756244135384
55735,12.3975395242692,12.270357695382,12.1854932279506,12.3077080274049,12.2960297640824,12.1515919861931
110841581,4.94782594901588,5.26829096457822,5.31721608797278,5.75794120717213,5.74131970499056,5.71342405788837
23261,11.9875361086367,12.0675612527207,12.0548048818869,11.9737239504284,11.9374014492942,12.0532959972938
105376689,7.97928477335343,7.56813411060331,7.77122188966111,7.47612298901979,7.59382728678744,7.38239187665065
9341,12.225789136951,12.3492842175977,12.4642251961181,12.6617598216332,12.6933387389878,12.8101002295485
8863,10.7521990339299,10.6294682094505,10.6447174773317,10.1696901142706,10.1535201476886,10.1405325340573
11315,14.2097967360238,14.2837796549064,14.212261180889,14.1718569385255,14.1405822255765,14.1281343192216
54206,12.7595325128374,12.8694573204221,12.9683849746614,12.8861396618013,12.8378001889739,12.9747340462038
50651,5.94383638999513,5.79964137322918,5.11340563605224,4.91460559512091,5.47887990843496,4.88725759459992
473,13.0499424063069,12.8846785142183,12.8730165085597,13.0750595463521,13.0004572346204,13.0053601770805
2023,17.8751959894953,17.8768186255597,17.6235369052622,17.6228225656653,17.6173525821212,17.4462987432295
100505975,4.0670577111799,2.89442149655225,3.5242252922267,4.05501240285108,3.43123748049949,4.43216077214249
80045,8.29721843656113,8.46272721846113,8.35629561612637,7.88490183350998,7.87652356935899,7.70060785130533
106614088,8.94277053746105,8.85574170513672,8.90385365484934,9.07251575168613,9.39774226843773,9.25416628989483
102724571,5.35112973624362,4.90494445183442,4.76888416600929,5.10125907925103,5.42013483341676,4.83039367455968
9563,12.3245216387705,12.2274401901724,12.0979683995161,11.676973607576,11.7198622829754,11.4980896251771
80176,5.77926131463801,5.5907623142955,5.19841486243471,5.86493535941102,5.78852949209112,5.83403452259141
100506022,5.77926131463801,5.49107144595182,4.87599034656525,5.61197275009147,5.26186901802713,5.35868854051701
84275,11.456262198919,11.4347567968115,11.5569209364494,11.3872589700628,11.3006484644116,11.5100204258461
199953,10.9990445664938,10.6878565081684,10.3782618627893,10.3816162985529,10.3580728276791,9.93168989935086
107985734,5.86389431355805,5.62251840390713,5.27869252292956,5.41475691745255,5.58964698028839,5.47455457578056
5293,7.41130790858352,6.86836864015015,6.82536066828313,6.54982119496963,6.67849627407228,5.97186857736526
22883,13.8861655829989,13.6998227346781,13.5687122101915,13.5331945380665,13.542810042051,13.3769606381548
56998,12.117647321965,12.0343770539709,11.8499945517524,12.1070796884595,12.0506583988591,11.9507308411606
105376717,5.96314844614031,5.74298265240708,5.11340563605224,4.96358129856625,5.26186901802713,5.09464271760154
84328,12.5792411086154,12.6110858167633,12.7282001844992,12.715915931752,12.6857605455972,12.8655444078565
64802,9.76546394615895,9.80313568312575,9.93522751137532,10.3634826407089,10.2724501677714,10.308690125744
10277,13.0238835783262,12.898322696792,12.9285043640089,12.9222042110101,12.8612786073202,12.9234040576938
23095,15.3722988217,15.3107213602318,15.4167273092999,15.4140937542839,15.3712207891768,15.4141835929393
105376725,4.94782594901588,3.90144532136964,4.31538652223072,3.37477981053097,4.08875923795273,3.63665981577905
5226,14.7292462856074,14.6362906973218,14.4696559137225,14.4117504538246,14.4182408068057,14.3057504792694
100526739,9.38000771916176,9.41607649773892,9.37021369199106,9.77963751236064,9.64543221233329,9.74238977334836
378708,9.5777615982735,9.64977176212872,9.63135674505721,9.99812710104757,9.86916943765613,9.97987424285291
1325,4.69411028212919,4.90494445183442,4.52738983004414,5.34253522525449,4.79140455143388,5.3983535283197
1676,13.0357609699909,13.0004243392579,12.9615609769568,13.1084481493919,13.0354310319447,13.0347598674045
5195,8.87045929166236,8.79781247099154,8.40181718352721,8.47206586964351,8.56658163087062,8.24841050143939
54897,6.12622476392615,5.6840075004371,5.85121332110836,6.87827699811336,6.43320722307943,6.23545370001269
23435,14.9412898191691,14.9806123440686,15.090052808124,15.0538859570875,15.051495237682,15.1410759276587
10747,8.24689200470098,7.93985762886497,8.21042108532912,7.79980496042931,8.28728887949628,8.10594664202694
6723,11.9957646439363,11.8555219341025,11.4628706039187,11.4594645690921,11.3745441159697,11.164544552674
5394,13.2825958416184,13.3223549896748,13.2981227793347,13.3332699193018,13.3289454862372,13.3522420846928
105376736,7.48664173754373,7.33883829531862,7.04784491527862,7.18747910298597,7.33228570982893,6.61796443951286
2475,13.6244617213501,13.5489295624723,13.532333297812,13.5614332290331,13.572511016187,13.429207146212
100873935,7.68577360831752,7.68553416519853,7.59430060212544,7.45058189801509,7.62016370980453,7.16964988914328
29914,11.3756830380242,11.319602464187,11.2265361325007,11.1213002896014,11.00957187179,11.0321270407675
105376739,3.74879298556808,3.41321306643334,3.0624157066005,3.75462147036593,3.84258358299523,2.47900321248154
57540,9.20450504924054,8.46710655830395,8.28520128353057,7.69494236150034,8.13122786931122,7.20363072693501
112268221,8.57651678075148,8.49739527110676,8.3609129548768,7.85276351326594,7.66512634069497,7.80759427839983
93611,9.58868281983085,9.44077954011265,9.26082155597301,9.09191976700806,9.18707641086981,8.78205352043583
26270,6.61553561310168,6.3477226556234,5.71358351505523,5.75794120717213,5.9002075855763,5.71342405788837
10459,11.8370125648749,11.7690487291595,11.3901962395041,11.4216241986032,11.4937308501259,11.1428154357609
374946,13.3446557706076,13.3173610921765,13.327612299552,13.441900285123,13.3513495249918,13.2909984635441
57085,9.20450504924054,8.81852472081303,8.63698675858056,8.38035498147084,8.50784648274764,7.7474338863409
284498,6.94183746564301,6.69998628854398,5.90278792870894,6.34327209644097,6.49143295787749,5.83403452259141
4524,10.116466353023,9.778680635965,9.62561239583972,9.73449319361785,9.73702580612725,9.4603021176725
1185,11.0995464868593,10.9370771451347,10.8466865188261,10.7415660215752,10.8448615486226,10.6541371939254
100379251,8.30101794939247,8.21967007121926,8.24580137658696,8.2580833574327,8.16292439511743,8.06955502909263
4878,5.22880843347986,4.55606768146569,4.46012509920549,3.37477981053097,3.30704658620107,3.17096054817623
90231,10.8100041744004,10.7547603751885,10.4395697938028,10.4743060963828,10.3717004875481,10.2462072883038
5351,13.6716322989833,13.4303064505592,13.1345027978138,13.0944296066464,13.09018386325,12.7681372806979
9927,13.4517171942339,13.4064198330731,13.2657113964106,13.3824999540479,13.3385190407144,13.2149416958824
60672,8.28575948769473,8.20925091006739,7.57852914091753,7.67302316679201,7.61362453912568,7.07491533243925
7133,8.45218392441428,8.47147264476301,8.13694606678133,8.28241595390151,8.4865319845557,8.09994476429222
55187,13.0697043065938,12.9973997934291,13.0704027352501,12.9718623580442,12.9729407228406,12.9594844612867
677885,3.21651600995269,3.55160981817915,3.23330998259957,2.04417646062759,4.29898792677933,2.97502151671143
7799,11.6951584275754,11.6694792430356,11.7333177176712,11.8276012374498,11.8152027185725,11.8015445482882
23254,5.16352508214551,5.09802632495688,5.39130808682727,4.37766000829308,4.29898792677933,4.70946531088922
200197,5.82219832964985,5.74298265240708,6.02419248148054,5.01094884885976,4.64517850253254,4.9946733624321
55092,9.88798890869636,9.75559510019684,9.56086726912917,9.56830259294376,9.45189936571179,9.25686607444433
114827,7.63850770635736,7.59239085246889,7.28010025103774,7.16671459577941,7.46171168902424,7.26928161076831
101927417,5.19653599319065,4.74102627172538,4.82343097811155,5.05681050686139,5.0457297826298,4.64497454814565
101927441,4.54828640835231,4.09496597789054,3.9733728864749,4.57966912387191,4.08875923795273,3.76357981867191
79180,11.3401177397342,11.2577525778041,10.9590613374238,10.9974215725283,10.8935821406621,10.8519092690398
51032,3.08165570344579,3.55160981817915,3.87350567619415,3.37477981053097,2.1887021463066,3.76357981867191
842,8.90082199396969,8.80474964658691,8.74337107779527,8.59761078847625,8.81479924891513,8.48324933485354
23341,11.1467606157232,11.1337681248978,11.2170173456267,11.4144860985266,11.3619191594328,11.5319192153837
79814,5.16352508214551,5.09802632495688,5.02307195992526,5.22693515937085,5.1214316414201,5.3983535283197
84301,12.9098569841034,12.8458998092731,12.9808124164804,12.8038521498375,12.8101849894894,12.912530022025
6248,10.3544517487454,10.3031211457353,10.4793945021954,10.3589133874358,10.3453022622147,10.3896426969978
23207,11.3873459356475,11.0996229100635,10.7706465490218,10.9503598481522,10.8656487839368,10.4639584879754
284723,5.54302150824162,5.2275713555461,5.19841486243471,5.34253522525449,5.6419964200302,5.18813148649705
54751,10.6723143518647,10.6498369337343,10.4142481183287,10.4476570661581,10.4361204344545,10.2311844039515
440567,11.1060764861837,11.373670519825,11.2366207544753,11.2291324914469,11.1680280764569,11.2292100634321
729614,8.46916877326003,8.43169387109276,8.46322670873492,8.39381890843286,8.53232181452551,8.44588071650712
23013,13.9640923560434,13.7553729972757,13.798499409827,13.8984951395198,13.8997372450379,13.8504442841018
7709,10.2707095250352,9.9897204640017,9.86382788354209,10.0141984421539,9.96860226631504,9.81379938349551
348487,3.91668393038791,3.67788463470374,2.0536628059822,4.22533717667961,3.65152168893003,3.76357981867191
1969,12.2478563067489,12.0049365643832,11.6588707948389,11.5439125296223,11.4990624483606,11.2791990138218
101927479,4.1367481985392,4.09496597789054,3.38608802709379,3.51280743447058,3.84258358299523,3.34344232403933
128272,6.82002342839212,6.90756324143063,6.42782134168331,6.58154393322077,6.35695637826835,6.27860339194338
79363,6.99909270445601,6.43972450240309,6.17863425536293,6.22773348746182,6.02372401531015,5.89075790024828
54455,11.9270476839118,11.9733442649265,11.9749795602267,11.9613433181615,11.8840625191635,11.9381705673622
26099,13.1208476997115,13.0122722308158,12.9306412725302,12.8436419502073,12.7620278365364,12.6796077070077
374955,12.5215871153423,12.4420241414798,12.3660098946664,12.2619421974147,12.1799382018128,12.1211710667897
55707,11.2788216704287,11.255855486367,11.0710819400693,11.022918495379,11.0108165810258,10.9368555974907
107984921,8.04419731078989,7.97102767177938,7.92879768589964,7.85276351326594,7.90893000453381,7.7474338863409
114819,9.07291378818802,8.7803221751335,8.70756608256125,8.86260890494419,8.96105462741139,8.78953107617862
55672,11.7364298349299,11.5299283372973,11.6136408228618,11.8997619084585,11.9337968594018,11.8811307085329
105376794,10.1756098987556,9.87575581036396,9.97643046805906,9.84153939053942,9.93227754186375,9.69937209036351
84809,7.66822986217777,7.45803682907545,7.46302014208835,7.54210126528942,7.43969926578455,7.60213375853157
11209,5.22880843347986,4.26557161770102,4.23718058185203,4.22533717667961,4.53875222741908,4.3536243495108
107985736,4.49620821780349,4.1827891971004,4.46012509920549,3.51280743447058,4.42384521759127,3.88023140220634
11223,5.05970294729147,4.48874151846131,4.59165759872918,5.26650668772326,4.64517850253254,4.64497454814565
105376805,4.90851890384332,4.90494445183442,4.38957016469207,4.6411738885522,4.29898792677933,4.94196495196214
9696,7.92122186734662,7.36723269629996,7.3926101559055,7.15621918331885,7.55339865815506,6.83585150681818
23400,9.85864162906213,9.50607766692312,9.02226034635838,8.8561388321109,8.74171711803926,8.29118006441188
6390,12.0910115539334,12.2831431160968,12.170447819425,12.1703811322961,12.1306958731609,12.1245008987458
11240,5.09514700330372,4.34386061823905,3.38608802709379,4.05501240285108,3.75021321395569,3.49748757958178
400743,2.93287664609494,3.41321306643334,2.37909843619835,3.96166308184392,4.42384521759127,3.76357981867191
29943,3.45344814154263,3.41321306643334,1.63276039733766,4.30350798076062,3.75021321395569,4.70946531088922
51702,5.92426230933665,5.88066389746432,5.74217990554649,6.28665910045221,6.20864427928026,5.6816273439178
23569,3.55875891640689,3.26011749831707,2.64446647027322,4.05501240285108,4.08875923795273,3.17096054817623
55920,14.4117968287546,14.2673164402303,14.1622166052676,14.1232615922622,14.1175858721405,13.9565942310305
55160,9.2405640116353,8.93058836262791,8.68196313758028,8.45504072249054,8.70219907617722,8.09391781329228
81569,4.32764469269919,4.55606768146569,3.23330998259957,4.86390869408507,3.65152168893003,3.49748757958178
84966,3.83517933055905,3.67788463470374,3.65028407955566,2.04417646062759,1.87547098128039,2.47900321248154
8659,9.40140235626609,9.16159330420938,8.72915553444356,8.55029992690583,8.85416397665234,8.358084902314
126917,11.5003051393598,11.3991039920923,11.3576458055521,11.3335436678119,11.2339975986604,11.2056482557771
23352,14.984865043037,14.8576329897067,14.8682175831078,14.9138135873264,14.9437747510443,14.8045392732581
101927895,8.64089168885724,8.59666477871795,8.58662605462111,8.25316720021562,8.42810404823985,7.95452526508801
23065,13.3144294837076,13.2792676465548,13.2732322835687,13.1607395944352,13.1735442669326,13.1408760254629
51154,12.7335850176684,12.7143936688354,12.5726922798002,12.565399942322,12.5630098461064,12.4765724790942
246181,7.04512866244858,6.85506351976486,6.68511741689991,6.89099250973726,6.83284848740804,7.0123831663421
22977,6.12622476392615,6.14399445683459,5.79772640974617,6.22773348746182,6.4479854409659,5.97186857736526
100506730,10.2531654536468,10.1150062506693,10.3974912659242,10.3725779603525,10.3668482301102,10.4697881589619
8574,11.2841103144771,11.2251577683426,11.0194479370371,11.1846397918126,11.2098143987955,10.9393787122661
54896,9.79405451941314,9.5787015388063,9.36562607168762,9.62458464102974,9.66611924290635,9.42952342044758
832,13.5716720897231,13.5128470118378,13.4221864403537,13.4359470910067,13.3979969008359,13.3062290441105
440574,12.5496046013283,12.7554773200104,12.6835125347645,12.5544514562411,12.5440060186589,12.6457614250148
100532736,11.2288354803664,11.308053218917,11.1880782568849,11.0712031125694,11.1221186401853,10.9668455868882
644068,5.77926131463801,5.6535905181809,5.46178012071814,5.91559682170588,5.83424324371304,5.5818029687509
4681,8.82632129195062,8.66306433988087,8.2948853999988,8.55029992690583,8.42810404823985,8.18178052663233
255104,3.45344814154263,3.55160981817915,3.38608802709379,3.05140945762768,3.75021321395569,3.98815244535604
105376823,3.55875891640689,3.41321306643334,3.5242252922267,2.36900210730839,3.75021321395569,3.34344232403933
23252,11.4545574927039,11.4246598683724,11.5704394862815,11.683840413804,11.5822112494608,11.7416079474812
5322,5.12974111136082,3.55160981817915,3.87350567619415,3.6387749213193,3.02110719699827,3.17096054817623
101928017,4.0670577111799,4.09496597789054,3.76620783520111,3.6387749213193,3.17114940665909,3.17096054817623
55450,12.8343595046872,12.9120398290647,12.9296703428341,12.1595840831116,12.1096474075567,12.2941025326
79594,10.4231770208167,10.3370134379194,10.0324959154591,10.0850747498716,10.016481314113,9.87482751442422
163933,4.78373220937461,4.1827891971004,4.59165759872918,4.57966912387191,3.17114940665909,3.76357981867191
65018,10.0726854472724,9.99882331879754,9.68757626729898,9.80000626403388,9.78873427900585,9.5222028691961
100861548,10.5955012667156,10.533551455512,10.3495094094044,10.4795773372093,10.4627421616055,10.2864010704003
1650,13.3811206554084,13.2610984937928,13.0318331134417,13.1549855493747,13.1326804648879,12.9287046797699
400745,5.75730389634827,5.82715757643055,5.85121332110836,6.2075443645332,6.06265294542943,5.91830459861172
112268222,12.1259715583191,12.0505174902922,12.1832138064352,12.0666708402157,12.061810305323,12.2504051584739
50809,14.5107276453677,14.4615797507278,14.5847787763527,14.5441816399215,14.5270680474912,14.5958810435366
8672,14.5727428373959,14.5475129972769,14.6695145227294,14.6795111890689,14.6836465328199,14.7386461485998
105376830,3.55875891640689,4.00144803629042,2.64446647027322,3.96166308184392,3.65152168893003,2.47900321248154
105376829,3.99382913879002,4.1827891971004,3.23330998259957,2.04417646062759,4.08875923795273,2.74822542567412
1889,11.288423012975,11.0639272904042,10.9008004304206,11.1022900296435,11.1111348786137,10.841155373088
84224,8.28191952278151,8.12307249482915,8.24580137658696,8.33919246225272,8.37496344660253,8.170370093883
249,5.02336612407986,4.55606768146569,4.52738983004414,4.30350798076062,4.64517850253254,4.64497454814565
5909,9.48227033782038,9.11211825003564,8.94133226257997,8.9502691613751,8.88977950242506,8.70110633972774
84196,13.3695202021446,13.4399464041241,13.5787806422673,13.4628112949726,13.4946906831261,13.6523286839347
401944,7.19149745244449,6.84163455108309,6.35562813299979,6.89099250973726,6.72777178363375,6.09767484413393
3339,10.8026526946015,10.4330410068352,9.8783932971502,10.0613654105541,9.98895586523011,9.4858423758904
101928043,5.2912650986656,5.14251308083955,5.3547376748385,5.44955571952888,5.26186901802713,4.83039367455968
29092,10.3905615072906,10.4104796186585,10.3448553698717,10.392835170808,10.3649027483689,10.3871804953798
112268223,6.37720011913114,6.57571634873661,6.49657347422269,6.70188812851874,6.60127603190054,6.6346674548826
998,14.3888843079299,14.5622994936292,14.6648542656115,14.5978839606549,14.5510617358968,14.7245744395304
9923,12.3125727289327,12.2013917809521,12.178971016452,12.2856085862276,12.2906595672675,12.1512292607009
2048,11.8944110938096,11.693038338125,11.4915771195124,11.2266266810398,11.2200745709098,11.0130904402278
100422914,5.88429894020889,5.45624924503696,5.39130808682727,4.96358129856625,4.88125417336448,4.50664170427344
23028,14.9093664051773,14.9793194963216,15.0006031905405,14.9170226072679,14.8546489825698,14.9272954025982
7798,12.7148374421,12.7381425259681,12.7395469918291,12.8962264598481,12.8260045157276,12.8412401757717
3352,3.83517933055905,3.67788463470374,3.65028407955566,4.57966912387191,4.53875222741908,4.70946531088922
100996511,8.54482223614722,8.580586985409,8.80227157072213,8.47206586964351,8.49010634099086,8.77830015847042
10236,15.2193273136661,15.2367466928658,15.3317396114318,15.1843410955887,15.165310871584,15.3200657660748
