ID,Description,p.adjust,k,K,enr_ratio,geneID
GO:0050764,regulation of phagocytosis,0.02820206589256718,30,69,1.7439082656473963,ALOX15/C3/CALR/CAMK1D/CD300A/CNN2/CSK/CYBA/DOCK2/F2RL1/FCER1G/FCGR1A/FCGR2A/FCN1/FCN3/GATA2/HCK/IL2RB/ITGAV/LMAN2/MERTK/NCKAP1L/PTPRJ/RAB27A/SCARB1/SPHK1/SYT11/TGFB1/TGM2/TLR2
GO:0002065,columnar/cuboidal epithelial cell differentiation,0.02820206589256718,32,75,1.7113553113553113,B9D1/BMP4/BMP7/CDH2/DLX3/EXT1/FAM20C/FASN/FGFR2/GATA2/HIF1A/KLF4/KLF5/LEF1/NFIB/NODAL/PGR/PKP1/PLK4/PROX1/PTK6/RARG/SERPINE1/SOX9/TGFB1/TIGAR/TP63/TP73/TUBB/TYMS/WNT11/WNT4
GO:0036215,response to stem cell factor,0.02889720971294097,21,43,1.958855098389982,CSF1R/DDR1/EGFR/EPHA4/ERBB2/ERBB4/FGFR2/FGFR3/KDR/KIT/MERTK/MET/MST1R/NTRK1/NTRK2/NTRK3/PDGFRA/RET/SH2B3/TIE1/TYRO3
GO:0038109,Kit signaling pathway,0.02889720971294097,21,43,1.958855098389982,CSF1R/DDR1/EGFR/EPHA4/ERBB2/ERBB4/FGFR2/FGFR3/KDR/KIT/MERTK/MET/MST1R/NTRK1/NTRK2/NTRK3/PDGFRA/RET/SH2B3/TIE1/TYRO3
GO:0009308,amine metabolic process,0.03457677057286613,31,73,1.7032967032967037,ALDH2/CHDH/CYP1A1/DMGDH/DRD4/EDNRA/GATA3/GDPD3/GPR37/GRIN2A/HDC/HPRT1/IL4I1/INMT/ITGAM/ITGB2/KL/KMO/KYNU/MAOA/MAOB/NR4A2/PNKD/PNMT/PRKN/SLC1A1/SLC22A3/SMS/SRM/TDO2/VCAM1
GO:0044786,cell cycle DNA replication,0.03681851645586462,16,30,2.139194139194139,BLM/BRCA2/CDC45/CDC7/CDT1/DBF4/E2F7/FEN1/GMNN/MCM2/MCM3/MCM4/MCM6/PCNA/RAD51/TK1
GO:0002274,myeloid leukocyte activation,0.03681851645586462,64,180,1.426129426129426,ADAM10/ADAM9/ADGRE2/AIF1/BATF/BATF3/CCR2/CD200/CD300A/CD84/CD93/CEBPA/CLU/CNR1/CTSC/CTSG/CX3CL1/CXCL6/DOCK2/ENPP3/F2RL1/FCER1A/FCER1G/FCGR3A/FN1/GATA2/GRN/HAVCR2/HYAL2/IL16/IL18/IL4R/ITGAM/ITGB2/KIT/LAT2/LCP2/LGALS9/MAPT/MIF/MMP8/MRGPRX2/NECTIN2/PREX1/PTGDS/RAC2/RELB/RHOH/RORA/SCN11A/SLC18A2/SPHK1/SPI1/SYT11/TGFB1/THBS1/TLR1/TLR2/TLR3/TMEM106A/TRPV1/TYROBP/VSIG4/WNT5A
GO:0033238,regulation of amine metabolic process,0.03687451591089676,10,15,2.6739926739926743,ALDH2/DRD4/GPR37/HPRT1/ITGAM/ITGB2/MAOB/NR4A2/PNKD/PRKN
GO:0097485,neuron projection guidance,0.03772868059500786,51,137,1.4931418946017485,BMP7/BOC/CDK5/CHL1/CNTN1/CNTN2/CNTN4/CSF1R/ECE1/EDNRA/EFNA3/EFNA5/EPHA4/EPHB6/ERBB2/EXT1/GAP43/GATA3/GDF7/GDNF/LGR6/LMX1A/NFIB/NGFR/NRP2/NRXN1/NRXN3/NTN4/NTRK1/PLXNA1/PTPRJ/PTPRO/RELN/RET/ROBO2/ROBO3/RPS6KA5/SEMA3A/SEMA3B/SEMA3E/SEMA6A/SEMA6D/SEMA7A/SLIT3/TUBB3/UNC5A/UNC5B/VANGL2/VASP/WNT3/WNT5A
GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,0.03857271887371634,78,228,1.3721804511278195,AIM2/AKR1C2/AKR1C3/ARRB2/ATG14/C1QTNF12/CAVIN3/CCR7/COL6A1/COL6A2/COL6A3/CSF1R/CX3CL1/DCN/DDR1/EGFR/ENG/ERBB2/ERBB3/ERBB4/ERFE/F2RL1/FCGR3A/FGFR3/FN1/GATA3/HCLS1/HGF/HLA-G/HPSE/HYAL2/IGFBP5/IL18/IRS2/KDR/KIT/LEP/MAGI2/MERTK/MIR29C/MMP3/MST1R/MSTN/MYO16/NOX4/NRXN1/NTRK1/NTRK2/NTRK3/P2RX4/PDGFA/PDGFB/PDGFD/PDGFRA/PIK3AP1/PIK3IP1/PIK3R5/PIP5K1B/PRR5/PRR5L/PTPRJ/RAPGEF3/RELN/RET/SEMA3E/SESN3/SFRP5/SH2B3/SMPD3/TCF7L2/TGFB1/TGFBR1/THBS1/TNFSF11/TYRO3/UNC5B/VAV1/VEGFB
GO:0014850,response to muscle activity,0.0406288496289314,14,25,2.246153846153846,CAPN3/COL6A1/FN1/HIF1A/ITGA5/MSTN/MTFP1/PERM1/POSTN/PPARGC1A/PRKAA2/RYR2/SELENON/SLC7A5
GO:0030204,chondroitin sulfate metabolic process,0.04141689048035731,12,20,2.4065934065934065,B3GALT6/CHPF/CHPF2/CHST11/CHST13/CHST15/CHSY1/CHSY3/CSGALNACT1/DSE/EXT1/UGDH
GO:0044282,small molecule catabolic process,0.04174617098777219,83,246,1.3533011703743412,AASS/ACACB/ACAD11/ACADL/ACADSB/ACOT7/ACOX2/ACOXL/ACSS2/ADHFE1/AKR1C3/ALDH1L2/ALDH2/ALDH4A1/ALDH5A1/ALDH8A1/AMT/ARG1/ARHGAP11B/BCKDHB/CARNS1/CBS/CNR1/CPT1B/CSAD/CYP1A1/CYP26B1/CYP39A1/CYP4F12/DDAH1/ECHDC2/ENO1/FAAH/FTCD/FUT2/FUT4/GALE/GALK1/GALT/GK/GLB1/GLS2/GLYATL2/GPT/GPT2/HAL/HDC/HK3/HMGCLL1/HOGA1/IL4I1/IRS2/KMO/KYNU/LDHD/LEP/LPIN3/LRP5/MCCC1/NOS1/NOS2/NTSR1/PFKP/PGAM1/PGK1/PKM/PMM2/PNKD/PNP/PON3/PRODH/SCARB1/SDS/SDSL/SHMT1/SLC16A1/SLC16A3/SLC25A21/TDO2/TIGAR/TPI1/UPB1/UPP1
GO:0030278,regulation of ossification,0.04358226146706926,38,96,1.58768315018315,ACVR2A/ADRB2/BCL2/BMP3/BMP4/BMP7/CCN3/CCR1/CHSY1/DHRS3/FAM20C/FBN2/GDF10/GREM1/HIF1A/INTU/ISG15/KL/LRP4/LTBP3/MATN1/MGP/OSR1/OSR2/PBX1/RUNX2/SFRP1/SIX2/SOX9/TACR1/TFAP2A/TGFB1/TMEM119/TPH1/WNT10B/WNT4/WNT5A/ZBTB16
GO:0035924,cellular response to vascular endothelial growth factor stimulus,0.04762111735114358,35,87,1.6136162687886826,CD63/CSF1R/DCN/DDR1/EGFR/EGR3/EPHA4/ERBB2/ERBB4/FGFR2/FGFR3/GAB1/KDR/KIT/MAPKAPK2/MERTK/MET/MIR27A/MST1R/NR4A1/NRP2/NTRK1/NTRK2/NTRK3/PDGFRA/PGF/RET/SEMA6A/SMOC2/SPHK1/TIE1/TNXB/TYRO3/VCAM1/VEGFB
