ID,Description,k,K,GeneRatio,BgRatio,Ek,enr_ratio,pvalue,p.adjust,Count,n_in_table,N_in_table,RichFactor,FoldEnrichment,zScore,qvalue,geneID
WP5417,Cell lineage map for neuronal differentiation,47,89,47/1820,89/7300,22.18904109589041,2.118162736140264,1.324450344333609e-8,9.324130424108607e-6,47,1820,7300,0.5280898876404494,2.118162736140264,6.116167448128249,8.601956446882494e-6,ADRA2B/ADRA2C/BMP4/CD24/CD34/CDH1/CDH2/CLDN11/DLG2/FOXD3/FUT4/GABBR1/GLRB/HOMER2/KLF4/KRT15/LEF1/LMX1B/MAP2/MSX2/NES/NGFR/NLGN1/NODAL/NR4A2/PAX3/PCLO/RBFOX3/RIMBP2/S100B/SLC17A7/SLC1A2/SLC1A3/SLC6A2/SLC6A4/SNAI1/SNAI2/SNAP25/SOX10/SOX2/SOX9/SYP/TNC/TPH1/TUBB3/TWIST2/UNC13A
WP5390,Pancreatic cancer subtypes,15,20,15/1820,20/7300,4.986301369863014,3.008241758241758,3.5501433411898647e-6,0.0012496504560988325,15,1820,7300,0.75,3.008241758241758,5.182536841264493,0.0011528623376390248,ANXA8L1/CST6/CTSV/KRT15/KRT17/KRT6A/KRT7/LGALS4/LYZ/MYO1A/S100A2/ST6GALNAC1/TFF3/TNS4/TSPAN8
WP3945,TYROBP causal network in microglia,30,59,30/1820,59/7300,14.70958904109589,2.0394859377910226,1.5217222986467219e-5,0.0035709749941576405,30,1820,7300,0.5084745762711864,2.0394859377910226,4.619792263232976,0.0032943952921579917,ABCC4/ADAP2/C1QC/C3/CAPG/CD84/CXCL16/CYTL1/HCLS1/HLX/IL18/ITGAM/ITGAX/ITGB2/LHFPL2/LOXL3/LYL1/NCKAP1L/PLEK/PPP1R18/SAMSN1/SH2B3/SLC7A7/SPP1/TCIRG1/TGFBR1/TMEM106A/TNFRSF1B/TYROBP/ZFP36L2
WP2855,Dopaminergic neurogenesis,11,14,11/1820,14/7300,3.4904109589041097,3.15149136577708,3.801076717966196e-5,0.006689895023620504,11,1820,7300,0.7857142857142857,3.15149136577708,4.6434004432679306,0.006171748249960903,ALDH1A1/CDKN1C/EN1/GLI1/LMX1A/LMX1B/NR4A2/RET/SLC18A2/SOX2/TGFB1
WP2840,Hair follicle development cytodifferentiation stage 3 of 3,30,64,30/1820,64/7300,15.956164383561644,1.8801510989010988,1.0857824935112985e-4,0.015287817508639084,30,1820,7300,0.46875,1.880151098901099,4.075445032910375,0.014103743126241498,BMP4/CD200/CD34/DLX3/EGFR/ELANE/FOS/FOSB/FOXQ1/FZD1/GATA3/GJB6/GSDMA/HOXC12/HR/IGFBP5/JUN/KRT15/KRT19/LEF1/LGR5/MSX2/PERP/SFRP1/SOX2/SOX9/SPINK5/TP63/WNT5A/ZBTB16
WP2911,miRNA targets in ECM and membrane receptors,14,22,14/1820,22/7300,5.484931506849315,2.5524475524475525,1.3601824636622322e-4,0.015424025185637354,14,1820,7300,0.6363636363636364,2.552447552447552,4.2024189710971225,0.01422940122538614,COL4A1/COL4A2/COL5A1/COL5A2/COL5A3/COL6A1/COL6A2/COL6A3/FN1/LAMA4/LAMC1/SDC2/THBS1/TNXB
WP455,GPCRs class A rhodopsin like,52,132,52/1820,132/7300,32.90958904109589,1.58008658008658,1.533638867890078e-4,0.015424025185637354,52,1820,7300,0.3939393939393939,1.58008658008658,3.8757689785120744,0.01422940122538614,ACKR2/ADORA2A/ADORA3/ADRA2B/ADRA2C/ADRB2/AGTR1/APLNR/AVPR2/C3AR1/CCR1/CCR2/CCR5/CCR7/CCRL2/CHRM3/CNR1/CXCR4/CYSLTR2/DRD4/EDNRA/F2RL1/F2RL2/F2RL3/FPR3/GPR161/GPR17/GPR3/GPR37/GPR39/GPR4/GPR85/HRH2/HTR2B/HTR7/LHCGR/LTB4R/MAS1L/MCHR1/NMUR1/NPY1R/NPY5R/NTSR1/OR2A4/P2RY1/P2RY14/P2RY6/PTGDR2/PTGER3/RGL4/SSTR1/TBXA2R
WP2361,Gastric cancer network 1,15,26,15/1820,26/7300,6.482191780821918,2.3140321217244293,3.6817525533113687e-4,0.03166880934553331,15,1820,7300,0.5769230769230769,2.3140321217244293,3.8679700616289723,0.029215991875290153,AURKA/CASTOR3P/CENPF/E2F7/ECT2/ESM1/KIF15/KIF20B/MCM4/MYBL2/RUVBL1/SMOC2/TOP2A/TPX2/UBE2C
WP306,Focal adhesion,67,186,67/1820,186/7300,46.37260273972603,1.444818622237977,4.256903576416353e-4,0.03166880934553331,67,1820,7300,0.3602150537634409,1.444818622237977,3.5412745545817534,0.029215991875290153,ACTB/ACTG1/ACTN1/BCAR1/BCL2/BLK/CHAD/COL4A1/COL4A2/COL4A6/COL5A2/COL5A3/COL6A2/EGFR/ELK1/ERBB2/FLNA/FN1/GRB2/HCK/HGF/IBSP/ITGA10/ITGA4/ITGA5/ITGA7/ITGAV/ITGB3/ITGB4/JUN/KDR/LAMA1/LAMA3/LAMA4/LAMB1/LAMC1/MET/MYL11/MYL12A/PAK3/PAK6/PARVB/PDGFA/PDGFB/PDGFD/PDGFRA/PGF/PPP1CA/PPP1R12B/PRKCA/PTK6/RAC2/RELN/SHC1/SHC2/SPP1/TESK2/THBS1/THBS4/TNC/TNK1/TNXB/VASP/VAV1/VEGFB/VWF/ZYX
WP2839,Hair follicle development organogenesis stage 2 of 3,16,29,16/1820,29/7300,7.23013698630137,2.2129594543387645,4.683088575130164e-4,0.03166880934553331,16,1820,7300,0.5517241379310345,2.2129594543387645,3.77159722152202,0.029215991875290153,BMP4/CDH1/EDA/FGFR2/FZD1/GJB6/GLI1/INHBA/LEF1/LRP5/PDGFA/PDGFRA/RUNX2/SNAI1/TP63/WNT5A
WP5090,Complement system in neuronal development and plasticity,38,93,38/1820,93/7300,23.186301369863013,1.6388987356729292,4.94825146023958e-4,0.03166880934553331,38,1820,7300,0.40860215053763443,1.6388987356729294,3.573331752640976,0.029215991875290153,BAK1/BAX/BID/C1QB/C1QC/C3/C3AR1/C8G/CAP1/CD55/CFB/CFD/CFH/CLU/CR1/CX3CL1/DLGAP5/FCN1/FCN3/ITGAM/ITGAV/ITGAX/ITGB2/ITGB3/LLGL2/MARK1/MASP2/MERTK/PARD3/PARD6A/PARD6B/PARD6G/PATJ/PLSCR4/PRKCZ/TGFB1/TGFB3/TYRO3
WP4786,Type I collagen synthesis in the context of osteogenesis imperfecta,16,30,16/1820,30/7300,7.47945205479452,2.139194139194139,7.730948549731403e-4,0.04535489815842423,16,1820,7300,0.5333333333333333,2.139194139194139,3.603033171481405,0.04184206364196733,ADAMTS2/BMP1/COLGALT1/CREB3L1/FKBP10/FZD1/LRP5/P3H1/P4HA1/P4HA2/P4HB/PLOD1/PLOD2/PPIB/SERPINH1/TNFSF11
WP2848,Pluripotent stem cell differentiation pathway,18,36,18/1820,36/7300,8.975342465753425,2.0054945054945055,0.0010025649141504308,0.0542927461201464,18,1820,7300,0.5,2.0054945054945055,3.485139216088549,0.05008765603488388,BMP4/CSF1R/HGF/IL11/INHBA/KIT/NODAL/NT5E/PDGFA/PDGFB/TF/TGFB1/TGFB3/TNFSF11/TPO/WNT2/WNT2B/WNT5A
WP2431,Spinal cord injury,40,103,40/1820,103/7300,25.67945205479452,1.5576656353355383,0.0011803123645787324,0.0555649569820413,40,1820,7300,0.3883495145631068,1.5576656353355383,3.2846858579260747,0.05126133142631502,AIF1/AQP1/ARG1/BCAN/C1QB/CCR2/CDK1/CHST11/COL4A1/CXCL1/E2F1/EGFR/EPHA4/FCGR2A/FKBP1A/FOS/GAP43/GDNF/LEP/LTB4R/MIF/MMP12/MMP9/NGFR/NOS1/NOS2/NOX4/NR4A1/PLA2G6/PRKCA/PTPRZ1/RGMA/RHOC/SEMA6A/SLIT3/SOX9/TACR1/TGFB1/VCAN/ZFP36
WP3932,Focal adhesion PI3K Akt mTOR signaling,89,268,89/1820,268/7300,66.81643835616438,1.332007544694112,0.0011944887748989495,0.0555649569820413,89,1820,7300,0.332089552238806,1.3320075446941118,3.1911925945496855,0.05126133142631502,ANGPT2/ANGPT4/CAB39L/CHAD/COL11A1/COL11A2/COL4A1/COL4A2/COL4A6/COL5A1/COL5A2/COL5A3/COL6A2/CREB3L1/CSF1R/DDIT4/EFNA3/EFNA5/EGFR/EIF4EBP1/FGF11/FGF14/FGF16/FGF18/FGF22/FGFR2/FGFR3/FN1/GHR/GNGT2/GRB2/HGF/HIF1A/HIF3A/HSP90B1/IBSP/IFNAR2/IL2RA/IL2RB/IL4R/IL7R/IRS2/ITGA10/ITGA4/ITGA5/ITGA7/ITGAM/ITGAV/ITGAX/ITGB2/ITGB3/ITGB4/JAK3/KDR/KIT/LAMA1/LAMA3/LAMA4/LAMB1/LAMC1/MET/NGFR/NOS1/NOS2/NRAS/OSMR/PDGFA/PDGFB/PDGFD/PDGFRA/PELO/PFKFB4/PGF/PIK3IP1/PIK3R5/PPARGC1A/PPP2R2C/PPP2R5A/PRKAA2/RELN/SLC2A4/SPP1/TBC1D1/THBS1/THBS4/TNC/TNXB/VEGFB/VWF
WP702,Metapathway biotransformation Phase I and II,42,110,42/1820,110/7300,27.424657534246574,1.5314685314685315,0.0013361208125352972,0.0555649569820413,42,1820,7300,0.38181818181818183,1.5314685314685317,3.2365815101811943,0.05126133142631502,AKR1C1/AKR1C2/AKR1C3/AKR7A3/CHST1/CHST11/CHST13/CHST2/CHST6/CYP1A1/CYP1B1/CYP21A2/CYP26B1/CYP2D6/CYP2E1/CYP2R1/CYP39A1/CYP3A5/CYP4B1/CYP4F12/CYP4F22/CYP4X1/EPHX1/EPHX2/FMO2/FMO5/GLYATL2/GSTA4/GSTM2/GSTM3/GSTM5/GSTO1/GSTO2/HS3ST1/HS3ST3A1/HS3ST3B1/HS6ST3/INMT/KCNAB2/NAT14/NAT8L/NNMT
WP2118,Arrhythmogenic right ventricular cardiomyopathy,27,63,27/1820,63/7300,15.706849315068494,1.7189952904238617,0.0013417674271231563,0.0555649569820413,27,1820,7300,0.42857142857142855,1.7189952904238617,3.3028901562222845,0.05126133142631502,ACTB/ACTG1/ACTN1/ACTN2/CACNA1D/CACNA1F/CACNA2D2/CACNB2/CACNB4/CDH2/CTNNA3/DMD/DSP/ITGA10/ITGA4/ITGA5/ITGA7/ITGAV/ITGB3/ITGB4/JUP/LEF1/PKP2/RYR2/SGCG/TCF7L1/TCF7L2
WP706,Sudden infant death syndrome SIDS susceptibility pathways,47,127,47/1820,127/7300,31.663013698630138,1.484381759972311,0.0015449416657621238,0.06042438514980751,47,1820,7300,0.3700787401574803,1.4843817599723113,3.1733379280728795,0.05574438641960413,AR/ECE1/EN1/ESR2/FOXM1/GAPDH/GATA2/GATA3/GPD1L/HDAC1/HDAC9/HIF1A/HSP90B1/JUN/LMX1B/MAOA/MAP2/MYB/NTRK2/PBX1/PLP1/POU2F2/PPARGC1A/PRKAR2B/RET/RORA/RYR2/SCN3B/SCN4B/SLC1A3/SLC25A4/SLC6A4/SLC9A3/SNAP25/SNTA1/SOX2/SPTBN1/SSTR1/TACR1/TF/THRB/TP73/TPH1/TPPP/VIPR1/VIPR2/YWHAH
WP3527,Pre implantation embryo,18,38,18/1820,38/7300,9.473972602739726,1.8999421631000577,0.0021982472188313293,0.07820261129496547,18,1820,7300,0.47368421052631576,1.8999421631000577,3.205201755807523,0.07214565067134227,AQP3/BATF3/CDH1/FOSB/FOXQ1/GATA2/GATA3/HNRNPAB/IRX5/KLF4/MACROH2A2/NR3C2/PBX1/SOX2/TCF7L1/TEAD4/ZFP36/ZFP36L2
WP2806,Complement system,29,71,29/1820,71/7300,17.7013698630137,1.63829128617861,0.0022216650936069736,0.07820261129496547,29,1820,7300,0.4084507042253521,1.63829128617861,3.1144837849502767,0.07214565067134227,ARRB2/C3/C3AR1/CALR/CD55/CD93/CFB/CFD/CFH/CR1/DCN/ELANE/F10/FCGR3A/FCN1/GNAI2/IBSP/ITGB3/KLKB1/LAMB1/LAMC1/MASP2/PLAUR/PRKCA/SELPLG/SPP1/THBS1/TLR2/VSIG4
WP5395,Glycosaminoglycan synthesis in fibroblasts,18,39,18/1820,39/7300,9.723287671232876,1.8512256973795436,0.003144624620977817,0.10503976037853038,18,1820,7300,0.46153846153846156,1.8512256973795438,3.0715381061353377,0.09690420477504973,B3GALT6/CHPF/CHPF2/CHST1/CHST11/CHST13/CHST15/CHSY1/CHSY3/CSGALNACT1/DSE/EXT1/EXTL1/HS3ST1/HS3ST3A1/HS3ST3B1/HS6ST3/UST
WP5236,Markers of kidney cell lineage,20,45,20/1820,45/7300,11.219178082191782,1.7826617826617825,0.0032824925118290745,0.10503976037853038,20,1820,7300,0.4444444444444444,1.7826617826617825,3.0348607773404495,0.09690420477504973,AXIN2/BMP4/BMP7/DACT1/DCN/EMX2/GDNF/KCTD1/KDR/KIT/NT5E/OSR1/PBX1/RSPO1/SFRP1/SIX2/TBX18/TNC/WNT4/WNT5A
WP4541,Hippo Merlin signaling dysregulation,39,105,39/1820,105/7300,26.17808219178082,1.489795918367347,0.003465604469019796,0.1060776324430407,39,1820,7300,0.37142857142857144,1.489795918367347,2.913208098951762,0.09786169141351096,AMOT/CDH1/CDH11/CDH13/CDH15/CDH2/CDH20/CDH3/CDH5/CSF1R/EGFR/FGFR2/FGFR3/FOXM1/ITGA10/ITGA4/ITGA5/ITGA7/ITGAM/ITGAV/ITGAX/ITGB2/ITGB3/ITGB4/KDR/KIT/MET/MST1/NGFR/NRAS/NTRK1/NTRK2/PAK3/PAK6/PDGFRA/PLCB4/PPP1CA/PRKAR2B/TEAD4
WP2849,Hematopoietic stem cell differentiation,21,49,21/1820,49/7300,12.216438356164383,1.718995290423862,0.0044464411343706186,0.12101443485132293,21,1820,7300,0.42857142857142855,1.7189952904238617,2.9100619182371106,0.11164160631469237,ABO/CBFA2T3/CD34/CXCR4/FOS/FOSB/GATA2/ITGB3/LEF1/LYL1/MXI1/MYB/NCKAP1L/RHOH/RUNX1/SPI1/THRB/TNXB/TPO/TRIM29/VAV1
WP3896,Dengue 2 interactions with complement and coagulation cascades,20,46,20/1820,46/7300,11.468493150684932,1.743908265647396,0.00446928310530454,0.12101443485132293,20,1820,7300,0.43478260869565216,1.743908265647396,2.9166654760833284,0.11164160631469237,C1QB/C1QC/C3/C3AR1/C8G/CD55/CFB/CFD/CFH/CLU/CR1/F10/KLKB1/LMAN1/MASP2/PLAU/PLAUR/SERPINA5/SERPINE1/VWF
WP558,Complement and coagulation cascades,20,46,20/1820,46/7300,11.468493150684932,1.743908265647396,0.00446928310530454,0.12101443485132293,20,1820,7300,0.43478260869565216,1.743908265647396,2.9166654760833284,0.11164160631469237,C1QB/C1QC/C3/C3AR1/C8G/CD55/CFB/CFD/CFH/CLU/CR1/F10/KLKB1/LMAN1/MASP2/PLAU/PLAUR/SERPINA5/SERPINE1/VWF
WP1602,Nicotine effect on dopaminergic neurons,8,13,8/1820,13/7300,3.241095890410959,2.4683009298393914,0.0055076434346060885,0.13750838882891023,8,1820,7300,0.6153846153846154,2.4683009298393914,3.053440500895502,0.1268580680434175,ADCY2/CDK5/CHRNA5/DRD4/GNAI1/KCNK3/PPP1CA/SLC18A2
WP5312,Metabolic pathways of fibroblasts,15,32,15/1820,32/7300,7.978082191780822,1.8801510989010988,0.00570310790964899,0.13750838882891023,15,1820,7300,0.46875,1.880151098901099,2.8754237925186104,0.1268580680434175,ADAMTS2/ALDH18A1/BMP1/LDHA/LOXL2/P3H3/P3H4/P4HA1/P4HA2/P4HA3/PLOD1/PYCR1/SERPINH1/SLC16A1/UGDH
WP4239,Epithelial to mesenchymal transition in colorectal cancer,48,138,48/1820,138/7300,34.40547945205479,1.395126612517917,0.00577636740853964,0.13750838882891023,48,1820,7300,0.34782608695652173,1.3951266125179167,2.7004476502792762,0.1268580680434175,CDH1/CDH2/CLDN1/CLDN10/CLDN11/CLDN14/CLDN4/CLDN7/COL4A1/COL4A2/COL4A5/COL4A6/DSP/FN1/FOXC2/FOXM1/FOXQ1/FZD1/FZD2/GRB2/HIF1A/ITGA5/JUP/LRP5/MAPK12/MMP9/NRP2/OCLN/PKP1/PKP2/PROX1/SHC1/SNAI1/SNAI2/TGFB1/TGFB3/TGFBR1/TWIST2/WNT10A/WNT10B/WNT11/WNT2/WNT2B/WNT3/WNT4/WNT5A/WNT5B/WNT6
WP2267,Synaptic vesicle pathway,18,41,18/1820,41/7300,10.221917808219178,1.7609220048244438,0.0060550568944548536,0.13750838882891023,18,1820,7300,0.43902439024390244,1.7609220048244438,2.815598792107616,0.1268580680434175,AP2M1/AP2S1/ATP1A2/SLC17A7/SLC18A2/SLC1A3/SLC22A3/SLC25A4/SLC6A4/SNAP25/STX1A/STX1B/SYN1/SYN2/SYN3/SYP/UNC13A/UNC13B
WP5283,Chronic hyperglycemia impairment of neuron function,18,41,18/1820,41/7300,10.221917808219178,1.7609220048244438,0.0060550568944548536,0.13750838882891023,18,1820,7300,0.43902439024390244,1.7609220048244438,2.815598792107616,0.1268580680434175,C3/MMP1/MMP10/MMP11/MMP12/MMP13/MMP14/MMP27/MMP28/MMP3/MMP8/MMP9/NOS2/PRKCA/PRKCZ/SNAP25/TRPA1/TRPV1
WP3668,Hypothesized pathways in pathogenesis of cardiovascular disease,12,24,12/1820,24/7300,5.983561643835617,2.0054945054945055,0.006946899580863764,0.1528317907790028,12,1820,7300,0.5,2.0054945054945055,2.843256718116888,0.1409946395195047,AGTR1/ANGPT2/ENG/FBN2/FLNA/LTBP1/POSTN/RUNX2/SERPINE1/SHC1/TGFBR1/TGFBR3
