ID,Description,NGenes,Direction,PValue,FDR
WP4217,Ebola virus infection in host,106,Down,0.2893796806938656,0.7224268581998935
WP143,Fatty acid beta oxidation,31,Down,0.2900921447148268,0.7224268581998935
WP5514,DNAJB1 PRKACA fusion in fibrolamellar liver cancer,11,Up,0.29039725611702344,0.7224268581998935
WP5033,Genes associated with the development of rheumatoid arthritis,10,Down,0.2942296553221798,0.7294014881937955
WP2873,Aryl hydrocarbon receptor pathway,31,Up,0.2962837254414779,0.731027835620415
WP5072,Modulators of TCR signaling and T cell activation,51,Up,0.2969478373183068,0.731027835620415
WP4784,Proteoglycan biosynthesis,18,Up,0.3001221860360017,0.7340573703495707
WP5538,Atopic dermatitis mechanism and therapies,14,Up,0.3002491359680896,0.7340573703495707
WP4224,Purine metabolism and related disorders,22,Up,0.303527983263761,0.7383286859665433
WP2328,Allograft rejection,44,Down,0.3043298205708517,0.7383286859665433
WP5373,Osteoarthritic chondrocyte hypertrophy,44,Up,0.30585849209310234,0.7383286859665433
WP2814,Mammary gland development puberty stage 2 of 4,11,Down,0.30616168360248763,0.7383286859665433
WP5494,Tyrosine kinase inhibitors in glioblastoma,25,Up,0.3084915398629176,0.7414254297044359
WP5316,Primary ovarian insufficiency,137,Up,0.3140226546255779,0.7518484875058419
WP4537,Hippo YAP signaling,21,Down,0.31494922537268694,0.7518484875058419
WP4875,Disruption of postsynaptic signaling by CNV,28,Down,0.31789916820855263,0.7563439941606168
WP692,Sulfation biotransformation reaction,15,Down,0.31957104186362495,0.7566927973800377
WP1981,Thyroxine thyroid hormone production,23,Down,0.32096440998313247,0.7566927973800377
WP4758,Nephrotic syndrome,40,Down,0.32124757688489614,0.7566927973800377
WP43,Oxidation by cytochrome P450,33,Down,0.3258271260825142,0.7649385178559687
WP4947,Nitric oxide metabolism in cystic fibrosis,11,Up,0.3317793507048211,0.7763417810221722
WP4008,NO cGMP PKG mediated neuroprotection,33,Down,0.33737379999542305,0.7792253596062164
WP5385,Growth factors and hormones in beta cell proliferation,24,Up,0.3374923865383276,0.7792253596062164
WP24,Peptide GPCRs,31,Down,0.33843495653014344,0.7792253596062164
WP5145,COVID 19 structural coverage map,25,Up,0.3387516297658215,0.7792253596062164
WP536,Calcium regulation in cardiac cells,132,Down,0.339403283593126,0.7792253596062164
WP5424,Omega 6 fatty acids in senescence,40,Down,0.3405687952107749,0.7792253596062164
WP4803,Ciliopathies,169,Up,0.34336773075405047,0.7792253596062164
WP516,Exercise and hypertrophy in skeletal muscle,17,Down,0.3434622441914337,0.7792253596062164
WP5312,Metabolic pathways of fibroblasts,32,Down,0.34398152965937756,0.7792253596062164
WP5497,Cyclin dependent kinase 4 6 inhibitors in breast cancer,32,Up,0.34400216862728594,0.7792253596062164
