ID,NES,pval,padj,size,leadingEdge
GO:0060411,-1.0361433010541687,0.41358024691358025,0.7471922484034355,14,HAND1;MDM2;DNAH11;DHRS3;HEY1;BMP5
GO:0035790,-1.0255814996991341,0.41416309012875535,0.7471922484034355,38,MET;EPHA4;FLT1;PDGFA;FGFR4
GO:1903077,-1.0241416825187317,0.41422594142259417,0.7471922484034355,15,SFN;RHOQ;PPP2R5A;TGFB1;TMEM59;BCL2L1;PICALM;CLTC;NUMB;TMED2
GO:0034341,-1.032614319588459,0.4149797570850202,0.7478363691254906,18,GCH1;STAT1;CD74;UBD;SLC22A5
GO:0060348,-1.02273159695041,0.41631799163179917,0.7491182460962726,35,ITGB6;TGM2;PDGFA;BMP2
GO:0120162,-1.0075951252178075,0.4164859002169197,0.7491182460962726,75,EPAS1;PLAC8;ACSL1;FABP5;GATM;SCD;PRKAB2;VEGFA;SYK;PPARGC1B;UCP2;OXTR;LPIN1;ACADL
GO:1904262,-1.0186541309834232,0.4171907756813417,0.7496707456237647,36,SESN3;PRKAA2;SESN1;PRKACB;ATXN3;SAR1B;UBE2D1;PELI1;TBK1;NPC1;NLK
GO:0001833,1.0543787267455484,0.41929133858267714,0.7508150790597544,10,NCAPG2;BRCA2;CHEK1
GO:0000289,1.0525578723118214,0.421259842519685,0.7508150790597544,10,MLH1;CNOT9;CNOT10;CNOT6;PAN2;CNOT1
GO:0050773,1.0371897272678143,0.42084168336673344,0.7508150790597544,11,CAMK1D;PREX1;DBN1;RTN4IP1
GO:0042417,-1.0270968846489006,0.42147117296222664,0.7508150790597544,11,SNCAIP;ATP7A;SULT1A3;SLC1A1;COMT;GRIN2A;PRKN;DRD1;HPRT1;SULT1A4;DRD2
GO:0010463,-1.0263931577643568,0.42147117296222664,0.7508150790597544,11,WNT2;HAND2;WNT11;WNT5A;SOX9;FGF7;FGF9
GO:0010043,-1.0257995659526637,0.4218106995884774,0.7508150790597544,14,SLC30A4;SLC30A5;VCAM1;SOD2;ASS1;SLC30A3;ALAD
GO:0042573,-1.0226555068618168,0.4212678936605317,0.7508150790597544,13,CRABP2;ALDH1A3;CYP2S1;CYP3A7;CYP3A5;BCO2;UGT1A1
GO:0051085,1.0207037978600728,0.42054263565891475,0.7508150790597544,17,HSPA2;PTGES3;DNAJC7;SDF2;GAK;HSPA14
GO:0045669,1.0206712354005443,0.42065009560229444,0.7508150790597544,53,GDF10;MSX2;CEBPB;RUNX2;CTNNB1;IL6R;SFRP2;GLI3;SOX11;CTHRC1;PRKD1;LRP5;TMEM119
GO:0030155,1.011832223265562,0.4216417910447761,0.7508150790597544,38,ENG;ABL1;CYTH1;PLAU;CXCR4;TNC;DLL1;ABL2;PTK2;FAF1;SRF;PKD1
GO:0090200,-1.0292928939871466,0.42386831275720166,0.7530553907137844,17,MMP9;BIK;BCL2L11;HRK;BNIP3
GO:0046488,-1.0222138118537814,0.42386831275720166,0.7530553907137844,14,SYNJ1;IP6K3;PLCB4;IPMK;PLCL1;PLCB2;PLCD1;PLCH2;PLCB1;PLCH1
GO:0045820,1.0332209260916816,0.4248496993987976,0.7533788178426467,11,DDIT4;GIT1;HDAC4
GO:0030317,1.0091504409599164,0.424812030075188,0.7533788178426467,33,TUBA1A;TUBB4B;ADCY3;NME7;NPHP4;TSSK6;CHRFAM7A;APOB;EFHC1
GO:0099173,-1.0239395345046423,0.4254473161033797,0.7537295026831492,11,STK38L;ADAM10;STK38;LAMA5;HOMER1
GO:0090398,1.0200981920419687,0.42613636363636365,0.754241357234315,48,H2AX;NUP62;ABL1;TP53;ULK3;CDK2;BRCA2;HRAS;ZMIZ1;MAP2K7;ID2;KAT5
GO:0051298,1.0453771901930207,0.4271653543307087,0.7553533704628386,10,CKAP5;CDK2;BRCA2
GO:0001508,-1.0211948816379477,0.4279835390946502,0.756090882093173,17,KCNC3;GNA14;KCNJ11;AKAP6;SCN8A
GO:0043524,1.0128733474230849,0.42857142857142855,0.7564205457463884,103,CCL2;SEMA3E;PTPRZ1;NTRK2;CEBPB;GRIK2;CNTFR;SNCA;XRCC2;HIPK2;RAD21;MSH2;HRAS;NR4A2;PLXND1;JAK2;GDF5;SET;NFATC4;CORO1A;KDR
GO:0006414,1.0196791542304828,0.43079922027290446,0.756636827519465,13,EEF1D;EIF5A;RPLP1;TUFM;GTPBP2
GO:0048009,-1.0178356937682767,0.43103448275862066,0.756636827519465,67,MET;EPHA4;FLT1;PIK3R1;IGF2;FGFR4;EIF2AK3;PIK3CA;MERTK;IGF1;INSR;SOS1;IGF2R
GO:1904754,-1.0110464253111322,0.43004115226337447,0.756636827519465,14,DOCK5;MDM2;ADAMTS1;IGFBP5;FGF9;SSH1;FAT1;DDR2;ATP7A
GO:0009968,-1.0089701429909395,0.4311023622047244,0.756636827519465,26,SOCS6;PRR5L;INPP5D;ERBB3;RGS10;ACVR1;SOCS2;SOCS5;IGFBP3;RGS6
GO:0006096,-1.0082047944030974,0.4294478527607362,0.756636827519465,29,HK2;HKDC1;OGDH;UCP2;PGM1;TIGAR;ALDOC;ENO3;PGAM2;OGDHL;PFKFB2
