ID,Description,NES,pval,padj,size,leadingEdge
WP4842,Mammalian disorder of sexual development,-0.8299110370964883,0.6740890688259109,0.8769342198120565,18,FOXL2;SOX8;WT1;RBFOX2;SOX9
WP4565,Neural crest cell migration in cancer,-0.8754305010421298,0.6759656652360515,0.8777649389237372,38,FOS;MMP9;PIK3CA;MMP2;PAK2
WP4877,Host pathogen interaction of human coronaviruses MAPK signaling,-0.8607808161259577,0.6813417190775681,0.8831284804862812,36,FOS;MAP3K9;MAP3K1;MAP2K3;ATF2;JUNB;MAP2K1;MAPK13;MAP2K4
WP4666,Hepatitis B infection,-0.9084519543208577,0.6865342163355408,0.8866170480544598,133,FOS;PIK3R1;MMP9;IRAK4;CASP9;NFATC2;PRKCB;PTK2B;TRAF6;CASP10;PIK3CA;CREB3L1;STAT1;EGR2;MAP3K1;MAP2K3;EGR3;SOS1;HSPG2;CDKN1A
WP5285,Immune infiltration in pancreatic cancer,0.8392797769517356,0.6862745098039216,0.8866170480544598,22,CCL2;CXCL1;CXCL5
WP2637,Interleukin 1 IL 1 structural pathway,-0.8783801661960925,0.6955602536997886,0.8873326870983161,49,FOS;MBP;IRAK4;TRAF6;MAP3K1;MAP2K3;TAB3
WP395,IL4 signaling,-0.8728517935720995,0.7025316455696202,0.8873326870983161,48,FOS;PIK3R1;CEBPA;INPP5D;PIK3CA;STAT1;PTPN6;SOS1;ATF2;GAB2
WP2018,RANKL RANK signaling,-0.8724362615117713,0.7025316455696202,0.8873326870983161,48,FOS;PIK3R1;TRAF6;STAT1;SYK;FHL2
WP5348,11p11 2 copy number variation syndrome,-0.8692797367523617,0.698744769874477,0.8873326870983161,47,SHH;ITGA3;ITGB1;TP53I11;ACCS;NRXN1;SYT13;HBEGF;B4GALT4;CD63
WP5493,Effect of dasatinib on the BCR ABL signaling pathway,0.8543541782606807,0.697495183044316,0.8873326870983161,44,ABL1;BCLAF1;BCAR1;BCL9;HRAS;PTK2;PXN;AKT3;SHC3;NRAS;AKT1;AKT2;BCR;BCL2
WP716,Vitamin A and carotenoid metabolism,-0.850287025272964,0.6900826446280992,0.8873326870983161,30,RBP1;CRABP2;ALDH1A3;ALDH1A1
WP5152,Iron sulfur cluster biogenesis,0.8499381368746491,0.700381679389313,0.8873326870983161,15,GLRX5;NUBP2;NARF;FDXR;NUBP1;CIAO2B;LYRM4;HSPA9;HSCB
WP314,Fas ligand pathway and stress induction of heat shock proteins,0.8470929697989199,0.6973180076628352,0.8873326870983161,40,CASP3;LMNB1;LMNB2;PARP1;PRKDC
WP4482,Vitamin D in inflammatory diseases,-0.839689783934038,0.6895161290322581,0.8873326870983161,21,DUSP1;PPP3CA;MAP3K1;MAP2K3
WP3872,Apoptosis regulation by parathyroid hormone related protein,0.8387505870308142,0.6956521739130435,0.8873326870983161,21,BCL2L12;GSK3A;MYC;AKT3;AKT1;AKT2;BAX;BCL2;BAK1
WP3640,Imatinib and chronic myeloid leukemia,0.8351769100928257,0.693516699410609,0.8873326870983161,20,KIT;ABL1;SPRED2;MYC
WP4241,Type 2 papillary renal cell carcinoma,0.8346047827992785,0.7033582089552238,0.8873326870983161,34,EGLN2;TGFA;ARNT2;PDGFB;SFPQ;DVL2;TFE3;ELOB
WP5294,Sildenafil treatment,-0.8319611082781458,0.6995967741935484,0.8873326870983161,21,PDE5A;GSK3B;PRKG1;PPARGC1A;GUCY1A1;NOS1
WP5407,15q11q13 copy number variation,-0.8684606854964849,0.7056277056277056,0.8886146417229898,52,CGN;TJP2;OCLN;TJP3;MYZAP;APP;DNMBP;KLF13;SLF2;MITF;RIC3;CALM1
WP5098,T cell activation SARS CoV 2,-0.8809685835209099,0.7068965517241379,0.8886341403766201,67,FOS;PIK3R1;IL23A;CARD11;RASGRP1;IFNAR2;CDKN2A;SOS1;CDKN1A;GSK3B;PRKCQ;PPP3CC;IFNAR1;IL12RB2;MAP2K1;BCL2L1
WP3925,Amino acid metabolism,-0.8817673675725215,0.7105831533477321,0.8916875322540568,72,IDH1;MAOA;HNMT;GLS;ALDH1A1;OGDH;P4HA2;PDHX;ACADM;DLD;ACAA1;ASS1;EHHADH;MDH1;BCAT1
WP3580,Methionine de novo and salvage pathway,-0.8073730380558111,0.7125506072874493,0.8925766441109568,18,MSRB3;CHDH;ADI1;MSRB2;MSRA
WP5215,Targeted agents in triple negative breast cancer,0.8433730699756057,0.7145522388059702,0.8935053568138146,38,TELO2;EIF4EBP1;PARP1;AR;HRAS;AKT3;NRAS;AKT1;AKT2;MAP2K2;MAPKAP1;MLST8;PARP2;RAF1;MAPK3;RPS6KB1;IRS1;RPTOR;DEPTOR;ARAF;AKT1S1;MTOR
WP4746,Thyroid hormones production and peripheral downstream signaling effects,-0.8815905329841314,0.7253218884120172,0.8974750765865971,79,NPPB;SHH;ITGB3;CASP9;MDM2;FOXO1;PIK3CA;THRB;ITGAV;TRH;SECISBP2L;SOS1;GSK3B;ATF2
WP4155,Endometrial cancer,-0.8677860143786104,0.7218543046357616,0.8974750765865971,63,FOS;PIK3R1;CDH1;FGF1;CASP9;PIK3CA;EGF;POLK;SOS1;CDKN1A;GSK3B;GADD45A
WP4249,Hedgehog signaling,-0.8508996922707175,0.7253218884120172,0.8974750765865971,38,SHH;CCND2;SMURF2;KIF3A;SPOPL;PRKACB;GAS1
WP5284,Cell interactions in pancreatic cancer microenvironment,-0.8327272275193677,0.7229166666666667,0.8974750765865971,16,ITGB6;VEGFA;TGFB1;CSF1R;CXCL12
WP5527,NF kB signaling and ARTD family members,0.827089193115608,0.7235294117647059,0.8974750765865971,28,NFKBIA;PARP1;MAP3K14;PARP14;PARP12
WP5275,Ether lipid biosynthesis,-0.8161822689740491,0.7241379310344828,0.8974750765865971,20,AGPS;LPIN1;CEPT1
WP2509,Nanoparticle triggered autophagic cell death,0.8194677009364661,0.7274509803921568,0.8976758246643549,22,CHAF1A;UVRAG;ULK1;MAP1LC3A;AMBRA1;BCL2;ATG10
WP4863,Host pathogen interaction of human coronaviruses autophagy,-0.8070252101837023,0.7280163599182005,0.8976758246643549,19,WIPI1;RB1CC1;ATG4A;BECN1;ATG16L1;ZFYVE1
WP5094,Orexin receptor pathway,0.8686529380088105,0.7420560747663552,0.9065110138280869,68,CASP3;GRIA1;RUNX2;PRKCA;NPY;EIF4EBP1;CXCL2
WP4656,Joubert syndrome,0.8642566564989603,0.7467889908256881,0.9065110138280869,73,ZNF423;PARP1;MKS1;INPP5E;PCNT;TCTN1;ATF4;TCTN2;KAT5;NPHP4;TMEM216;ANKS6;FLNA;MRE11;NIN;TMEM231;BBS5;RHEB;RAB8A;BBS4;UNC119
WP69,T cell receptor signaling,-0.8580145987645271,0.7406593406593407,0.9065110138280869,64,FOS;PIK3R1;CARD11;NFATC2;PTK2B;TRAF6;NCK1;SOS1;PRKCQ;ATF2;GAB2
WP5202,Alstrom syndrome,0.828381510254839,0.7423664122137404,0.9065110138280869,35,GPRASP2;DNM3;TUBG1;ALMS1;SMO;GPR161;IFT25;NSFL1C;RFX3;RFX2;BLOC1S1;SNAPIN;CEP192
WP3845,Canonical and non canonical Notch signaling,0.823043930241455,0.7388663967611336,0.9065110138280869,26,HES1;NOTCH2;DLL1;MAML2;NOTCH3
WP5269,Genetic causes of porto sinusoidal vascular disease,0.8081099743219949,0.7430278884462151,0.9065110138280869,27,KCNN3;SHCBP1;NFKB1;CXXC5;SP1;EIF6;NOTCH1;BTK;DOCK6;MAPK3;DGUOK;CYBC1;ARHGAP31
WP5038,Mitochondrial immune response to SARS CoV 2,0.8051840728646064,0.7451737451737451,0.9065110138280869,30,BCS1L;TLR3;TRAF3;NFKB1;PHB2;IKBKE
WP408,Oxidative stress response,-0.8010003752860039,0.7479674796747967,0.9065110138280869,28,FOS;MAOA;MGST1;JUNB;MT1X;SOD2;XDH;NFIX;MAPK14;NOX4;GPX3
WP1742,TP53 network,-0.7992851320369717,0.7469135802469136,0.9065110138280869,17,MDM2;TP63;CDKN2A;CDKN1A;GADD45A
WP438,Non homologous end joining,-0.7932220985268593,0.7408906882591093,0.9065110138280869,10,XRCC4;LIG4
WP4312,Rett syndrome,0.8294651532438485,0.7504761904761905,0.9079993499106127,46,GABRA3;SMC1A;CECR2;TBL1X;SMARCA4;NCOR2;IMPDH2;XAB2;SATB2;TRRAP;GRIN2B;HDAC5;HTT;TBL1XR1;SRRM3;SHANK3;CHD4;TAF1B
WP702,Metapathway biotransformation Phase I and II,-0.877463923141455,0.7557077625570776,0.9101726995595141,120,CYP24A1;NAA30;HNMT;EPHX1;CHST9;HS6ST2;CYP2U1;CYP51A1;CYP2S1;MGST1;MGST2;AKR1D1;GSTK1;AKR1C1;NNMT;GSTO1;TPMT;EPHX2;CYP3A7;SULT1E1;MGST3;HS3ST2;SULT1C4;CHST7;GSTT2B;SULT1B1;CYP3A5
WP35,G protein signaling,-0.8609657065873054,0.7581699346405228,0.9101726995595141,84,GNG10;ADCY7;AKAP11;PRKCB;PPP3CA;AKAP9;GNA14;GNAQ;PRKACB;PRKAR2B;PRKCZ;PRKCH;AKAP5;PRKCQ;ADCY6;PRKCI;PPP3CC;AKAP6;PRKAR1A;GNB5;CALM1;PDE8B
WP4685,Melanoma,-0.8506603488128838,0.7571743929359823,0.9101726995595141,63,FOS;PIK3R1;CDH1;RB1;MDM2;PIK3CA;POLK;CDKN2A;SOS1;CDKN1A;GADD45A;MITF;SHC2;MAP2K1;CALM1
WP4288,MTHFR deficiency,0.7959679034940633,0.7569169960474308,0.9101726995595141,21,CASP3;DNMT1;ALDH7A1;MARS1
WP1992,Genes targeted by miRNAs in adipocytes,-0.793460352492559,0.7586912065439673,0.9101726995595141,13,HAND2;IGF1;KCNJ2;KCNQ1;KCNE1;HCN4;GJA1
WP2059,Alzheimer 39 s disease and miRNA effects,-0.8986986261751843,0.7641509433962265,0.9116445604977104,234,ITPR3;WNT7A;MME;PTGS2;RYR3;PIK3R1;WNT10A;DKK2;WNT2;CASP9;FZD6;WIPI1;CAPN2;EIF2AK3;PPP3CA;PIK3CA;WNT6;DKK1;GNAQ;ADAM10;FZD5;PSEN2;WNT11;CAPN1;APP;INSR;SLC25A4;WNT7B;WNT5A;GSK3B
WP5124,Alzheimer 39 s disease,-0.8986986261751843,0.7641509433962265,0.9116445604977104,234,ITPR3;WNT7A;MME;PTGS2;RYR3;PIK3R1;WNT10A;DKK2;WNT2;CASP9;FZD6;WIPI1;CAPN2;EIF2AK3;PPP3CA;PIK3CA;WNT6;DKK1;GNAQ;ADAM10;FZD5;PSEN2;WNT11;CAPN1;APP;INSR;SLC25A4;WNT7B;WNT5A;GSK3B
WP4532,Intraflagellar transport proteins binding to dynein,0.8092933931231695,0.7672064777327935,0.9116445604977104,26,DYNC2I2;DYNLT2B;IFT122;DYNC2H1;IFT25;IFT22;WDR35;IFT140
WP3286,Copper homeostasis,0.8092603841681234,0.7745664739884393,0.9116445604977104,44,CASP3;STEAP3;MT2A;TP53
WP2636,Common pathways underlying drug addiction,-0.804154876954613,0.7714884696016772,0.9116445604977104,36,RAP1A;GJB1;PRKCB;CAMK2A;PRKACB
WP5406,13q12 12 copy number variation,-0.8037840638721251,0.7747933884297521,0.9116445604977104,30,TNFRSF19;RTN4;DMD;LINGO1;TRAF1;SGCB;SNTA1;MAPK8;SSPN;DAG1
WP4880,Host pathogen interaction of human coronaviruses interferon induction,-0.8002270238112079,0.7723404255319148,0.9116445604977104,33,FOS;TRAF6;STAT1;IFNAR2
WP5528,JAK STAT signaling and ARTD family members,0.7947054691275752,0.7655038759689923,0.9116445604977104,14,PARP1;PARP14;HDAC3
WP4142,Metabolism of sphingolipids in ER and Golgi apparatus,-0.7860285700377244,0.7647058823529411,0.9116445604977104,20,SGMS2;B4GALT1;UGCG;SGPP1;SGPP2
WP4483,Relationship between inflammation COX 2 and EGFR,-0.7796498901338671,0.77079107505071,0.9116445604977104,20,PTGS2;PIK3CA
WP2643,Nanoparticle mediated activation of receptor signaling,-0.7783003285816946,0.774390243902439,0.9116445604977104,28,FN1;ITGB1;SOS1;MAP2K1;ITGA1;MAPK13;AREG;MAPK14;KRAS;MAPK8;COL1A1;GRB2
WP501,GPCRs class C metabotropic glutamate pheromone,-0.775620618531288,0.7753479125248509,0.9116445604977104,11,GPRC5A;GPRC5C;GRM4;GRM8;GPRC5B;GRM7;CASR;GABBR2;GABBR1;GRM5;GRM6
WP4222,Phosphodiesterases in neuronal function,0.8044479520076486,0.7839388145315488,0.9167752193402551,45,GRIA1;PDE9A;ADCY2;PDE1C;ADCY3
WP5367,Rubinstein Taybi syndrome 1,0.7797858069833762,0.7848837209302325,0.9167752193402551,14,FBL;PCNA;POLR1E;DDX21;CREBBP;MAFG;CREB1
WP5037,Riboflavin and CoQ disorders,0.7793941151653366,0.7848837209302325,0.9167752193402551,14,PDSS1;SLC52A2;COQ8A;COQ7;FLAD1;COQ2;SLC52A1
WP4495,IL10 anti inflammatory signaling,0.755563596977859,0.781563126252505,0.9167752193402551,11,BLVRB;HMOX1;STAT2
WP727,Monoamine transport,0.7718491581428559,0.7885375494071146,0.9191081151153747,24,AMPH;CDC25C
WP47,Hedgehog signaling,0.7704665375120306,0.7894736842105263,0.9191081151153747,13,GLI3;SMO;GRK2;GLI2;SIN3A;SUFU;GLI1;BMAL1
WP127,IL5 signaling,-0.7882367492470674,0.7914893617021277,0.9191230088638979,33,PIK3R1;STAT1;SYK;SOS1;GSK3B
WP4521,Glycosylation and related congenital defects,0.7880979273798133,0.7920792079207921,0.9191230088638979,25,DPM2;ALG3;SRD5A3;ALG1;DOLK;MPDU1;DPM3;GMPPB
WP5198,Inflammatory bowel disease signaling,0.7807369247624846,0.796078431372549,0.9222542611815968,28,IL4R;IL21R;IL12RB1;NFKB1
WP24,Peptide GPCRs,-0.7792717217960642,0.80083857442348,0.9236515864164606,31,BDKRB2;OXTR;OPRM1;ATP8A1;AGTR1;NPY6R;C3AR1;TAC4;OPRD1;GALR1;EDNRB;CCKBR
WP5399,NPHP1 deletion syndrome,-0.7586156193665629,0.8011928429423459,0.9236515864164606,11,PTK2B;FLNB
WP5182,Pro survival signaling of neuroprotectin D1,-0.7503842729679935,0.8004115226337448,0.9236515864164606,14,BIRC3;CASP9;TRADD
WP4900,Purinergic signaling,-0.763341248459078,0.806910569105691,0.9287331063245697,22,P2RY6;P2RX1
WP3664,Regulation of Wnt B catenin signaling by small molecule compounds,0.7690791901799515,0.8103448275862069,0.9311742022019783,16,CTNNB1;DVL2;SFRP4;AXIN1
WP4263,Pancreatic adenocarcinoma pathway,-0.8320859707210072,0.8155555555555556,0.9356454512765193,88,PIK3R1;RB1;CASP9;PLD1;RIPK4;VEGFA;PIK3CA;STAT1;RALB;EGF;POLK;CDKN2A;PAK2;RALA;CDKN1A
WP5183,SARS CoV 2 mitochondrial chronic oxidative stress and endothelial dysfunction,-0.7537511356286922,0.8191056910569106,0.9382002180280283,22,TRAF6;AGT;IL18;TERF2IP;NDUFAF1;ACE;MAVS
WP5142,Calcium mediated T cell apoptosis involved in inclusion body myositis,-0.7479628206274992,0.823045267489712,0.9411920881454932,17,NFATC2;CAPN2;PPP3CA
WP2853,Endoderm differentiation,0.8468181348856845,0.8246869409660107,0.9415507908935613,130,ZIC3;WDHD1;NCAPG2;ZIC5;MAD2L2;PAX3;CTNNB1;ZFHX4;EZH2;ZBTB17;CEP250;DAB2;SOX2;ELAVL1;PBX3;NABP2;HOXA1;RAB38;TNRC6C;DUSP4
WP623,Oxidative phosphorylation,-0.8119353159202949,0.8272138228941684,0.9429173640385297,59,MT-ND3;MT-ND5;MT-ND2;MT-ND4;NDUFS1;ATP6AP2;MT-ND4L;NDUFB5;ATP5PD;NDUFA5;ATP5F1A;NDUFB9;MT-ATP6;NDUFB1;MT-ND1;NDUFB10;NDUFV3;NDUFA6;ATP5PF;NDUFV2;NDUFS5;NDUFA10;NDUFA3;NDUFS6;NDUFC1
WP100,Glutathione metabolism,-0.7260313120271785,0.831275720164609,0.9460264616319548,17,IDH1
WP4533,Transcription co factors SKI and SKIL protein partners,0.7489589297494249,0.8326771653543307,0.9461027407631738,18,TEAD2;SKI;HDAC3;PRMT5;SATB2;LATS2;SIN3A
WP2884,NRF2 pathway,-0.8101805421139353,0.8486842105263158,0.9467196845175408,103,SLC2A3;SLC6A17;EGR1;ME1;PRDX6;SERPINA1;MGST2;SLC5A12;TXNRD3;HBEGF;SLC2A12;SLC2A14;DNAJB1;SLC2A1;CES4A;SLC39A8;TGFB1;SLC5A3;MGST3
WP3680,Physico chemical features and toxicity associated pathways,-0.804229404142469,0.8396436525612472,0.9467196845175408,62,FN1;ACTA1;DAAM1;FZD6;FZD5;NCK1;WNT11;SOS1;CDKN1A;GSK3B;NEFM;PFN4;FZD7;MYLK;MAP2K1
WP384,Apoptosis modulation by HSP70,0.7498399618787185,0.8352713178294574,0.9467196845175408,17,CASP3;NFKB1;CASP2;FADD;MAPK10;CASP7
WP43,Oxidation by cytochrome P450,-0.7462127471084954,0.8489361702127659,0.9467196845175408,33,CYP24A1;CYP2U1;CYP51A1;CYP2S1
WP4872,MAP3K1 role in promoting and blocking gonadal determination,-0.7452684423493877,0.8416666666666667,0.9467196845175408,16,FOXL2;MAP3K1;GSK3B;ROCK1;SOX9
WP3844,PI3K AKT mTOR signaling and therapeutic opportunities in prostate cancer,-0.7432985253460862,0.8532494758909853,0.9467196845175408,31,PIK3R1;FOXO1;PIK3CA;GSK3B;RB1CC1;PDK1;FOXO4
WP3941,Oxidative damage response,-0.7413242796866416,0.8514644351464435,0.9467196845175408,35,CASP9;TRAF6;MAP3K9;MAP3K1;CDKN1A;GADD45A;MAPK13;MAP2K4;BAG4;TRAF1;TDP2;C3AR1;APAF1;CYCS
WP34,Ovarian infertility,0.7407114704617831,0.8468809073724007,0.9467196845175408,32,CDK4;CEBPB;MLH1;RAD51;VDR;AKT1;BMPR1B;CREB1;DMC1;TBP;PRLR
WP497,Urea cycle and metabolism of amino groups,0.7337623549038493,0.8499025341130604,0.9467196845175408,19,CPS1;PYCR1;ODC1;SARDH;PYCR3;SRM;GLUD1
WP5376,17p13 3 YWHAE copy number variation,0.7334943717270594,0.8523622047244095,0.9467196845175408,18,DCTN3;YWHAE;YWHAQ;YWHAH;DCTN1;DCTN2;YWHAB;PPP2CA
WP692,Sulfation biotransformation reaction,-0.7328560842130423,0.8368200836820083,0.9467196845175408,15,PAPSS1;SULT1E1;SULT1C4;SULT1B1;SULT1A2;PAPSS2;SULT1A1;SLX1A-SULT1A3
WP581,EPO receptor signaling,0.7308976044038089,0.849802371541502,0.9467196845175408,24,PTPRU;SOCS1;JAK2;IRS2;AKT1;MAP2K2;SHC1;RAF1;MAPK3
WP4589,Major receptors targeted by epinephrine and norepinephrine,-0.7256234798127376,0.8412371134020619,0.9467196845175408,12,ADCY7;ADCY6;ADRA2A
WP4925,Unfolded protein response,0.7198875447439695,0.8529411764705882,0.9467196845175408,22,TP53;ATF4;EIF2S1;CASP2;DDIT3;BCL2;NFE2L2
WP4236,Krebs cycle disorders,-0.719883862962737,0.8508946322067594,0.9467196845175408,11,PDHX;MPC1
WP195,IL1 signaling,0.776626073942092,0.8574074074074074,0.9498466435185186,52,IRAK1;NFKBIA;MAP3K14;PLCG1;NFKB1;MAP2K7;RELA;IL1R1;IRAK3;PIK3R2;AKT1
WP382,MAPK signaling,0.8517432561935296,0.8657243816254417,0.9532512906898757,210,HSPA2;CASP3;NTRK2;CACNA1A;PRKCA;TP53;DUSP10;CDC25B;MAP3K8;FGFR1;MAP3K14;PDGFB;TGFBR1;FGF14;STMN1;ARRB2;NFKB1;CACNG7;HRAS;MYC;GNA12;MAP2K7;FGFR2;ATF4;RELA;PPP5C;EGFR;DUSP4;FGF5;FGF12;IL1R1;AKT3;RAC3;SRF;FLNA;MAP3K11;DDIT3;PDGFRB;MAP3K4;NRAS;AKT1;AKT2;PTPRR;CACNG8
WP1772,Apoptosis modulation and signaling,0.7924680586065821,0.8666666666666667,0.9532512906898757,80,BIRC5;IRAK1;CASP3;NFKBIA;TP53;MAP3K14;TRAF3;NFKB1
WP5521,SLC25A46 pathway,-0.7182820752287695,0.8629032258064516,0.9532512906898757,21,SLC25A46;MMGT1;EMC10;DNM1L;EMC7;APOOL;MFN1;EMC2
WP465,Tryptophan metabolism,-0.7179485892778921,0.8672032193158954,0.9532512906898757,25,MAOA;STAT1;DLD
WP2197,Endothelin pathways,0.7158825655899023,0.8653465346534653,0.9532512906898757,25,PRKCA;NPY;CAD
WP1544,MicroRNAs in cardiomyocyte hypertrophy,-0.792945137365944,0.8701298701298701,0.9549877367214828,81,NPPB;PIK3R1;PRKCB;IL6ST;PPP3CA;AGT;PIK3CA;EGF;IGF1;MAP2K3;WNT5A;GSK3B;NPPA;PRKG1;ROCK1;TGFB1;MYLK;MAP2K1;CALM1;MAP2K4;RCAN1;MYLK3;NRG1;PLCB2;MAPK14;MAPK4;MAPK8;CISH;PDPK1
WP5490,Inhibition of GNAQ regulated signaling in uveal melanoma,-0.7293508601901939,0.8723404255319149,0.9559340984576935,33,PIK3R1;PIK3CA;GNAQ;YAP1;LATS1;ROCK1;PKN2;PLCB4
WP410,Exercise induced circadian regulation,0.7475580632890506,0.8876190476190476,0.9622659094218726,46,GFRA1;CEBPB;PER2;PSMA4;PER1;SUMO3;ZFR
WP2507,Nanomaterial induced apoptosis,0.7037080383744672,0.8818897637795275,0.9622659094218726,18,CASP3;BAX;BCL2;FADD;BAK1;CASP7;HTRA2
WP26,S1P receptor signal transduction,0.6957882396606615,0.8871287128712871,0.9622659094218726,25,RACGAP1
WP1423,Ganglio sphingolipid metabolism,-0.6669943576395536,0.8825910931174089,0.9622659094218726,10,ST3GAL5;FUT1
WP1991,SRF and miRs in smooth muscle differentiation and proliferation,-0.6611823170951981,0.8846153846153846,0.9622659094218726,10,CCND2
WP5549,Tryptophan kynurenine pathway in post COVID syndrome,0.6593099192014242,0.8817635270541082,0.9622659094218726,11,AFMID;KYAT3;IDO1;KYAT1;KYNU;AADAT;HAAO;IDO2;GOT2;IL6;TDO2
WP3630,NAD metabolism sirtuins and aging,0.6567229448846177,0.8857715430861723,0.9622659094218726,11,PARP1;NFKB1
WP5234,Bardet Biedl syndrome,0.7893838198522077,0.8918918918918919,0.9631102600612101,86,ZIC2;MKS1;DYNC2I2;INPP5E;DYNLT2B;IFT122;GLI3;SMO;DYNC2H1;GPR161;TMEM107;TMEM216;PKD1;EFHC1;SCLT1;WDR35;BBS5;BBS4;IFT140;GLI2;TTC21B;IFT52;CRX
WP4341,Non genomic actions of 1 25 dihydroxyvitamin D3,-0.7692220138911826,0.8924731182795699,0.9631102600612101,66,CYP24A1;CAMK2B;PRKCB;CAMK2A;STAT1;IFNAR2;PRKCZ;PRKCH
WP2513,Nanoparticle triggered regulated necrosis,0.6525054282042305,0.8897795591182365,0.9631102600612101,11,PARP1
WP5420,ADHD and autism ASD pathways,-0.8605729762110603,0.8946135831381733,0.9639529338069374,299,PIK3R1;HTR1D;MAOA;HNMT;PCBD1;PRKAA2;SHANK2;GABRD;WIPI1;GLS;GATM;PRKCB;GCH1;SYT1;PTK2B;SESN1;PIK3CA;SLC46A1;SPR;GNAQ;GABRA2;PRKACB;NRXN1;ABAT;PDXK;ADAM10;PRKAR2B;PRKCZ;PIK3AP1;OXTR;SCN9A;APP;INSR;GAD1;PAH;AKR1C1;FAAH;MAOB;RB1CC1;NMNAT1;CACNA1C;RFK;SNAP25;FAAH2;OPRM1;DLG2;PDGFRA;SHANK1;DLG1;SCN8A;SOD2;PTS;PRKAR1A;FOLR1;AGTR1;ATG4A;BECN1;ATG16L1;SCN3B;CALM1;LMBRD1;PNPO;GRIP1;NGLY1;GABRB2;CNTN5
WP3644,NAD metabolism,0.6976661893765417,0.8969465648854962,0.9650001737538949,15,PARP1;NT5E;SIRT6;SIRT3;SIRT4;SIRT7;NAMPT;NADK;NMNAT2;SIRT2
WP5401,7q11 23 distal copy number variation,-0.6651720248081402,0.901840490797546,0.9687953151143335,19,SFN;SSC4D;KIF1C;PTPMT1
WP5360,KCNQ2 related epilepsies,-0.673392910137335,0.9048582995951417,0.9691005051555219,18,BDKRB2;AKAP5;PPP3CC;ANK3;AGTR1;CALM1
WP5178,Disorders of fructose metabolism,-0.6559790793997754,0.904572564612326,0.9691005051555219,11,ALDH1A1;PGM1;SLC2A2;SLC5A1
WP4705,Pathways of nucleic acid metabolism and innate immune sensing,0.6912812264493764,0.9064885496183206,0.9693821744787169,15,RNASEH2A;ADAR;RNASEH2B;IRF3;RNASEH2C
WP5530,MAPK signaling and ARTD family members,-0.7120350143157392,0.9090909090909091,0.9705638364918143,32,DUSP1;MAP3K9;MAP3K1;MAP2K3;MAP3K21;MAP3K5;MAP2K1;MAPK13;MAP2K4
WP5292,Glycosphingolipid metabolism,0.6658832482183208,0.9103313840155945,0.9705638364918143,19,B3GALT1;B3GNT5;B4GALT3;B4GALT5;GLA
WP4538,Regulatory circuits of STAT3 signaling,0.7567290188342156,0.9158878504672897,0.9738697902510732,68,IL7R;CNTFR;TRIM28;IL6R;LIFR;IL21R;STMN1;JAK2;SOCS3;EGFR;IL2RB
WP4950,16p11 2 distal deletion syndrome,0.6772123241098843,0.9161793372319688,0.9738697902510732,29,PRMT1;ATP2A1-AS1;SH2B1;JAK2;CD82;KDR;ATXN2L;SPNS1;TUFM
WP2034,Leptin signaling,0.7526948061873886,0.9185185185185185,0.9746832548794325,69,KHDRBS1;EIF4EBP1;PLCG1;GSK3A;NFKB1;HRAS;SH2B1;JAK2;RELA;SOCS3;PTK2
WP2795,Cardiac hypertrophic response,0.7330502764814978,0.9196940726577438,0.9746832548794325,53,PRKCA;HDAC7;MAP3K14;TGFBR1;NFKB1;MAP2K7;FGFR2;HDAC4;PRKD1;IKBKE;CAMK2D;AKT1;AKT2
WP4792,Purine metabolism,0.6237538484263945,0.9245647969052224,0.9783827477698549,12,ITPA;APRT;ADSL;DGUOK;ATIC
WP585,Interferon type I signaling,-0.7333022273103414,0.9269311064718163,0.9794249694314721,53,PIK3R1;RAP1A;STAT1;MAP3K1;PTPN6;IFNAR2;MAP2K3;PDCD4
WP5205,Clock controlled autophagy in bone metabolism,-0.7383121543632093,0.9395248380129589,0.9883132198088841,72,PRKAA2;DRAM2;TRAF6;BMP2;BMPR2;DKK1;IGF1;WNT5A;BMP4;RB1CC1;TGFB1;BECN1;ATG16L1;BMP5;SEMA4D;SERPINF1;NPAS2;TNFRSF11A;MAP1LC3B;CLOCK;ATG5;FYCO1;BHLHE40;IL6;BMP3
WP5500,Bempedoic acid therapy in atherosclerosis and metabolic syndrome,-0.657333712639143,0.9369918699186992,0.9883132198088841,22,PRKAA2;PRKAB2
WP5044,Kynurenine pathway and links to cell senescence,-0.6273176403314861,0.9392712550607287,0.9883132198088841,18,KLF5;FOXO1;CDKN1A
WP2876,Pregnane X receptor pathway,-0.6461982786381741,0.9410569105691057,0.9884582956940681,22,FOXO1;CYP3A7;NCOA3;NCOA2;CYP3A5;PPARGC1A;UGT1A1
WP75,Toll like receptor signaling,-0.7301650187746919,0.9439655172413793,0.9900466741481332,67,FOS;IRAK4;SPP1;TRAF6;STAT1;IFNAR2;MAP2K3;TAB3
WP4298,Acute viral myocarditis,0.7133987247429169,0.9461966604823747,0.9906846762925011,72,CASP3;SOCS1;CD4;ABL1;PARP1;CXCR4;TLR3;ABL2
WP391,Mitochondrial gene expression,0.6267486744790464,0.9473684210526315,0.9906846762925011,19,PPRC1;HCFC1;GABPB1;SP1;TFAM;NRF1;CREB1
